match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
10433891,home,Konyaspor,Muhammet Demir,muhammet-demir,M. Demir,F,99,180,108,M,43543,EUR,695001600,F,9,9,False,,17.0,14.0,,,7.0,7.0,10.0,,5.0,,,,,72.0,24.0,6.7,5.0,1,,,7.0,,,5.0,2.0,7.0,4.0,,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,
10433891,home,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,80,80,True,,24.0,23.0,3.0,2.0,14.0,14.0,11.0,,2.0,,,,,45.0,30.0,6.5,3.0,0,,,10.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
10433891,home,Konyaspor,Mame Biram Diouf,mame-biram-diouf,M. B. Diouf,F,55,185,388,M,22481,EUR,566611200,F,99,99,True,,3.0,1.0,,,,,3.0,,1.0,,,,,34.0,10.0,6.5,4.0,2,Mame,Biram Diouf,1.0,,,,3.0,,4.0,,,,,,2.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,
10433891,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,10.0,10.0,2.0,2.0,6.0,6.0,4.0,,1.0,,,,,18.0,15.0,6.8,1.0,0,,,4.0,,,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Uche Ikpeazu,uche-ikpeazu,U. Ikpeazu,F,18,190,726,M,368128,EUR,793929600,F,29,29,True,,5.0,4.0,,,1.0,1.0,4.0,,2.0,,,,,18.0,12.0,6.8,6.0,1,,,3.0,,,1.0,1.0,4.0,2.0,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,1.0,,,
10433891,home,Konyaspor,Amilton da Silva,amilton-da-silva,A. d. Silva,M,89,172,45,M,803148,EUR,618883200,F,93,93,True,,6.0,5.0,,,1.0,1.0,8.0,,1.0,,,,,12.0,10.0,6.7,4.0,0,,,4.0,3.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,home,Konyaspor,Ahmet Karademir,karademir-ahmet,A. Karademir,F,17,173,37,M,1091506,EUR,1080864000,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,,35.0,15.0,27.0,7.0,9.0,12.0,23.0,,14.0,,,,,90.0,46.0,6.6,20.0,0,,,6.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,4.0,1.0,2.0
10433891,away,Kasımpaşa,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,,27.0,21.0,3.0,2.0,6.0,9.0,19.0,1.0,3.0,,,,,90.0,43.0,6.7,8.0,0,,,15.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Daniel Graovac,daniel-graovac,D. Graovac,D,4,186,248,M,94815,EUR,744768000,D,6,6,False,,19.0,12.0,7.0,2.0,9.0,12.0,7.0,4.0,3.0,,,,,90.0,29.0,6.8,7.0,0,,,3.0,,,1.0,2.0,1.0,5.0,,,,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,
10433891,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,18,18,False,,21.0,16.0,4.0,,11.0,12.0,9.0,10.0,5.0,,,,,90.0,36.0,6.9,5.0,0,,,5.0,,,2.0,4.0,3.0,5.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10433891,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,,46.0,33.0,12.0,4.0,16.0,19.0,29.0,5.0,9.0,,,,,90.0,78.0,6.7,24.0,0,,,17.0,2.0,,2.0,1.0,6.0,3.0,,,1.0,,,1.0,1.0,2.0,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,
10433891,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,M,7,7,False,,21.0,20.0,1.0,1.0,5.0,5.0,18.0,1.0,6.0,,,,,90.0,34.0,6.7,4.0,0,,,15.0,2.0,,3.0,2.0,6.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10433891,away,Kasımpaşa,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177,58,M,800340,EUR,751334400,M,24,24,False,,25.0,16.0,6.0,2.0,8.0,11.0,15.0,1.0,3.0,,,,,90.0,41.0,6.4,13.0,1,,,8.0,1.0,,4.0,,12.0,3.0,2.0,,4.0,1.0,,1.0,,5.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,
10433891,away,Kasımpaşa,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,13,13,False,,32.0,20.0,6.0,2.0,7.0,8.0,27.0,,8.0,,,,,83.0,52.0,6.3,21.0,2,,,13.0,3.0,,4.0,1.0,10.0,5.0,,,,2.0,1.0,3.0,1.0,3.0,,2.0,2.0,,,,2.0,1.0,,,,,,,,
10433891,away,Kasımpaşa,Ahmet Engin,engin-ahmet,A. Engin,M,17,180,26,M,791087,EUR,839548800,M,17,17,False,,15.0,8.0,,,5.0,7.0,8.0,1.0,1.0,,,,,77.0,20.0,6.3,8.0,1,,,3.0,,,3.0,,7.0,1.0,,,,,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,
10433891,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,F,10,10,False,True,31.0,24.0,4.0,3.0,6.0,6.0,29.0,,7.0,,,,,89.0,45.0,7.8,13.0,2,,,18.0,4.0,,,1.0,4.0,5.0,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,
10433891,away,Kasımpaşa,Ali Sühan Demirel,ali-suhan-demirel,A. S. Demirel,F,,182,27,M,1138089,EUR,1041465600,F,99,99,False,,4.0,2.0,,,2.0,3.0,1.0,,,,,,,45.0,8.0,6.7,3.0,0,Ali Demirel,,,,,1.0,,2.0,3.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,True,,16.0,14.0,3.0,2.0,10.0,11.0,5.0,,4.0,,,,,45.0,27.0,6.7,5.0,1,,,4.0,,,,,1.0,2.0,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Tunay Torun,tunay-torun,T. Torun,M,,176,12,,30241,EUR,640656000,M,8,8,True,,5.0,3.0,,,3.0,3.0,3.0,,1.0,,,,,13.0,12.0,6.5,6.0,0,,,,1.0,,,1.0,1.0,3.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186,217,M,51407,EUR,656467200,F,9,9,True,,6.0,4.0,,,1.0,1.0,5.0,,,,,,,19.0,9.0,6.4,4.0,0,,,3.0,,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,
10433891,away,Kasımpaşa,Bersant Celina,bersant-celina,B. Celina,M,10,181,399,M,281013,EUR,842227200,M,59,59,True,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Ryan Donk,ryan-donk,R. Donk,D,,192,133,,14900,EUR,512524800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Raoul Petretta,raoul-petretta,R. Petretta,D,18,175,133,M,788275,EUR,859161600,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Oguzhan Yilmaz,oguzhan-yilmaz,O. Yilmaz,M,23,181,2,M,1480585,EUR,1055808000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,Oguzhan Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433891,away,Kasımpaşa,Berat Kalkan,berat-kalkan,B. Kalkan,F,,171,32,M,1063358,EUR,1046563200,M,41,41,True,,,,,,,,,,,,,,,,,,,0,Berat Kalkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
