match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goals
12499428,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,30.0,17.0,20.0,7.0,0.0,11.0,11.0,6.0,19.0,3.0,15.0,1.0,7.0,9.0,2.0,1.0,1.0,90.0,51.0,9.8,14.0,0.00186807,0,2.7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,False,32.0,24.0,5.0,2.0,0.0,11.0,15.0,14.0,18.0,4.0,5.0,,,,,,,90.0,44.0,6.9,11.0,0.215574,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,24.0,15.0,5.0,1.0,0.0,7.0,10.0,8.0,14.0,14.0,2.0,,,,,,,90.0,44.0,7.4,10.0,0.00199496,0,,,,4.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,True,3.0,6.0,1.0,,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,False,27.0,17.0,8.0,,0.0,10.0,14.0,7.0,13.0,7.0,3.0,,,,,,,90.0,51.0,7.6,14.0,0.0170272,1,,,,3.0,5.0,3.0,1.0,4.0,3.0,,3.0,,,,1.0,1.0,2.0,,,1.0,0.0876,,,,,,,,,,,,,
12499428,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,False,31.0,23.0,2.0,,0.0,8.0,10.0,15.0,22.0,5.0,5.0,,,,,,,90.0,59.0,8.1,13.0,0.228383,2,,1.0,,3.0,7.0,,3.0,2.0,2.0,,2.0,,,,3.0,2.0,,,,1.0,0.1804,2.0,2.0,1.0,1.0,1.0,1.0,0.1982,1.0,,,,,
12499428,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,20.0,14.0,1.0,1.0,0.0,3.0,5.0,11.0,15.0,1.0,3.0,,,,,,,61.0,38.0,7.1,9.0,0.0783343,1,,,,9.0,10.0,,,4.0,3.0,,,3.0,,,2.0,2.0,1.0,,,,0.0686,2.0,2.0,,,,2.0,,1.0,3.0,1.0,,,
12499428,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,41.0,33.0,7.0,4.0,0.0,7.0,10.0,26.0,31.0,2.0,7.0,,,,,,,81.0,52.0,7.5,9.0,0.121251,0,,,,2.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
12499428,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,19.0,12.0,2.0,,0.0,4.0,8.0,10.0,19.0,2.0,2.0,,,,,,,81.0,49.0,7.2,18.0,0.863056,1,,8.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,0.0502,1.0,1.0,1.0,1.0,,,0.1547,3.0,,,,,
12499428,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,18.0,12.0,,,1.0,2.0,3.0,10.0,15.0,3.0,4.0,,,,,,,90.0,32.0,6.8,10.0,0.00915568,3,,,,7.0,4.0,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,0.3451,3.0,2.0,1.0,,,,,2.0,2.0,2.0,benjamin_sesko,1.0,
12499428,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,10,10,False,24.0,20.0,2.0,2.0,1.0,3.0,3.0,18.0,24.0,1.0,4.0,,,,,,,81.0,48.0,8.3,14.0,0.185163,4,,3.0,1.0,7.0,2.0,,2.0,,,,5.0,1.0,,,,1.0,3.0,,,1.0,0.4225,1.0,,1.0,1.0,,1.0,0.879,3.0,2.0,2.0,XaviSimons,,1.0
12499428,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,17.0,9.0,,,0.0,,1.0,9.0,17.0,2.0,3.0,,,,,,,66.0,35.0,7.4,14.0,0.0174959,2,,1.0,,5.0,6.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,0.6816,,,,1.0,1.0,3.0,0.5434,,2.0,,l_openda,1.0,1.0
12499428,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,,,,,,,,29.0,9.0,6.5,2.0,0.00432253,0,,,,3.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,
12499428,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,24.0,9.0,6.9,2.0,0.00076851,0,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12499428,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,1.0,2.0,,,,,,,9.0,9.0,6.7,2.0,1.287e-05,0,,,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,2.0,,1.0,,0.0,,2.0,,,1.0,1.0,,,,,,,9.0,6.0,6.4,2.0,,0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,amadou_haidara04,,
12499428,home,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,9.0,5.0,6.9,,2.605e-05,1,,,,,2.0,,,,,,,,,,,,,Tidiam Gomis,,,0.0386,1.0,1.0,,1.0,,1.0,0.2718,,,,,,
12499428,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,
12499428,home,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Arthur Vermeeren,,,,,,,,,,,,,,arthurvermeeren,,
12499428,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499428,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,29.0,26.0,3.0,,0.0,26.0,28.0,,1.0,3.0,12.0,,3.0,3.0,,2.0,2.0,90.0,39.0,6.9,3.0,8.555e-05,0,0.0472,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,gregorkobel,,
12499428,away,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,76.0,63.0,11.0,4.0,0.0,26.0,28.0,39.0,56.0,4.0,7.0,,,,,,,90.0,106.0,7.0,21.0,0.0550091,0,,8.0,2.0,1.0,4.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,
12499428,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,92.0,80.0,8.0,3.0,0.0,49.0,54.0,31.0,38.0,8.0,7.0,,,,,,,90.0,111.0,7.5,13.0,0.0248298,0,,,,1.0,6.0,4.0,1.0,2.0,1.0,,1.0,1.0,,True,,2.0,,,,,,,,,,,2.0,,1.0,,,emrecan23,,
12499428,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,88.0,75.0,17.0,12.0,0.0,33.0,35.0,42.0,55.0,3.0,9.0,,,,,,,90.0,104.0,7.4,15.0,0.100599,1,,2.0,,6.0,6.0,,,3.0,2.0,,,1.0,,,4.0,,1.0,,,1.0,0.0377,2.0,2.0,,,,1.0,,1.0,,,nico.schlotterbeck,,
12499428,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,25.0,18.0,3.0,1.0,0.0,9.0,12.0,14.0,26.0,,4.0,,,,,,,72.0,57.0,6.5,20.0,0.544427,0,,13.0,5.0,10.0,5.0,,1.0,1.0,,,,3.0,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,2.0,,2.0,4.0,,,,
12499428,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,14.0,10.0,,,0.0,5.0,6.0,5.0,9.0,,2.0,,,,,,,33.0,21.0,6.7,7.0,0.00293813,0,,1.0,,,3.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,marcel7sabitzer,,
12499428,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,92.0,79.0,9.0,4.0,0.0,37.0,40.0,42.0,57.0,2.0,5.0,,,,,,,90.0,114.0,6.8,22.0,0.185495,1,,5.0,,7.0,5.0,,,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,,,1.0,0.1912,2.0,1.0,,,,1.0,,2.0,1.0,,pascalgross65,1.0,
12499428,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,M,27,27,False,13.0,10.0,,,0.0,,1.0,11.0,13.0,,2.0,,,,,,,72.0,33.0,7.6,11.0,0.485832,4,,1.0,1.0,5.0,3.0,,,1.0,1.0,,3.0,,,,,,,,,2.0,0.1357,4.0,2.0,2.0,2.0,1.0,,0.3252,4.0,3.0,,karim_adeyemi,,
12499428,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,False,67.0,56.0,3.0,1.0,0.0,19.0,23.0,39.0,48.0,,8.0,,,,,,,90.0,77.0,7.2,14.0,0.382745,1,,4.0,2.0,8.0,1.0,,1.0,1.0,,,1.0,1.0,,,5.0,,2.0,,,1.0,0.0893,,,1.0,,,,,2.0,,,julianbrandt,,
12499428,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,27.0,20.0,,,0.0,2.0,2.0,18.0,27.0,,3.0,,,,,,,90.0,41.0,5.8,13.0,0.326055,5,,2.0,,5.0,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,0.9741,2.0,1.0,,2.0,2.0,,0.8875,1.0,2.0,1.0,,4.0,
12499428,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,29.0,20.0,,,0.0,5.0,6.0,15.0,24.0,2.0,2.0,,,,,,,90.0,47.0,7.5,14.0,1.0835,5,,1.0,,8.0,7.0,,1.0,,,,1.0,1.0,,,4.0,5.0,,,,1.0,1.1675,1.0,,3.0,2.0,,3.0,0.4721,5.0,2.0,2.0,guirassy19off,2.0,
12499428,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,True,22.0,21.0,3.0,3.0,0.0,5.0,5.0,17.0,18.0,1.0,1.0,,,,,,,57.0,35.0,6.8,5.0,0.176945,0,,1.0,1.0,1.0,1.0,,2.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,rbens,,
12499428,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,10.0,8.0,,,0.0,,,8.0,10.0,,,,,,,,,18.0,22.0,7.5,4.0,0.263411,5,,,,1.0,4.0,,,,,,1.0,,,,,,,,,1.0,0.2065,4.0,3.0,,2.0,,1.0,0.6072,1.0,,2.0,jbgittens,,
