match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_errorLeadToAShot,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross
10411739,home,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,34.0,26.0,15.0,7.0,22.0,23.0,4.0,11.0,10.0,3.0,4.0,1.0,1.0,90.0,45.0,7.7,8.0,0.0,0.0,0.00067458,0,0.5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,24,24,False,39.0,30.0,4.0,3.0,14.0,20.0,16.0,20.0,3.0,,,,,90.0,60.0,6.9,12.0,0.0,0.0,0.0326527,0,,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,25,25,False,55.0,50.0,7.0,4.0,40.0,43.0,10.0,12.0,2.0,,,,,90.0,60.0,7.0,7.0,0.0,0.0,0.0293957,0,,,,1.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,43.0,41.0,2.0,2.0,28.0,30.0,13.0,13.0,5.0,,,,,90.0,50.0,7.1,2.0,0.0,0.0,0.00560745,0,,,,1.0,2.0,,,,4.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10411739,home,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,29.0,22.0,3.0,2.0,10.0,13.0,12.0,18.0,2.0,,,,,73.0,40.0,6.4,11.0,0.0,0.0,0.0102283,0,,,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
10411739,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,False,44.0,42.0,1.0,1.0,26.0,26.0,16.0,18.0,3.0,,,,,78.0,49.0,6.9,2.0,0.0,0.0,0.00716333,0,,,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,
10411739,home,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,M,37,37,False,25.0,17.0,,,3.0,4.0,14.0,21.0,4.0,,,,,90.0,45.0,6.2,16.0,0.4971,0.5093,0.0291784,2,,,,14.0,10.0,1.0,3.0,1.0,,2.0,6.0,3.0,2.0,,,,6.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,
10411739,home,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,37.0,29.0,6.0,3.0,14.0,14.0,15.0,23.0,2.0,,,,,67.0,43.0,6.3,12.0,0.0579,0.0,0.0322522,1,,,,4.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,
10411739,home,Sampdoria,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,False,28.0,23.0,6.0,3.0,6.0,6.0,17.0,24.0,2.0,,,,,90.0,54.0,7.4,15.0,0.108,0.0,0.213331,4,,,2.0,5.0,9.0,1.0,7.0,3.0,1.0,5.0,,,2.0,1.0,,,,,1.0,,,,,,3.0,,1.0,,abdelhamidsabiri,1.0,1.0,
10411739,home,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,17.0,15.0,1.0,1.0,5.0,5.0,10.0,12.0,1.0,,,,,73.0,24.0,6.6,5.0,0.0,0.0,0.033579,0,,,,5.0,3.0,,2.0,1.0,,,,2.0,,2.0,,,,,2.0,1.0,,,,,,,,2.0,,,,
10411739,home,Sampdoria,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,10,10,False,11.0,8.0,,,3.0,4.0,5.0,7.0,,,,,,78.0,17.0,6.6,5.0,0.0344,0.0,0.0568075,1,,,,4.0,4.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,1.0,
10411739,home,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,True,14.0,12.0,1.0,,5.0,5.0,7.0,9.0,2.0,,,,,23.0,19.0,6.6,4.0,0.0,0.0,0.215252,0,,,,4.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
10411739,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,5.0,3.0,2.0,,1.0,1.0,2.0,5.0,1.0,,,,,17.0,8.0,6.5,3.0,0.0,0.0,0.00062192,0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,True,12.0,11.0,,,6.0,6.0,5.0,6.0,2.0,,,,,17.0,13.0,6.6,1.0,0.0,0.0,0.00159016,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,830288,EUR,861840000,D,12,12,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,12.0,9.0,6.7,2.0,0.0,0.0,0.0002454,0,,,,,3.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,12.0,6.0,6.6,2.0,0.1629,0.0,0.00104781,1,,,,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,
10411739,home,Sampdoria,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Maxime Leverbe,maxime-leverbe,M. Leverbe,D,6,188,40,M,891308,EUR,855964800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Lorenzo Malagrida,lorenzo-malagrida,L. Malagrida,M,11,170,48,M,1108074,EUR,1066953600,M,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,36,36,False,19.0,17.0,4.0,2.0,17.0,19.0,,,9.0,1.0,1.0,1.0,1.0,90.0,27.0,7.2,2.0,0.0,0.0,4.739e-05,0,0.5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411739,away,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,False,58.0,47.0,10.0,3.0,29.0,29.0,18.0,31.0,2.0,,,,,90.0,73.0,7.3,13.0,0.0,0.0,0.0455728,0,,,2.0,1.0,7.0,1.0,,,3.0,1.0,2.0,,,,,,,,4.0,3.0,,,,,,,,,Danilo,,,
10411739,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,False,89.0,80.0,10.0,5.0,69.0,73.0,11.0,16.0,,,,,,90.0,94.0,6.9,10.0,0.0,0.0,0.00579858,0,,,,3.0,,,,,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,
