match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,captain,stat_totalCross,stat_duelWon,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_accurateCross,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_punches,stat_hitWoodwork,stat_totalOffside
13981647,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190.0,4366,M,592794,EUR,858988800,G,1,1,False,40.0,29.0,21.0,10.0,1.0,24.0,29.0,5.0,11.0,1.0,8.0,4.0,4.0,90.0,48.0,7.1,11.0,0.0021434,85.630341797621,13.0,22.982835389881,0.7116,1.0,0,0.9114,0.1,0.01,-0.08,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,153257,EUR,744422400,D,22,22,False,23.0,22.0,1.0,1.0,0.0,13.0,13.0,9.0,10.0,,2.0,,,30.0,27.0,6.9,3.0,0.0028631,54.786472748653,6.0,38.738941309857,,,0,,0.07,0.03,0.13,,dilorenzo22,True,1.0,1.0,1.0,18.034744429958,19.434661406878,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,3972,M,870263,EUR,928627200,D,4,4,False,50.0,44.0,2.0,,0.0,39.0,41.0,5.0,9.0,,1.0,,,90.0,65.0,6.6,7.0,0.00125408,152.14394090784,21.0,37.689287450574,,,0,,0.09,0.07,-0.2,,,,,8.0,3.0,,,,6.0,5.0,7.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,108484,EUR,676512000,D,5,5,False,59.0,53.0,7.0,3.0,0.0,38.0,38.0,15.0,21.0,,6.0,,,90.0,67.0,6.6,7.0,0.00285003,169.3763179011,22.0,19.239040529579,,1.0,0,,0.08,0.16,-0.19,,,,,4.0,,,,,2.0,4.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,908716,EUR,996192000,M,3,3,False,53.0,46.0,7.0,5.0,0.0,16.0,18.0,30.0,35.0,,5.0,,,90.0,73.0,8.0,11.0,0.072807,184.88183917635,25.0,67.865905370339,,1.0,3,,0.21,0.13,-0.03,,MGutiérrez,,3.0,4.0,1.0,15.540591542765,70.867008882822,5.0,1.0,3.0,2.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0493,0.4453,0.53,,,,,,,,,
13981647,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170.0,4661,M,150383,EUR,785721600,M,68,68,False,63.0,60.0,6.0,4.0,0.0,29.0,30.0,31.0,33.0,,,,,90.0,67.0,7.0,3.0,0.0272835,204.16788355654,24.0,-58.702726673944,,,0,,0.3,-0.53,-0.06,,StanLobotka,,,3.0,1.0,,,,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25748,M,879346,EUR,850003200,M,8,8,False,43.0,42.0,1.0,1.0,0.0,20.0,20.0,22.0,23.0,,1.0,,,90.0,61.0,7.9,4.0,0.0261578,134.09790759529,17.0,51.44541163978,,1.0,4,,0.1,0.42,0.25,,ScottMcTominay,,,9.0,3.0,20.377674087959,36.417310411453,2.0,3.0,3.0,2.0,,3.0,3.0,,,3.0,1.0,1.0,1.0,2.0,2.0,,,0.2413,0.8349,0.05,1.0,,,,,,,,
13981647,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,M,37,37,False,31.0,25.0,3.0,,0.0,11.0,12.0,14.0,19.0,,1.0,,,90.0,44.0,7.6,7.0,0.320122,131.02311716301,14.0,87.273374222762,,2.0,0,,0.83,0.29,-0.05,,,,1.0,,,18.14333634494,52.391943096303,3.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
13981647,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182.0,3250,M,1069560,EUR,1042675200,F,26,26,False,31.0,22.0,1.0,,1.0,6.0,8.0,16.0,23.0,,5.0,,,84.0,53.0,8.1,18.0,0.0802601,165.66824947721,18.0,96.708591308665,,4.0,3,,0.09,0.51,0.13,,,,2.0,4.0,2.0,16.819028358384,90.929275218045,6.0,1.0,7.0,,,4.0,4.0,,,1.0,1.0,3.0,,,1.0,2.0,1.0,0.2075,0.2259,0.51,,,,,,,,,
13981647,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3699,M,838232,EUR,938131200,F,20,20,False,21.0,17.0,,,0.0,2.0,4.0,15.0,17.0,,2.0,,,90.0,33.0,7.3,6.0,0.28936,123.74214469631,9.0,73.840386193098,,3.0,2,,0.47,0.38,-0.01,,,,2.0,3.0,,22.080070304572,72.378131987069,4.0,,2.0,1.0,,,,,1.0,,,3.0,3.0,1.0,,1.0,,0.273,,-0.58,,1.0,,,1.0,,,,
13981647,home,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,1086417,EUR,1044316800,F,19,19,False,23.0,20.0,,,0.0,4.0,4.0,16.0,19.0,,3.0,,,89.0,38.0,6.5,7.0,0.0359911,185.95373771253,18.0,95.277859838219,,1.0,5,,-0.57,0.89,0.15,,RHøjlund,,,6.0,2.0,27.801450398803,105.86224136343,6.0,3.0,4.0,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,2.0,2.0,,0.8098,0.3674,-0.94,,,,,2.0,1.0,,,
13981647,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3517,M,805078,EUR,878256000,D,17,17,True,38.0,37.0,5.0,4.0,0.0,18.0,19.0,19.0,19.0,,2.0,,,60.0,44.0,6.4,2.0,0.0105292,109.0307356779,13.0,53.202557342686,,1.0,1,,0.17,0.19,-0.2,,,,1.0,,,20.912769666131,37.089891490451,2.0,,4.0,1.0,1.0,,3.0,,1.0,,,,,1.0,,,,0.0347,,-0.14,1.0,,,,,,,,
13981647,home,Napoli,Giovane,giovane,Giovane,F,23,184.0,4926,M,1170773,EUR,1069632000,F,23,23,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,11.0,9.0,6.5,1.0,0.00148827,12.459368372851,3.0,-0.39400014549403,,,1,,-0.09,-0.14,0.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,0.1096,,0.01,,,,,,,,,
13981647,home,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191.0,56823,M,78893,EUR,737251200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,2.0,,,0.00026862,4.6016362307336,1.0,-3.2599906107643,,,0,,,,,,RLukaku,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190.0,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202.0,520,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,,,
13981647,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,898815,EUR,911260800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981647,home,Napoli,Emmanuele De Chiara,emmanuele-de-chiara,E. D. Chiara,M,98,,162,M,1546429,EUR,1140480000,M,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmanuele De Chiara,,,,,,
13981647,away,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192.0,23723,M,69378,EUR,657936000,G,43,43,False,32.0,19.0,18.0,7.0,0.0,19.0,21.0,,11.0,,10.0,3.0,4.0,90.0,42.0,6.9,13.0,8.458e-05,43.177037196623,7.0,19.662951766616,0.6248,,0,-0.1265,0.03,0.0,-0.17,0.33,d_degea,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13981647,away,Fiorentina,Dodô,dodo,Dodô,D,2,166.0,3348,M,822518,EUR,911260800,D,2,2,False,59.0,54.0,4.0,1.0,0.0,29.0,30.0,25.0,29.0,2.0,4.0,,,90.0,76.0,7.0,10.0,0.282221,182.25818324962,23.0,120.94678409843,,3.0,0,,0.37,0.16,-0.31,,,,2.0,5.0,1.0,14.910094523252,14.910926061114,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,3.0,3.0,,,,,,,,,1.0,,,1.0,,,,
13981647,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185.0,1322,M,1210848,EUR,1108857600,D,15,15,False,42.0,37.0,4.0,1.0,0.0,25.0,26.0,12.0,16.0,,3.0,,,90.0,52.0,6.0,5.0,0.00387611,54.683343099621,10.0,7.1886995421039,,,1,,0.03,0.03,-0.15,,,,,,,,,,,7.0,4.0,1.0,,2.0,3.0,2.0,,,,,1.0,,,,0.0313,,-0.05,2.0,,Pietro Comuzzo,,,,,,
13981647,away,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193.0,2505,M,847467,EUR,873936000,D,5,5,False,52.0,46.0,3.0,2.0,0.0,28.0,33.0,18.0,19.0,,4.0,,,90.0,67.0,6.7,7.0,0.0076947,128.48529638226,10.0,42.724304424279,,,0,,0.03,0.03,-0.05,,,,,5.0,,,,,2.0,3.0,3.0,,,1.0,2.0,,3.0,2.0,,,,,,,,,,2.0,,,,,,,,
13981647,away,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183.0,3165,M,377118,EUR,773366400,D,21,21,False,37.0,33.0,3.0,2.0,0.0,24.0,25.0,9.0,12.0,,2.0,,,70.0,52.0,6.9,4.0,0.0679423,103.07144672691,13.0,37.745998129448,,1.0,0,,0.21,0.06,0.14,,,,1.0,3.0,2.0,,,,,2.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
13981647,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178.0,4280,M,901850,EUR,981936000,M,44,44,False,52.0,48.0,5.0,5.0,0.0,24.0,26.0,24.0,26.0,,7.0,,,90.0,68.0,7.3,9.0,0.126562,149.93163269335,20.0,25.700581069938,,4.0,0,,0.36,0.15,-0.16,,nicolofagioli,,4.0,3.0,2.0,,,,,2.0,,1.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,
13981647,away,Fiorentina,Manor Solomon,manor-solomon,M. Solomon,M,19,167.0,5398,M,862223,EUR,932774400,M,19,19,False,14.0,14.0,,,0.0,9.0,9.0,5.0,5.0,,2.0,,,70.0,25.0,7.2,4.0,0.00449687,131.40402467288,11.0,73.325471295991,,,1,,-0.04,0.09,-0.04,,,,1.0,4.0,1.0,33.031490307688,53.777189499061,2.0,,1.0,1.0,,2.0,,,,2.0,2.0,2.0,1.0,,1.0,,1.0,0.258,0.551,0.32,,,,,,,,,
