match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10411663,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,25.0,15.0,18.0,8.0,9.0,12.0,6.0,13.0,1.0,1.0,6.0,2.0,90.0,34.0,7.2,10.0,0.0,0.0,0.0006994,0,0.1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411663,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,56.0,43.0,10.0,3.0,33.0,38.0,10.0,18.0,1.0,4.0,9.0,,90.0,64.0,7.0,13.0,0.0,0.0,0.00359488,0,,True,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411663,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,36.0,33.0,1.0,1.0,30.0,31.0,3.0,5.0,1.0,2.0,9.0,,90.0,47.0,7.2,3.0,0.0,0.0,0.00067666,0,,,2.0,3.0,6.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411663,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,47.0,45.0,3.0,3.0,34.0,36.0,11.0,11.0,4.0,9.0,6.0,,90.0,64.0,7.4,6.0,0.0,0.0,0.0073583,0,,,1.0,2.0,4.0,,2.0,2.0,2.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10411663,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,M,2,2,False,38.0,28.0,3.0,1.0,16.0,19.0,12.0,22.0,1.0,2.0,4.0,,90.0,55.0,6.3,19.0,0.0,0.0,0.00671096,0,,,,3.0,1.0,,,,1.0,1.0,,,,,2.0,,3.0,2.0,,,,,,,,,,,,,,,
10411663,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,49.0,35.0,10.0,5.0,23.0,30.0,12.0,19.0,,3.0,10.0,,90.0,64.0,6.7,17.0,0.0352,0.0,0.00639016,1,,,,3.0,2.0,,1.0,,2.0,,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,
10411663,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,26.0,19.0,,,12.0,14.0,7.0,13.0,7.0,12.0,6.0,,90.0,43.0,7.2,12.0,0.3572,0.487,0.0235314,1,,,3.0,9.0,4.0,,1.0,,3.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
10411663,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,17,17,False,30.0,20.0,7.0,1.0,12.0,15.0,9.0,16.0,,2.0,13.0,,90.0,48.0,6.3,15.0,0.2347,0.1469,0.0858556,2,,,,5.0,,,,,,2.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,
10411663,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,22,22,False,26.0,20.0,4.0,2.0,8.0,10.0,12.0,20.0,,3.0,5.0,,76.0,42.0,7.2,16.0,0.0438,0.0,0.54043,1,,,1.0,5.0,,2.0,,,2.0,,,,4.0,1.0,,1.0,4.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,,
10411663,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,19.0,14.0,1.0,,8.0,9.0,7.0,13.0,,7.0,2.0,,83.0,39.0,7.1,9.0,0.043,0.0,0.0168797,1,,,,4.0,,,2.0,,3.0,,,,3.0,2.0,,,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,
