match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock
12450201,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,False,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,,,1.0,,,,65.0,11.0,6.1,2.0,0.00109692,1,,,,,,2.0,1.0,4.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,0.1754,,,,1.0,andreayew10,1.0,
12450201,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,True,10.0,9.0,,,0.0,6.0,7.0,3.0,6.0,,1.0,,,,,,21.0,18.0,6.3,4.0,0.00387116,0,,Yanis Zouaoui,,3.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12450201,home,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,97,97,True,14.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,10.0,,,,,,,,24.0,24.0,6.6,4.0,0.00597074,0,,,,1.0,,1.0,,2.0,4.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,
12450201,home,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,99,99,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,3.0,,,,,,25.0,8.0,6.6,1.0,0.00060482,1,,,,,,,,2.0,,,1.0,,,,,2.0,,,,,1.0,,,,0.042,,,,,,,
12450201,home,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187,449,M,1402751,EUR,1108512000,M,34,34,True,16.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,12.0,,2.0,,1.0,,,,24.0,22.0,6.5,4.0,0.00348947,0,,Mahamadou Diawara,,,,2.0,,4.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0
12450201,home,Le Havre,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,1154632,EUR,1116028800,F,46,46,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,2.0,6.0,,3.0,0.0750193,0,,Ilyes Housni,,,,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
12450201,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,1,1,False,51.0,38.0,21.0,9.0,0.0,34.0,39.0,4.0,12.0,1.0,8.0,,,,1.0,,90.0,56.0,6.3,13.0,0.00060333,0,-0.9631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,97,97,False,29.0,26.0,,,0.0,18.0,21.0,8.0,8.0,4.0,3.0,,1.0,,,,90.0,40.0,6.6,5.0,0.00734729,0,,,,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,
12450201,away,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,24,24,False,39.0,33.0,5.0,1.0,0.0,29.0,32.0,4.0,7.0,15.0,2.0,,,,,,90.0,60.0,7.5,6.0,0.00172982,1,,,,,,1.0,3.0,1.0,5.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,0.1246,0.0668,,,,,,2.0
12450201,away,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,5,5,False,41.0,33.0,7.0,3.0,0.0,28.0,30.0,5.0,11.0,5.0,2.0,,2.0,,,,90.0,55.0,7.0,10.0,0.00168807,1,,,,,,,3.0,,9.0,,,2.0,1.0,,,,,1.0,1.0,,,,,3.0,0.0165,,,1.0,,,,
12450201,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,30.0,23.0,3.0,1.0,0.0,9.0,11.0,14.0,20.0,1.0,6.0,,1.0,,,,75.0,48.0,7.2,12.0,0.0273776,1,,,,1.0,,,2.0,7.0,6.0,2.0,,1.0,1.0,,,2.0,2.0,3.0,2.0,,,1.0,,1.0,0.4723,0.8696,1.0,,,,,
12450201,away,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,32.0,26.0,1.0,1.0,2.0,15.0,19.0,11.0,13.0,2.0,4.0,,2.0,,,,90.0,46.0,9.1,9.0,0.0238923,2,,,,,,,2.0,2.0,8.0,,1.0,4.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.3172,0.916,1.0,,,,,
12450201,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188,1161,M,1445628,EUR,1075507200,M,38,38,False,23.0,20.0,2.0,2.0,0.0,13.0,15.0,7.0,8.0,,2.0,,,,,,58.0,26.0,6.5,4.0,0.00287089,0,,,,,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0
12450201,away,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,34.0,31.0,2.0,2.0,0.0,23.0,24.0,8.0,11.0,2.0,1.0,,,,,,76.0,41.0,6.5,5.0,0.0341731,1,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,0.3607,,,,,sekofofana,1.0,
12450201,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,22.0,18.0,,,0.0,14.0,17.0,5.0,11.0,3.0,5.0,,2.0,,,,90.0,57.0,6.7,16.0,0.0318978,0,,,,6.0,1.0,4.0,3.0,8.0,7.0,2.0,2.0,1.0,1.0,1.0,True,1.0,,1.0,,,,,,3.0,,,,,,,,
12450201,away,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,False,17.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,13.0,,4.0,,4.0,,,,76.0,31.0,7.5,11.0,0.225855,1,,,,1.0,,,1.0,5.0,4.0,1.0,,,,2.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,2.0,0.9982,0.9953,1.0,,1.0,,,
12450201,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,25.0,20.0,2.0,2.0,2.0,8.0,11.0,12.0,14.0,,3.0,,3.0,,,,83.0,44.0,8.9,14.0,0.496198,2,,,,,,3.0,3.0,9.0,7.0,,,1.0,,2.0,,,5.0,2.0,1.0,2.0,1.0,1.0,,2.0,0.4649,0.9618,1.0,,,,,
12450201,away,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,True,11.0,10.0,1.0,1.0,0.0,5.0,5.0,6.0,7.0,,1.0,,,,,,32.0,17.0,7.0,2.0,0.0683004,0,,,,1.0,1.0,,1.0,1.0,3.0,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,True,11.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,6.0,1.0,3.0,,,,,,15.0,15.0,6.8,3.0,0.00423258,0,,,,,,1.0,2.0,2.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172,4058,M,1160386,EUR,1031788800,F,20,20,True,,,,,0.0,,,,1.0,,,,1.0,,,,14.0,6.0,7.3,2.0,,1,,,,1.0,,,,2.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,0.0325,0.0836,1.0,,,,,
12450201,away,Stade Rennais,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,True,10.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,6.0,,2.0,,,,,,14.0,13.0,6.8,,0.00907546,0,,Ismael Koné,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,
12450201,away,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,877766,EUR,790560000,F,7,7,True,1.0,,,,0.0,,,,1.0,,,,1.0,,,,12.0,2.0,6.5,2.0,,0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,Kyogo_Furuhashi,,
12450201,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,,
12450201,away,Stade Rennais,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,771,M,1004346,EUR,1041465600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450201,away,Stade Rennais,Mohamed Kader Meite,mohamed-kader-meite,M. K. Meite,F,75,191,2028,M,1606642,EUR,1192060800,F,62,62,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
