match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_shotOffTarget,stat_keyPass,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_totalOffside,stat_hitWoodwork
10382116,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,False,31.0,9.0,27.0,6.0,4.0,6.0,5.0,25.0,2.0,7.0,5.0,7.0,2.0,90.0,42.0,7.6,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382116,home,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,21,21,False,22.0,13.0,7.0,1.0,8.0,11.0,5.0,11.0,4.0,8.0,,,,90.0,45.0,6.8,10.0,0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10382116,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190,152,M,947049,EUR,904780800,D,12,12,False,27.0,25.0,6.0,5.0,14.0,14.0,11.0,13.0,6.0,2.0,,,,90.0,44.0,8.2,3.0,1,2.0,5.0,3.0,7.0,,,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10382116,home,FC Groningen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,5,5,False,31.0,22.0,8.0,2.0,15.0,20.0,7.0,11.0,10.0,5.0,,,,90.0,53.0,7.0,10.0,0,1.0,2.0,4.0,4.0,2.0,,,,2.0,5.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10382116,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,27.0,18.0,8.0,4.0,14.0,15.0,4.0,12.0,,5.0,,,,87.0,46.0,6.1,16.0,0,1.0,,6.0,3.0,2.0,,,,1.0,1.0,2.0,,3.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
10382116,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,False,20.0,13.0,1.0,1.0,8.0,9.0,5.0,11.0,1.0,7.0,,,,64.0,33.0,6.8,10.0,2,,1.0,4.0,3.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
10382116,home,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,30.0,25.0,4.0,3.0,13.0,15.0,13.0,16.0,1.0,3.0,,,,90.0,37.0,6.6,6.0,1,1.0,,5.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,
10382116,home,FC Groningen,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179,1940,M,877037,EUR,959299200,M,27,27,False,21.0,11.0,1.0,,4.0,6.0,7.0,17.0,,5.0,,,,83.0,41.0,7.3,14.0,3,4.0,1.0,7.0,6.0,1.0,3.0,1.0,,,1.0,4.0,1.0,,2.0,1.0,3.0,,,1.0,3.0,,,2.0,,,1.0,,,,,,,
10382116,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,M,23,23,False,19.0,17.0,,,8.0,9.0,9.0,10.0,,4.0,,,,83.0,32.0,6.2,6.0,2,2.0,,6.0,2.0,,2.0,,,,,2.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,
10382116,home,FC Groningen,Paulos Abraham,,,paulos-abraham,P. Abraham,F,7,176,378,M,1021266,EUR,1026777600,M,11,11,False,16.0,13.0,2.0,1.0,7.0,8.0,6.0,8.0,,3.0,,,,64.0,30.0,5.7,13.0,2,2.0,,11.0,1.0,,1.0,,,,,1.0,,8.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,
