match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_ownGoals,stat_wasFouled,stat_fouls,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,captain,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12421059,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,34.0,30.0,7.0,3.0,0.0,29.0,29.0,1.0,5.0,5.0,1.0,90.0,37.0,5.8,4.0,0.00033511,0,-2.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421059,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,44.0,35.0,9.0,5.0,0.0,14.0,16.0,21.0,31.0,5.0,,83.0,74.0,6.9,17.0,0.0237476,1,,,,3.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0435,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12421059,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,89.0,85.0,10.0,9.0,0.0,54.0,57.0,31.0,32.0,4.0,,90.0,100.0,6.5,5.0,0.0233909,0,,,,,,2.0,3.0,5.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12421059,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,106.0,100.0,14.0,12.0,0.0,69.0,70.0,31.0,36.0,6.0,,90.0,116.0,7.0,7.0,0.0209511,1,,,,,1.0,4.0,1.0,5.0,,1.0,2.0,3.0,1.0,1.0,1.0,0.134,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421059,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,65.0,53.0,6.0,3.0,0.0,21.0,22.0,36.0,59.0,6.0,,90.0,102.0,7.5,26.0,0.46027,4,,,,16.0,1.0,2.0,2.0,5.0,,2.0,,1.0,1.0,1.0,2.0,0.3353,5.0,,,,,,2.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,0.2207,,,,,,,,,
12421059,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,12.0,7.0,1.0,,0.0,1.0,1.0,6.0,11.0,1.0,,45.0,28.0,6.8,9.0,0.0198881,2,,,,,1.0,1.0,4.0,4.0,,1.0,1.0,2.0,2.0,2.0,2.0,0.0979,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,,0.3876,,,,,,,,,
12421059,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,30.0,27.0,1.0,,0.0,11.0,12.0,16.0,18.0,6.0,,58.0,37.0,6.2,6.0,0.0294276,0,,,,,,,3.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12421059,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,46.0,40.0,4.0,2.0,0.0,12.0,12.0,30.0,38.0,1.0,,90.0,60.0,7.9,10.0,0.511377,5,,,,4.0,,,1.0,2.0,,2.0,1.0,,,,,0.693,4.0,1.0,2.0,2.0,,,,,,2.0,1.0,1.0,2.0,1.0,,0.8674,1.0,1.0,,,,,,,
12421059,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,66.0,56.0,8.0,6.0,0.0,20.0,21.0,36.0,48.0,7.0,,90.0,77.0,7.0,14.0,0.0948427,2,,,,3.0,1.0,,2.0,2.0,,,,,1.0,1.0,,0.1828,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,0.3101,,,True,,,,,,
12421059,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,24.0,23.0,2.0,2.0,1.0,3.0,3.0,20.0,25.0,3.0,,70.0,41.0,7.1,9.0,0.597669,3,,,,4.0,,1.0,4.0,5.0,1.0,2.0,,,1.0,1.0,1.0,0.4083,1.0,1.0,2.0,,,,3.0,,,,1.0,1.0,1.0,,,0.2411,,,,absolute_christostzolis,,,,,
