match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialWon,stat_interceptionWon,stat_challengeLost,stat_wasFouled,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
11407487,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,7.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,1.0,,3.0,,2.0,,,,,,45.0,15.0,6.7,6.0,0.0180191,1,,,,,,2.0,2.0,1.0,1.0,,,,4.0,,1.0,,,,,,,0.0683,,,,,1.0,,,,,,,
11407487,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,True,43.0,40.0,6.0,5.0,20.0,20.0,20.0,23.0,1.0,,,5.0,,,,,,,,45.0,51.0,7.1,5.0,0.0167687,0,,,,,,,4.0,,,1.0,1.0,1.0,2.0,arthurmelo,,,1.0,3.0,,1.0,,,,,,,,,,,,,,
11407487,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,330705,EUR,786412800,M,72,72,True,26.0,23.0,2.0,1.0,8.0,8.0,15.0,18.0,6.0,2.0,,1.0,,,,,,,,45.0,36.0,6.4,6.0,0.0107967,0,,,,,,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,27.0,22.0,2.0,1.0,8.0,8.0,14.0,20.0,8.0,5.0,,10.0,,2.0,,,,,,45.0,49.0,7.0,17.0,0.0330599,1,,,,1.0,,1.0,7.0,3.0,3.0,,,,5.0,christianmichael.11,2.0,,,2.0,,,1.0,0.0429,0.0468,,,,,,,,,,,
11407487,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,True,18.0,13.0,3.0,,10.0,11.0,3.0,7.0,2.0,,1.0,1.0,,,,,,,,18.0,20.0,6.5,5.0,0.00120874,0,,,,,,2.0,3.0,,,,,,,milenkovicn_4,2.0,,,1.0,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,True,2.0,2.0,,,2.0,2.0,,,,,1.0,,,,,,,,,10.0,3.0,6.5,,2.945e-05,0,,,,,,,,,,,,,,yerrymina,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Tommaso Vannucchi,vannucchi-tommaso,T. Vannucchi,G,1,197,117,M,1416232,EUR,1173052800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Gino Infantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,27,184,211,M,970938,EUR,1000252800,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Lorenzo Amatucci,amatucci-lorenzo,L. Amatucci,M,16,172,448,M,1100207,EUR,1075939200,M,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,home,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,41.0,23.0,37.0,19.0,10.0,15.0,13.0,26.0,,,,10.0,,,2.0,,,2.0,,90.0,49.0,7.1,18.0,0.0036119,0,-0.5256,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,
11407487,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,18.0,11.0,3.0,,9.0,14.0,3.0,5.0,2.0,,2.0,8.0,,,,,,,,90.0,35.0,7.0,8.0,0.0481779,0,,,,1.0,1.0,,4.0,,,,3.0,3.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,,,,
11407487,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,14.0,6.0,4.0,,4.0,7.0,2.0,7.0,,,3.0,1.0,,,,,,,,45.0,22.0,6.6,10.0,0.00031854,0,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,False,22.0,13.0,4.0,2.0,10.0,14.0,3.0,8.0,7.0,2.0,3.0,3.0,,,,,,,,90.0,38.0,6.1,14.0,0.00331368,1,,,,,,2.0,6.0,,,1.0,1.0,1.0,3.0,,5.0,,3.0,,,,1.0,0.0068,0.0771,,,,,,,,1.0,,,
11407487,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,15.0,9.0,3.0,1.0,7.0,8.0,5.0,13.0,4.0,1.0,2.0,2.0,,,,,,,,90.0,45.0,7.0,15.0,0.109307,0,,,,6.0,3.0,1.0,4.0,2.0,2.0,,,,,,1.0,5.0,2.0,1.0,,3.0,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,18,18,False,32.0,22.0,3.0,3.0,10.0,12.0,12.0,20.0,5.0,1.0,6.0,10.0,,1.0,,,,,,90.0,47.0,7.1,12.0,0.00766423,1,,,,,,3.0,7.0,1.0,1.0,,2.0,2.0,,,3.0,1.0,,1.0,,1.0,,0.0659,,,,,1.0,,,,,,,
11407487,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,10.0,9.0,1.0,1.0,7.0,8.0,3.0,5.0,5.0,3.0,,3.0,,1.0,,,,,,63.0,30.0,7.1,6.0,0.0771437,3,,,,3.0,1.0,,6.0,1.0,1.0,,3.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,0.2423,0.2691,1.0,,,,,,1.0,,1.0,,
11407487,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,M,26,26,False,14.0,8.0,1.0,1.0,3.0,3.0,5.0,12.0,6.0,,,3.0,,3.0,,,,,,90.0,32.0,5.7,13.0,0.00427457,3,,,,1.0,,,5.0,6.0,2.0,,,,2.0,,1.0,1.0,,2.0,,,2.0,1.535,1.3175,1.0,,,,,,,,3.0,,
11407487,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,15.0,7.0,1.0,,3.0,8.0,4.0,7.0,10.0,2.0,,1.0,,3.0,,,,,,84.0,40.0,6.8,14.0,0.144858,4,,,,,,4.0,10.0,3.0,2.0,,4.0,2.0,3.0,,3.0,1.0,,1.0,,1.0,,0.3165,,2.0,2.0,,2.0,,,1.0,,2.0,1.0,
11407487,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,12.0,4.0,2.0,,3.0,6.0,2.0,8.0,3.0,1.0,1.0,2.0,,,,,,,,76.0,21.0,6.5,12.0,0.0710853,2,,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,True,1.0,,0.2214,,1.0,1.0,,1.0,,,1.0,,1.0,,
11407487,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,False,20.0,11.0,,,2.0,4.0,9.0,16.0,3.0,,,1.0,,1.0,,,,,,63.0,25.0,6.6,10.0,0.025345,2,,,,,,2.0,10.0,,,,,,1.0,,10.0,,,,,1.0,1.0,0.8387,0.9809,1.0,1.0,,,,,,,1.0,,1.0
11407487,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,True,9.0,4.0,3.0,,4.0,7.0,,2.0,,,2.0,,,,,,,,,45.0,16.0,6.7,5.0,1.485e-05,1,,,,,,,3.0,,,,,,,,2.0,1.0,,1.0,,,1.0,0.1527,0.0654,,,,,,,,,,,
11407487,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,,5.0,,,2.0,,,,,,27.0,13.0,6.5,3.0,0.00047089,1,,,,,,,4.0,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,0.0634,,1.0,,,,,,,,,,
11407487,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,True,2.0,2.0,,,,,2.0,2.0,3.0,,,,,1.0,,,,,,27.0,5.0,6.4,2.0,0.00156623,0,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,126236,EUR,693273600,M,20,20,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,2.0,,,,,,,,14.0,8.0,6.2,2.0,0.00031853,1,,,,,,1.0,2.0,2.0,1.0,,,,,,,,2.0,1.0,,,,0.014,,,1.0,,1.0,,,,,,,
11407487,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,4.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,11.0,4.0,6.6,1.0,0.0222301,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Juan Manuel Cruz,juan-manuel-cruz,J. Cruz,F,18,184,211,M,1017372,EUR,932342400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407487,away,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
