match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_challengeLost,captain,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_dispossessed,stat_totalOffside,stat_punches,stat_bigChanceMissed
14053581,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203.0,438,M,339339,EUR,765676800,G,44,44,False,32.0,24.0,12.0,4.0,0.0,21.0,24.0,3.0,8.0,10.0,2.0,2.0,2.0,90.0,42.0,6.8,8.0,0.00064147,0.2479,0,-0.2453,0.05,-0.02,-0.03,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053581,home,SC Heerenveen,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400,D,19,19,False,41.0,36.0,2.0,2.0,0.0,15.0,18.0,21.0,23.0,3.0,,,,90.0,68.0,7.8,12.0,0.243796,,1,,0.32,0.38,0.46,,,,5.0,2.0,1.0,3.0,2.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0185,0.0092,2.0,-0.09,,,,,,,,,,,,,
14053581,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191.0,83,M,847072,EUR,886118400,D,4,4,False,55.0,51.0,3.0,1.0,0.0,26.0,26.0,25.0,29.0,4.0,,,,90.0,65.0,6.7,4.0,0.0227453,,1,,0.17,0.23,-0.08,,,,,,2.0,2.0,2.0,2.0,,,,4.0,1.0,,,,,,,0.0127,,1.0,-0.04,1.0,1.0,,,,,,,,,,,
14053581,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186.0,224,M,1121247,EUR,1090627200,D,17,17,False,60.0,58.0,4.0,3.0,0.0,36.0,37.0,22.0,23.0,4.0,,,,90.0,70.0,7.1,3.0,0.0286908,,0,,0.28,0.1,-0.15,,,,,,,2.0,,4.0,,,,7.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
14053581,home,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184.0,322,M,1129996,EUR,1024876800,D,28,28,False,30.0,22.0,4.0,2.0,0.0,11.0,12.0,11.0,18.0,2.0,,,,90.0,54.0,6.4,19.0,0.0106367,,0,,-0.07,0.09,-0.12,,,,6.0,,3.0,2.0,3.0,4.0,,,,,,,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,
14053581,home,SC Heerenveen,Joris van Overeem,joris-van-overeem,J. v. Overeem,M,6,181.0,103,M,138842,EUR,770428800,M,6,6,False,75.0,60.0,8.0,5.0,0.0,17.0,18.0,43.0,57.0,6.0,,,,90.0,87.0,7.3,21.0,0.312928,,0,,0.41,0.32,-0.09,,,,2.0,,,2.0,3.0,4.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
14053581,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180.0,141,M,794014,EUR,894153600,M,8,8,False,60.0,52.0,7.0,5.0,0.0,22.0,24.0,30.0,36.0,5.0,,,,90.0,68.0,8.2,9.0,0.0880433,,3,,0.36,0.24,-0.01,,,,,,1.0,,2.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,0.4305,0.8532,2.0,0.48,1.0,,,,True,1.0,1.0,,,,,,
14053581,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178.0,432,M,1015627,EUR,975196800,M,20,20,False,31.0,27.0,4.0,3.0,0.0,5.0,6.0,22.0,25.0,1.0,,,,90.0,45.0,7.3,9.0,0.341197,,4,,0.48,0.35,0.14,,,,4.0,2.0,,,1.0,2.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,,0.2481,0.1154,3.0,-0.52,2.0,,,,,,,,,,,,
14053581,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,14,175.0,135,M,1133678,EUR,1048550400,M,14,14,False,16.0,12.0,,,1.0,1.0,1.0,11.0,15.0,,,,,53.0,30.0,7.4,7.0,0.512948,,3,,0.44,0.31,,,Levi Smans,,3.0,1.0,3.0,1.0,5.0,6.0,2.0,2.0,,,,,1.0,,1.0,2.0,2.0,0.3844,,2.0,-0.58,2.0,,,,,1.0,,1.0,1.0,,,,
14053581,home,SC Heerenveen,Maxence Rivera,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,False,20.0,14.0,1.0,,0.0,3.0,5.0,11.0,15.0,2.0,,,,72.0,41.0,6.6,12.0,0.0500122,,4,,0.06,0.7,-0.2,,,,4.0,1.0,,1.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,1.0,0.3421,0.2006,,-0.57,,,,3.0,,2.0,,,1.0,,,,
