match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11451163,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186.0,93,M,758606,EUR,763603200,G,1,1,False,33.0,28.0,8.0,3.0,27.0,29.0,1.0,4.0,1.0,5.0,1.0,2.0,90.0,38.0,7.1,5.0,0.0,0.0,0.00015127,0,0.4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451163,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173.0,57,M,124728,EUR,696902400,D,2,2,False,61.0,56.0,6.0,6.0,35.0,38.0,21.0,23.0,2.0,6.0,,,90.0,85.0,7.4,8.0,0.0,0.0,0.138967,0,,,,True,2.0,1.0,4.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11451163,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180.0,315,M,944222,EUR,928022400,D,3,3,False,73.0,68.0,6.0,2.0,50.0,51.0,18.0,22.0,4.0,3.0,,,90.0,85.0,7.2,6.0,0.0,0.0,0.00659073,0,,,,,2.0,2.0,6.0,5.0,4.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
11451163,home,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185.0,23,M,802645,EUR,861148800,D,86,86,False,92.0,83.0,5.0,3.0,59.0,64.0,24.0,28.0,3.0,7.0,,,90.0,102.0,7.4,10.0,0.0,0.0,0.0461517,0,,,,,1.0,3.0,3.0,6.0,2.0,,3.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,
11451163,home,Hatayspor,Engin Aksoy,engin-aksoy,E. Aksoy,D,13,184.0,16,M,1166884,EUR,1068768000,D,57,57,False,53.0,41.0,3.0,1.0,23.0,28.0,20.0,28.0,4.0,5.0,,,90.0,83.0,7.9,16.0,0.0,0.0,0.0844714,0,,Engin Aksoy,,,,4.0,2.0,9.0,1.0,,4.0,4.0,2.0,,2.0,1.0,,3.0,3.0,2.0,3.0,,,,,,,,,
11451163,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,5,5,False,64.0,56.0,4.0,2.0,35.0,37.0,21.0,28.0,1.0,6.0,,,76.0,74.0,6.9,12.0,0.062,0.0,0.0483254,1,,,,,1.0,,2.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
11451163,home,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187.0,128,M,156569,EUR,789004800,M,29,29,False,74.0,69.0,3.0,1.0,37.0,37.0,32.0,37.0,,7.0,,,85.0,85.0,7.1,8.0,0.0898,0.0,0.0404709,1,,,,,1.0,,5.0,4.0,1.0,,2.0,2.0,1.0,,3.0,2.0,,,,,,,2.0,1.0,,,,,,
11451163,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,480,M,1032547,EUR,1046390400,M,77,77,False,17.0,13.0,1.0,,6.0,6.0,8.0,17.0,,2.0,,,65.0,31.0,6.9,10.0,0.0444,0.1939,0.169206,2,,Joelson Mendes,,,,,5.0,4.0,2.0,,1.0,,,3.0,1.0,,,,6.0,1.0,2.0,1.0,2.0,,1.0,,,,,
11451163,home,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3772,M,910121,EUR,981417600,M,17,17,False,40.0,35.0,,,9.0,9.0,26.0,32.0,,1.0,,,90.0,51.0,7.2,8.0,0.0299,0.0,0.0567141,1,,,,,,,1.0,3.0,,1.0,,,1.0,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,,,
11451163,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187.0,170,M,333423,EUR,829440000,M,10,10,False,26.0,18.0,1.0,1.0,7.0,11.0,11.0,15.0,,4.0,,,76.0,37.0,6.2,14.0,0.0,0.0,0.160265,0,,,,,,2.0,7.0,2.0,2.0,,,,1.0,,5.0,,,,,,1.0,,,,,,,,,
11451163,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186.0,1621,M,1382235,EUR,1026432000,F,99,99,False,23.0,19.0,2.0,2.0,7.0,8.0,12.0,15.0,,1.0,,,90.0,33.0,7.2,7.0,0.2916,0.1239,0.0946904,3,,Bertug Yildirim,,,2.0,2.0,7.0,4.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,2.0,2.0,2.0,,1.0,2.0,,,,
11451163,home,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188.0,68,M,928333,EUR,951782400,M,18,18,True,12.0,10.0,,,3.0,4.0,7.0,8.0,,1.0,,,25.0,19.0,6.6,5.0,0.02,0.0,0.0065735,1,,,,,1.0,,4.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,
