match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,stat_challengeLost,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
11067402,home,Athletico,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,1,1,False,19.0,9.0,13.0,3.0,6.0,6.0,3.0,13.0,1.0,12.0,1.0,3.0,2.0,3.0,1.0,90.0,31.0,7.3,10.0,0.0,0.0,0.00038796,0,0.4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Pedro Henrique,,,pedro-henrique,P. Henrique,D,14,188,417,M,,551774,EUR,812592000,D,34,34,False,32.0,26.0,6.0,2.0,18.0,20.0,8.0,12.0,6.0,4.0,5.0,,,,,90.0,41.0,7.0,6.0,0.029,0.0,0.341056,1,,1.0,3.0,6.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Thiago Heleno,,,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,31.0,25.0,5.0,1.0,20.0,21.0,5.0,10.0,4.0,1.0,2.0,,,,,90.0,44.0,7.0,7.0,0.0,0.0,0.00103388,0,,2.0,,2.0,,4.0,1.0,1.0,1.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11067402,home,Athletico,Zé Ivaldo,,,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,3,3,False,30.0,26.0,4.0,3.0,13.0,15.0,13.0,15.0,5.0,6.0,,,,,,90.0,45.0,7.2,7.0,0.0,0.0,0.00930747,0,,4.0,1.0,4.0,,3.0,2.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11067402,home,Athletico,Khellven,,,khellven,Khellven,D,12,176,2672,M,,984896,EUR,983059200,M,2,2,False,30.0,23.0,2.0,,12.0,15.0,14.0,20.0,,1.0,,,,,,83.0,51.0,8.1,13.0,0.0305,0.0,0.511976,1,,,1.0,4.0,,3.0,3.0,3.0,,,1.0,,3.0,,1.0,5.0,3.0,1.0,1.0,6.0,,,,,,,,,
11067402,home,Athletico,Erick,,,erick,Erick,M,14,176,1116,M,,874063,EUR,879465600,M,26,26,False,38.0,32.0,3.0,1.0,13.0,13.0,19.0,25.0,2.0,7.0,1.0,,,,,90.0,56.0,7.5,8.0,0.2771,0.1496,0.0248309,4,,,3.0,7.0,2.0,2.0,3.0,2.0,1.0,,1.0,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,
11067402,home,Athletico,Fernandinho,,,fernandinho,Fernandinho,M,,179,1901,M,,13630,EUR,484012800,M,5,5,False,37.0,33.0,4.0,4.0,14.0,14.0,19.0,23.0,2.0,8.0,2.0,,,,,67.0,46.0,7.0,6.0,0.07,0.0,0.0287455,3,,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,
11067402,home,Athletico,Christian,,,christian,Christian,M,88,178,1761,M,,981733,EUR,977184000,M,88,88,False,20.0,14.0,1.0,,5.0,6.0,9.0,15.0,8.0,4.0,4.0,,,,,90.0,36.0,6.9,9.0,0.3476,0.2287,0.10291,5,,3.0,1.0,2.0,1.0,,,,,,,2.0,1.0,,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,
11067402,home,Athletico,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,15,183,625,M,,808785,EUR,778723200,F,8,8,False,28.0,24.0,2.0,,7.0,7.0,19.0,25.0,4.0,2.0,1.0,,,,,67.0,39.0,7.2,8.0,0.0796,0.0,0.25095,1,,1.0,2.0,4.0,1.0,,,,2.0,,,,1.0,,,4.0,2.0,,,3.0,,1.0,,1.0,1.0,,,,
11067402,home,Athletico,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,72751,M,VRoque,1150391,EUR,1109548800,F,9,9,False,8.0,7.0,,,2.0,2.0,5.0,6.0,8.0,2.0,2.0,,,,,83.0,25.0,6.9,9.0,0.878,0.8317,0.0717709,5,,,1.0,3.0,1.0,,,,1.0,,,,2.0,2.0,,,,,1.0,1.0,3.0,5.0,1.0,,1.0,1.0,,,
11067402,home,Athletico,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,F,14,14,False,29.0,18.0,1.0,,3.0,3.0,15.0,26.0,8.0,5.0,2.0,,,,,89.0,54.0,6.9,17.0,0.369,0.7521,0.0585178,2,,2.0,1.0,10.0,,1.0,4.0,4.0,2.0,,,,3.0,1.0,,,,,1.0,3.0,1.0,4.0,3.0,2.0,,,1.0,1.0,
11067402,home,Athletico,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,23.0,4.0,6.6,,0.0587,0.0,0.00109302,0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Tomás Cuello,,,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,F,28,28,True,10.0,7.0,,,2.0,2.0,6.0,10.0,6.0,2.0,1.0,,,,,23.0,19.0,6.8,5.0,0.0789,0.0,0.125497,1,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,
11067402,home,Athletico,Madson,,,madson,Madson,D,22,182,227,M,,243439,EUR,695260800,D,22,22,True,3.0,2.0,,,,,2.0,3.0,1.0,,1.0,,,,,16.0,5.0,6.4,1.0,0.0,0.0,0.00140517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Luciano Arriagada,,,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,,1014798,EUR,1020124800,F,32,32,True,1.0,,,,,,,1.0,3.0,,3.0,,,,,16.0,6.0,6.5,4.0,0.0,0.0,0.0,0,,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
11067402,home,Athletico,David Terans,,,david-terans,David Terans,M,80,176,906,M,,586662,EUR,776563200,M,10,10,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,5.0,,2.0,0.6217,0.0,0.00028139,1,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,
11067402,home,Athletico,Mycael,Mycael,,mycael,Mycael,G,1,191,790,M,,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Léo Linck,,,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Vinicius Kauê,,,vinicius-kaue,Vinicius Kauê,D,,181,36,M,,1116334,EUR,1046476800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Kaique Rocha,,,kaique-rocha,K. Rocha,D,27,195,456,M,,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Matheus Felipe,,,matheus-felipe,M. Felipe,D,4,186,105,M,,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,20,178,378,M,,332171,EUR,762307200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,home,Athletico,Marcelo Cirino,,,marcelo-cirino,Marcelo Cirino,F,,182,127,M,,329027,EUR,696038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067402,away,Corinthians,Cássio,,,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,22.0,16.0,13.0,7.0,14.0,17.0,2.0,5.0,,6.0,,,4.0,5.0,,90.0,33.0,7.4,6.0,0.0,0.0,0.00024681,0,0.9621,,,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,1.0
11067402,away,Corinthians,Bruno Méndez,,,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,False,58.0,46.0,5.0,3.0,18.0,23.0,28.0,37.0,3.0,4.0,,,,,,87.0,76.0,6.6,16.0,0.0,0.0,0.0219793,0,,1.0,4.0,5.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,2.0,,,,1.0,,,,,
11067402,away,Corinthians,Gil,,,gil,Gil,D,4,191,1081,M,,106402,EUR,550454400,D,4,4,False,57.0,56.0,5.0,4.0,34.0,35.0,22.0,22.0,2.0,1.0,1.0,,,,,90.0,77.0,7.9,1.0,0.2285,0.2521,0.0154758,1,,,,5.0,,2.0,5.0,3.0,,,4.0,2.0,,,,,,,,,1.0,,,1.0,,,,,
11067402,away,Corinthians,Caetano,,,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,False,56.0,49.0,6.0,2.0,39.0,43.0,10.0,13.0,2.0,5.0,1.0,,,,,90.0,63.0,6.7,7.0,0.0928,0.0,0.00645275,1,,,2.0,2.0,1.0,3.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,
