match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,captain,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_goals
14572998,home,SK Rapid Wien,Niklas Hedl,,,niklas-hedl,N. Hedl,G,1,188,295,M,918421,EUR,984787200,G,1,1,False,17.0,14.0,4.0,1.0,0.0,14.0,14.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,20.0,6.3,3.0,3.773e-05,50.869251047777,7.0,31.5,9.765,0.1474,0,-0.6244,0.04,0.01,-0.09,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572998,home,SK Rapid Wien,Furkan Demir,Furkan Demir,,furkan-demir,F. Demir,D,61,165,163,M,1391308,EUR,1101686400,D,61,61,False,40.0,32.0,6.0,3.0,0.0,9.0,12.0,28.0,2.0,5.0,,,,,90.0,72.0,6.3,18.0,0.066592,129.57842671126,13.0,32.97,30.87,,1,,0.15,0.03,-0.21,,23.0,3.0,1.0,2.0,12.0,9.0,1.0,6.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,6.0,0.2938,0.5893,1.0,0.16,,,,,,,,,,,,,,
14572998,home,SK Rapid Wien,Nenad Cvetković,,,nenad-cvetkovic,N. Cvetković,D,55,194,154,M,878471,EUR,820886400,D,55,55,False,67.0,58.0,2.0,1.0,0.0,33.0,34.0,33.0,3.0,4.0,,,,,90.0,74.0,6.7,9.0,0.017114,168.45245096377,19.0,38.22,20.685,,0,,0.01,0.09,-0.14,,25.0,,,5.0,2.0,7.0,,,,,,1.0,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
14572998,home,SK Rapid Wien,Kouadio Ange Ahoussou,Kouadio Ange Ahoussou,,ahoussou-kouadio-ange,K. A. Ahoussou,D,20,194,229,M,1397914,EUR,1072051200,D,20,20,False,72.0,64.0,6.0,3.0,0.0,34.0,34.0,38.0,4.0,7.0,,,,,90.0,87.0,7.1,11.0,0.0176282,239.74804525768,31.0,93.765,19.32,,0,,0.26,0.08,-0.01,,30.0,,,4.0,5.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
14572998,home,SK Rapid Wien,Amin Gröller,,,amin-groller,A. Gröller,D,47,190,357,M,1906267,EUR,1106611200,D,47,47,False,46.0,39.0,2.0,1.0,0.0,22.0,24.0,22.0,2.0,4.0,,,,,64.0,69.0,6.7,10.0,0.0118174,180.67715122195,21.0,121.275,23.1,,1,,0.01,0.28,-0.21,,17.0,,,,2.0,3.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,,,0.0287,,,-0.14,,,,1.0,,,,,,,,,,
14572998,home,SK Rapid Wien,Romeo Amane,Amane Romeo,,romeo-amane,R. Amane,M,29,176,421,M,1173222,EUR,1045699200,M,29,29,False,49.0,44.0,4.0,4.0,0.0,13.0,13.0,36.0,,11.0,,,,,90.0,72.0,7.6,8.0,0.0697615,349.06806314427,35.0,180.075,32.025,,2,,0.28,0.46,-0.07,,31.0,1.0,,1.0,8.0,12.0,2.0,4.0,3.0,,1.0,,5.0,3.0,,3.0,2.0,0.1055,0.0142,,-0.31,2.0,1.0,,,1.0,,,,,,,,,
14572998,home,SK Rapid Wien,Lukas Grgić,,,lukas-grgic,L. Grgić,M,8,183,183,M,576080,EUR,808617600,M,8,8,False,35.0,28.0,2.0,1.0,0.0,16.0,18.0,17.0,1.0,3.0,,,,,64.0,44.0,6.4,9.0,0.044514,72.303494553457,10.0,-6.09,6.51,,0,,0.15,0.02,-0.11,,12.0,,,,5.0,2.0,,,,,,1.0,2.0,1.0,1.0,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
14572998,home,SK Rapid Wien,Louis Schaub,,,louis-schaub,L. Schaub,M,21,177,185,M,138146,EUR,788659200,M,21,21,False,44.0,33.0,1.0,,0.0,7.0,10.0,34.0,,7.0,,,,,90.0,69.0,7.3,18.0,0.173835,177.43573045893,19.0,55.545,15.225,,1,,0.12,0.06,-0.06,,26.0,5.0,1.0,1.0,5.0,10.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,0.1229,0.2744,2.0,0.01,,,,,,1.0,,,,,,,,
14572998,home,SK Rapid Wien,Matthias Seidl,,,matthias-seidl,M. Seidl,M,18,175,248,M,1006268,EUR,980294400,M,18,18,False,52.0,38.0,2.0,,0.0,14.0,20.0,32.0,,4.0,,,,,64.0,69.0,6.4,24.0,0.275176,86.401953463687,11.0,5.25,9.03,,1,,0.12,0.12,-0.08,,24.0,6.0,1.0,1.0,4.0,5.0,,2.0,1.0,,,1.0,3.0,2.0,2.0,,2.0,0.0466,,1.0,-0.22,,1.0,,1.0,,1.0,True,,,,,,,
14572998,home,SK Rapid Wien,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,M,10,10,False,3.0,2.0,,,0.0,,,3.0,,1.0,,,,,11.0,5.0,6.7,1.0,0.00303321,26.12452376979,4.0,0.315,6.195,,1,,-0.02,0.06,0.13,,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,0.0704,,,-0.12,,,,1.0,,,,,,,,,,
