match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_expectedGoals,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_punches,stat_hitWoodwork,stat_penaltyWon,stat_goals,player_sofascoreId
13472712,home,Juventude,Marcão,marcos-miranda,Marcão,G,12,190,87,M,125861,EUR,699840000,G,12,12,False,21.0,17.0,6.0,2.0,0.0,17.0,17.0,4.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,7.0,1.0,1.0,90.0,36.0,7.9,5.0,8.621e-05,0,1.9258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,False,39.0,32.0,5.0,1.0,0.0,23.0,27.0,12.0,2.0,3.0,4.0,,1.0,,,,,,90.0,57.0,6.3,13.0,0.0340386,0,,9.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,58.0,54.0,6.0,4.0,0.0,40.0,42.0,16.0,6.0,10.0,9.0,,1.0,,,,,,90.0,76.0,7.1,4.0,0.00452797,1,,14.0,,3.0,9.0,3.0,3.0,,,,6.0,2.0,1.0,1.0,1.0,0.202,1.0,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Marcos Paulo,marcos-paulo,M. Paulo,D,47,183,176,M,1170913,EUR,1042848000,D,47,47,False,69.0,58.0,11.0,6.0,0.0,33.0,34.0,35.0,9.0,7.0,3.0,,2.0,,,,,,90.0,84.0,6.6,12.0,0.0102857,1,,25.0,,7.0,5.0,4.0,2.0,1.0,,,1.0,,1.0,,,0.0081,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,35.0,30.0,1.0,1.0,0.0,11.0,13.0,22.0,9.0,1.0,3.0,,2.0,,,,,,90.0,77.0,6.9,17.0,0.0964596,0,,19.0,4.0,1.0,8.0,5.0,3.0,1.0,,,,2.0,,1.0,1.0,,1.0,True,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,
13472712,home,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,False,24.0,21.0,,,0.0,8.0,10.0,14.0,2.0,1.0,2.0,,1.0,,,,,,75.0,37.0,6.8,7.0,0.0452189,2,,13.0,1.0,,5.0,2.0,1.0,1.0,Luis Mandaca,,2.0,,,,1.0,0.0618,1.0,,,1.0,,,1.0,1.0,1.0,0.0766,,,,,,,,
13472712,home,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,28.0,25.0,4.0,2.0,0.0,16.0,16.0,12.0,4.0,1.0,3.0,,1.0,,,,,,64.0,39.0,6.9,4.0,0.00535119,1,,9.0,,2.0,3.0,3.0,3.0,,,,,,1.0,3.0,,0.0186,,,,,1.0,,,,,,1.0,,,,,,,
13472712,home,Juventude,Emerson Batalla,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,False,28.0,21.0,1.0,1.0,0.0,6.0,9.0,19.0,3.0,,,,,,,,,,90.0,48.0,7.0,15.0,0.0342337,3,,15.0,2.0,1.0,5.0,3.0,2.0,4.0,,,1.0,,,,,0.1299,2.0,,,,2.0,,1.0,2.0,1.0,0.5054,,,,,,,,
13472712,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,22.0,17.0,5.0,3.0,0.0,4.0,4.0,18.0,6.0,,4.0,,,,,,,,64.0,42.0,6.4,17.0,0.296081,1,,13.0,3.0,2.0,3.0,,,3.0,,,,,,1.0,,0.0262,1.0,,1.0,2.0,2.0,,3.0,,1.0,,,,,,,,,
13472712,home,Juventude,Giovanny,giovanny,Giovanny,M,11,175,203,M,797649,EUR,874627200,M,11,11,False,15.0,11.0,1.0,1.0,0.0,4.0,4.0,11.0,6.0,,1.0,,1.0,,,,,,45.0,25.0,6.1,9.0,0.0206082,0,,7.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,
13472712,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,10.0,9.0,2.0,2.0,0.0,4.0,4.0,6.0,4.0,1.0,2.0,,1.0,,,,,,75.0,21.0,6.7,5.0,0.0113895,3,,5.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,0.0455,,,,2.0,,,1.0,1.0,2.0,0.0089,,,,,,,,
13472712,home,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,True,26.0,21.0,2.0,2.0,0.0,6.0,7.0,19.0,6.0,1.0,1.0,,,,,,,,45.0,42.0,6.9,12.0,0.0449191,1,,15.0,,,3.0,,,1.0,,,,,,,,0.0425,1.0,,,3.0,5.0,,1.0,1.0,,0.0567,,2.0,,,,,,
13472712,home,Juventude,Peixoto,peixoto,Peixoto,M,72,181,94,M,1049781,EUR,867628800,M,72,72,True,13.0,12.0,,,0.0,2.0,2.0,11.0,4.0,,2.0,,,,,,,,26.0,22.0,6.8,2.0,0.00610863,0,,10.0,,1.0,5.0,3.0,2.0,,,,,2.0,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,
13472712,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,True,14.0,12.0,3.0,2.0,0.0,4.0,4.0,10.0,3.0,,3.0,,,,,,,,26.0,24.0,6.8,9.0,0.214064,0,,8.0,6.0,3.0,1.0,,,2.0,,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,
13472712,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,True,,,,,0.0,,,0.0,2.0,,,,,,,,,,15.0,5.0,6.4,3.0,,0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472712,home,Juventude,Matheus Babi,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,,,,,15.0,3.0,6.3,,8.62e-06,1,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,,0.2087,,,,,,,,,,,,,1.0,,,,,
13472712,home,Juventude,Ruan Carneiro,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Wilker Ángel,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Felipinho,felipinho,Felipinho,D,76,177,224,M,1048276,EUR,853113600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Reginaldo,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472712,home,Juventude,Marlon Santos,teodoro-marlon-santos,M. Santos,F,,175,39,M,1631654,EUR,1105401600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Marlon,Santos Teodoro,,,,,,,,,,,,,,,,,,,,,,,,
13472712,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,24.0,14.0,21.0,11.0,0.0,6.0,8.0,16.0,,1.0,6.0,,,1.0,,5.0,,,90.0,31.0,8.1,11.0,0.00169871,0,0.6476,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
13472712,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,39.0,31.0,6.0,3.0,0.0,16.0,18.0,21.0,4.0,9.0,5.0,,4.0,,,,,,90.0,78.0,8.0,14.0,0.0143927,2,,15.0,,,11.0,4.0,1.0,4.0,Gustavo Martins,,7.0,,,3.0,,0.1779,1.0,,,,,,,2.0,,1.2565,1.0,,,,,,,
