match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_outfielderBlock,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals
12504649,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,43.0,22.0,35.0,14.0,0.0,17.0,24.0,5.0,19.0,1.0,3.0,3.0,3.0,1.0,1.0,90.0,50.0,6.9,21.0,0.00320843,0,-0.4755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,46.0,37.0,6.0,3.0,0.0,32.0,37.0,5.0,9.0,,4.0,,,,,89.0,61.0,6.5,12.0,0.00098982,0,,,,4.0,8.0,1.0,1.0,2.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,52.0,46.0,5.0,2.0,0.0,36.0,40.0,10.0,12.0,6.0,4.0,,,,,90.0,62.0,6.8,6.0,0.00172551,0,,,,2.0,2.0,,,,1.0,1.0,,True,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,58.0,51.0,6.0,3.0,0.0,36.0,38.0,15.0,20.0,5.0,4.0,,,,,90.0,74.0,7.3,7.0,0.00528668,0,,,,3.0,7.0,1.0,,,3.0,2.0,2.0,,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,34.0,28.0,,,0.0,14.0,17.0,14.0,18.0,,3.0,,,,,90.0,60.0,6.8,8.0,0.0129905,1,,,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0546,,,,,,,,,,,,,
12504649,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,8,8,False,36.0,31.0,2.0,1.0,0.0,11.0,12.0,20.0,24.0,2.0,6.0,,,,,74.0,43.0,7.0,6.0,0.0128174,2,,,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,0.0908,1.0,1.0,0.0576,1.0,,,,,,,,,
12504649,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,93,93,False,43.0,34.0,9.0,1.0,0.0,15.0,16.0,19.0,28.0,1.0,5.0,,,,,90.0,54.0,6.5,10.0,0.0149412,0,,,,3.0,5.0,1.0,,,4.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
12504649,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,43.0,35.0,4.0,1.0,0.0,15.0,18.0,20.0,37.0,3.0,2.0,,,,,90.0,76.0,6.6,22.0,0.0139212,0,,,,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,12.0,,,,,,,,,1.0,,,,,,,,
12504649,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,40.0,25.0,6.0,5.0,0.0,7.0,7.0,18.0,37.0,,4.0,,,,,90.0,56.0,7.3,22.0,0.10289,2,,,,4.0,6.0,,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,2.0,,4.0,,1.0,2.0,0.1013,1.0,,,2.0,1.0,,,,,,,,
12504649,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,19.0,16.0,2.0,1.0,0.0,4.0,4.0,12.0,23.0,1.0,3.0,,,,,74.0,33.0,6.7,12.0,0.0393797,2,,,,3.0,2.0,,,,1.0,,1.0,,2.0,,,,8.0,,1.0,1.0,0.2357,1.0,,,2.0,,1.0,,,,,,,
12504649,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,16.0,8.0,1.0,,0.0,2.0,4.0,6.0,12.0,,1.0,,,,,80.0,30.0,6.9,11.0,0.00350941,3,,,,9.0,2.0,,,3.0,,,1.0,,6.0,,,,,1.0,,1.0,0.0832,,3.0,0.0834,1.0,1.0,,1.0,,,,,,
12504649,home,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,11,176,283,M,1000015,EUR,1024963200,F,19,19,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,,,,,,16.0,14.0,6.5,4.0,0.0126922,0,,,,3.0,2.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,True,7.0,6.0,1.0,,0.0,3.0,4.0,3.0,3.0,,1.0,,,,,16.0,11.0,6.5,2.0,0.00576249,0,,,,1.0,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
12504649,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,5.0,3.0,1.0,,0.0,,1.0,3.0,7.0,,2.0,,,,,10.0,14.0,6.9,5.0,0.0122736,0,,,,,3.0,,,,1.0,1.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,2.0,,,,0.0,,,,2.0,,,,,,,1.0,3.0,,2.0,,0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12504649,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Dawid Bembnista,dawid-bembnista,D. Bembnista,D,36,189,151,M,1618564,EUR,1168560000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Jacopo Bacci,jacopo-bacci,J. Bacci,M,21,173,91,M,1163081,EUR,1119139200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504649,home,Empoli,Luca Belardinelli,luca-belardinelli,L. Belardinelli,M,57,190,74,M,941601,EUR,984528000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
