match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_wonContest,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed
10433959,home,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,1,190,11,M,97960,EUR,757382400,G,1,1,False,26.0,15.0,25.0,14.0,2.0,2.0,13.0,24.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,90.0,34.0,6.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,17.0,9.0,4.0,,7.0,11.0,2.0,6.0,5.0,6.0,,,,,,,,90.0,29.0,6.1,9.0,0,True,3.0,1.0,7.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,False,11.0,5.0,6.0,1.0,4.0,5.0,1.0,6.0,3.0,6.0,,,,,,,,85.0,22.0,6.5,7.0,0,,4.0,,4.0,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,3,3,False,23.0,16.0,5.0,1.0,10.0,14.0,6.0,9.0,3.0,7.0,2.0,,,,,,,90.0,45.0,7.2,9.0,0,,,1.0,3.0,12.0,2.0,,,9.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,M,7,7,False,19.0,12.0,6.0,1.0,6.0,10.0,7.0,11.0,2.0,9.0,1.0,,,,,,,90.0,59.0,7.8,14.0,1,,1.0,1.0,4.0,15.0,1.0,,2.0,10.0,8.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10433959,home,Antalyaspor,Fernando,fernando,Fernando,M,,175,141,M,123354,EUR,699580800,M,8,8,False,46.0,28.0,19.0,8.0,9.0,13.0,19.0,38.0,2.0,8.0,1.0,,,,,,,90.0,66.0,6.6,26.0,0,,2.0,,10.0,6.0,2.0,,2.0,5.0,4.0,1.0,5.0,,,5.0,,1.0,,2.0,,,,,,,,,,,,,
10433959,home,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,17.0,11.0,3.0,2.0,5.0,5.0,6.0,12.0,1.0,5.0,1.0,,,,,,,78.0,24.0,6.5,7.0,1,,1.0,1.0,4.0,4.0,1.0,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,M,11,11,False,19.0,12.0,4.0,2.0,9.0,10.0,5.0,14.0,2.0,5.0,1.0,,,,,,,90.0,48.0,7.6,13.0,0,,1.0,,3.0,10.0,2.0,,,9.0,5.0,1.0,1.0,1.0,,5.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
10433959,home,Antalyaspor,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,F,16,16,False,15.0,7.0,2.0,,4.0,7.0,3.0,8.0,,4.0,1.0,,,,,,,67.0,30.0,6.4,13.0,1,,,,4.0,5.0,,,,4.0,3.0,1.0,2.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,
10433959,home,Antalyaspor,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,10,10,False,17.0,6.0,1.0,,2.0,4.0,4.0,13.0,2.0,4.0,2.0,,,,,,,67.0,26.0,6.6,14.0,1,,1.0,5.0,5.0,6.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,,1.0,,,,,,
10433959,home,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,18.0,10.0,,,6.0,6.0,4.0,12.0,1.0,6.0,5.0,,,,,,,90.0,36.0,7.7,16.0,3,,3.0,7.0,6.0,9.0,,3.0,,1.0,1.0,,2.0,,1.0,,,,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,
10433959,home,Antalyaspor,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181,144,M,952564,EUR,1006473600,F,17,17,True,8.0,5.0,1.0,,4.0,5.0,1.0,4.0,,5.0,3.0,,,,,,,23.0,16.0,6.3,8.0,0,,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Sinan Gümüş,sinan-gumus,S. Gümüş,F,,179,110,M,169165,EUR,758592000,F,77,77,True,5.0,4.0,1.0,1.0,,,4.0,5.0,,2.0,2.0,,,,,,,23.0,9.0,6.6,3.0,1,,3.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,5,5,True,6.0,4.0,2.0,,4.0,4.0,,2.0,1.0,,,,,,,,,12.0,10.0,6.8,2.0,0,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Mustafa Erdilman,mustafa-erdilman,M. Erdilman,M,8,178,27,M,1003335,EUR,1072915200,M,30,30,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,19.0,7.0,6.6,1.0,0,,2.0,,4.0,3.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Sherel,Floranus,,,,,,,,
10433959,home,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,M,24639,EUR,544579200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Fedor,Kudryashov,,,,,,,,
10433959,home,Antalyaspor,Erkan Eyibil,erkan-eyibil,E. Eyibil,M,30,175,41,M,930283,EUR,992563200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433959,home,Antalyaspor,Hakan Özmert,hakan-ozmert,H. Özmert,M,,175,11,M,43512,EUR,486604800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
