match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_aerialWon,player_firstName,player_lastName,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_goals,player_sofascoreId,stat_shotOffTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goalAssist,stat_blockedScoringAttempt
11352487,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194.0,2856,M,171919,EUR,739929600,G,1,1,False,25.0,19.0,13.0,7.0,13.0,14.0,6.0,11.0,1.0,7.0,1.0,3.0,90.0,31.0,6.8,6.0,0.00492965,0,-0.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Zanka,zanka,Zanka,D,,189.0,466,M,26404,EUR,640828800,D,13,13,False,28.0,15.0,9.0,2.0,7.0,14.0,8.0,16.0,3.0,3.0,,,90.0,45.0,6.4,18.0,0.014247,0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194.0,1052,M,855864,EUR,738633600,D,5,5,False,22.0,17.0,2.0,,15.0,18.0,2.0,4.0,3.0,3.0,,,90.0,35.0,6.7,6.0,0.00087517,0,,,4.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180.0,577,M,137774,EUR,622339200,D,16,16,False,18.0,11.0,5.0,1.0,7.0,10.0,4.0,8.0,2.0,1.0,,,71.0,23.0,6.0,8.0,0.002304,0,,,3.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184.0,428,M,826057,EUR,930182400,M,30,30,False,15.0,12.0,,,5.0,7.0,7.0,10.0,1.0,3.0,,,89.0,33.0,7.3,6.0,0.00387243,0,,2.0,2.0,6.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,Mads,Roerslev,2.0,3.0,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,907072,EUR,962582400,M,24,24,False,22.0,14.0,,,6.0,9.0,9.0,15.0,,2.0,,,68.0,40.0,6.9,14.0,0.103824,1,,2.0,6.0,7.0,2.0,1.0,1.0,2.0,,3.0,,5.0,1.0,,,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.213,0.5291,1.0,,,,,,,,,,,
11352487,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185.0,9605,M,135256,EUR,763257600,M,6,6,False,46.0,32.0,11.0,4.0,20.0,22.0,12.0,25.0,,15.0,,,90.0,71.0,7.0,20.0,0.155017,0,,1.0,10.0,8.0,1.0,1.0,4.0,3.0,1.0,3.0,,6.0,1.0,,,3.0,1.0,,,,,1.0,,,,1.0,True,3.0,,,,,,,,,
11352487,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184.0,1191,M,814873,EUR,894758400,M,27,27,False,20.0,15.0,3.0,2.0,8.0,9.0,7.0,14.0,2.0,4.0,,,88.0,28.0,6.6,10.0,0.0106254,0,,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352487,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177.0,2079,M,548050,EUR,747273600,M,14,14,False,27.0,17.0,5.0,1.0,9.0,12.0,9.0,21.0,,9.0,,,90.0,49.0,6.8,18.0,0.0243011,0,,6.0,7.0,9.0,1.0,,1.0,1.0,1.0,3.0,1.0,8.0,,,,4.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11352487,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,972421,EUR,982800000,F,23,23,False,5.0,5.0,,,,,5.0,5.0,,3.0,,,68.0,15.0,7.4,3.0,0.00958127,1,,,5.0,4.0,,,,2.0,2.0,,,4.0,,,,1.0,,,,,1.0,1.0,1.0,0.1132,0.336,,,1.0,1.0,,,,,,,,
11352487,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176.0,50158,M,805123,EUR,841708800,F,11,11,False,7.0,2.0,,,,1.0,2.0,7.0,,3.0,,,76.0,20.0,6.5,9.0,0.00554513,2,,1.0,9.0,5.0,1.0,,,2.0,4.0,1.0,,4.0,,,,2.0,1.0,,,1.0,1.0,1.0,3.0,0.1834,0.054,,,1.0,,yowissa,1.0,,,,,,
11352487,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183.0,4631,M,885864,EUR,883612800,M,15,15,True,1.0,1.0,,,1.0,1.0,,,3.0,,,,22.0,10.0,6.4,3.0,3.058e-05,0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11352487,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171.0,2370,M,268903,EUR,839980800,F,7,7,True,3.0,2.0,,,,,2.0,4.0,,1.0,,,22.0,9.0,6.5,5.0,0.00212156,0,,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
11352487,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,958916,EUR,988588800,D,22,22,True,5.0,3.0,1.0,1.0,3.0,4.0,,1.0,1.0,,,,14.0,7.0,6.0,2.0,4.969e-05,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11352487,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,1031258,EUR,1078099200,M,33,33,True,4.0,3.0,,,3.0,3.0,,1.0,,,,,15.0,9.0,6.4,2.0,2.288e-05,0,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
