match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_dribbleValueNormalized,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_wasFouled,captain,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_lastManTackle
14082849,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180.0,1253,M,831253,EUR,867628800,F,11,11,False,23.0,13.0,3.0,2.0,0.0,3.0,4.0,10.0,19.0,1.0,,,90.0,33.0,7.7,14.0,0.0584577,,4,,-0.04,0.0,,,5.0,10.0,8.0,11.0,,,,,,,2.0,2.0,-0.53,,1.0,3.0,,0.5722,0.4,1.0,1.0,1.0,0.906,,,,1.0,,,2.0,,,,,,
14082849,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,13.0,8.0,1.0,,0.0,1.0,1.0,7.0,12.0,,,,13.0,22.0,6.5,7.0,0.0172471,,2,,-0.01,0.15,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,0.31,,1.0,,,0.0626,-0.33,,1.0,,0.0619,,,1.0,1.0,,,,,,,,,
14082849,home,Deportivo Alavés,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180.0,3953,M,175753,EUR,744163200,F,9,9,True,1.0,,,,0.0,,1.0,,,,,,13.0,3.0,6.5,1.0,,,1,,-0.03,0.13,,,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,0.0822,0.17,,1.0,,0.3203,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Calebe Gonçalves,calebe,Calebe,M,20,173.0,643,M,1046796,EUR,957052800,M,20,20,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,2.0,,,14.0,13.0,6.9,7.0,0.00086032,,0,,-0.04,0.14,,3.0,,,1.0,4.0,,,,,2.0,2.0,,,0.19,,,1.0,,,,2.0,,,,Calebe,,,1.0,,1.0,,,,,,,
14082849,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,True,4.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,,,9.0,6.0,6.7,3.0,0.0111479,,0,,0.2,0.13,,1.0,,,1.0,,,,,,,,,,-0.13,,,,,,,1.0,,,,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170.0,10112,M,1403364,EUR,1128643200,D,3,3,True,,,,,0.0,,,,,,,,9.0,,6.4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yuusiii3,,,,
14082849,home,Deportivo Alavés,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196.0,94,M,31828,EUR,574214400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Grégoire Swiderski,gregoire-swiderski,G. Swiderski,G,31,187.0,54,M,1440572,EUR,1128470400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grégoire Swiderski,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Nikola Maraš,nikola-maras,N. Maraš,D,19,189.0,116,M,101156,EUR,819331200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183.0,821,M,985262,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082849,home,Deportivo Alavés,Lander Pinillos,lander-pinillos,L. Pinillos,M,28,,8,M,1122588,EUR,1065398400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082849,away,Levante UD,Pablo Cuñat,pablo-cunat,P. Cuñat,G,1,188.0,281,M,1085579,EUR,1019952000,G,1,1,False,35.0,21.0,21.0,8.0,0.0,18.0,19.0,3.0,16.0,8.0,2.0,2.0,90.0,46.0,7.2,14.0,0.00106492,0.4047,0,0.2151,0.02,-0.15,0.36,,,2.0,,2.0,,3.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,,
14082849,away,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182.0,343,M,149606,EUR,776304000,D,22,22,False,24.0,13.0,3.0,,0.0,7.0,10.0,6.0,14.0,3.0,,,90.0,44.0,6.5,16.0,0.0152756,,1,,-0.15,-0.35,,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,-0.09,,,2.0,,0.7038,0.32,,1.0,1.0,0.9601,,,,2.0,,,,,,,,,
14082849,away,Levante UD,Adrián de la Fuente,adrian-de-la-fuente,Adri,D,4,178.0,396,M,997244,EUR,919987200,D,4,4,False,43.0,27.0,16.0,6.0,0.0,13.0,18.0,14.0,25.0,1.0,,,90.0,56.0,6.2,22.0,0.00740452,,0,,0.12,-0.27,,3.0,2.0,1.0,3.0,3.0,,3.0,,1.0,1.0,,1.0,,0.01,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14082849,away,Levante UD,Unai Elgezabal,unai-elguezabal,U. Elguezabal,D,5,185.0,200,M,813574,EUR,735696000,D,5,5,False,30.0,22.0,5.0,1.0,0.0,16.0,19.0,6.0,11.0,1.0,,,90.0,49.0,7.3,9.0,0.00102854,,0,,0.02,0.7,,,3.0,4.0,3.0,5.0,,12.0,4.0,,,,,,0.02,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14082849,away,Levante UD,Jorge Cabello,jorge-cabello,J. Cabello,D,15,180.0,78,M,1807070,EUR,1082851200,D,14,14,False,27.0,23.0,3.0,1.0,0.0,16.0,16.0,7.0,11.0,1.0,,,90.0,41.0,5.9,5.0,0.00654988,,0,,0.09,-0.58,,,4.0,3.0,5.0,6.0,,8.0,,,1.0,1.0,1.0,,0.02,,,1.0,,,,,,,,Jorge Cabello,,,2.0,,,,,,,,1.0,
14082849,away,Levante UD,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,23,23,False,21.0,16.0,1.0,,0.0,6.0,7.0,10.0,14.0,2.0,,,79.0,40.0,6.8,7.0,0.0124786,,0,,0.01,0.13,,1.0,,1.0,2.0,5.0,,2.0,,1.0,3.0,2.0,1.0,1.0,0.04,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14082849,away,Levante UD,Víctor García,victor-garcia,V. García,M,17,177.0,108,M,952222,EUR,852076800,M,17,17,False,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,54.0,9.0,6.3,4.0,0.00061961,,0,,-0.08,-0.06,,,1.0,1.0,4.0,2.0,2.0,,,,1.0,,1.0,,0.01,,,1.0,,,,,,,,,,,,,,,,,,,,
14082849,away,Levante UD,Pablo Martínez,pablo-martinez,P. Martínez,M,10,182.0,306,M,927066,EUR,888105600,M,10,10,False,25.0,18.0,7.0,3.0,0.0,9.0,9.0,9.0,16.0,2.0,,,85.0,36.0,5.9,12.0,0.0363428,,2,,0.24,-0.13,,2.0,3.0,,12.0,,3.0,1.0,,1.0,,,5.0,,0.08,1.0,,,,0.0435,-0.04,,,,,,,1.0,,True,,2.0,,,,,,
14082849,away,Levante UD,Oriol Rey,rey-oriol,O. Rey,M,20,175.0,383,M,859769,EUR,888364800,M,20,20,False,25.0,15.0,7.0,2.0,0.0,6.0,7.0,9.0,18.0,7.0,,,90.0,33.0,6.6,11.0,0.0595968,,0,,0.01,-0.07,,1.0,,,1.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,0.07,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,
14082849,away,Levante UD,Roger Brugué,roger-brugue,R. Brugué,M,7,173.0,193,M,909554,EUR,847065600,M,7,7,False,12.0,6.0,2.0,1.0,0.0,4.0,6.0,2.0,6.0,,,,86.0,21.0,6.0,8.0,0.00749809,,1,,-0.07,-0.17,,1.0,5.0,2.0,8.0,4.0,1.0,,,,2.0,1.0,2.0,,0.02,,,,2.0,0.0642,0.02,,1.0,,0.3509,,,1.0,,,,,,,,,,
14082849,away,Levante UD,Iván Romero,ivan-romero,I. Romero,F,9,172.0,1322,M,1014042,EUR,986860800,F,9,9,False,18.0,10.0,1.0,1.0,0.0,2.0,5.0,8.0,13.0,3.0,,,79.0,42.0,7.0,17.0,0.0278003,,3,,-0.25,0.0,,1.0,3.0,4.0,10.0,12.0,4.0,,,,2.0,2.0,1.0,1.0,0.48,,1.0,1.0,,0.1043,-0.52,5.0,1.0,,0.0312,,,,4.0,,2.0,1.0,,,,,,
14082849,away,Levante UD,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180.0,1811,M,344129,EUR,553996800,F,11,11,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,,,36.0,8.0,6.7,3.0,0.00237048,,0,,-0.06,0.13,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,0.03,,,,1.0,,,,,,,,,,,,,,,,,,,
14082849,away,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173.0,127,M,855837,EUR,953078400,D,6,6,True,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,2.0,,,11.0,18.0,6.6,4.0,0.00128347,,0,,-0.11,-0.08,,2.0,,1.0,,3.0,,3.0,,,1.0,1.0,,,-0.01,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
14082849,away,Levante UD,Sergio Lozano,sergio-lozano,S. Lozano,M,21,175.0,165,M,914749,EUR,922233600,M,21,21,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,,,11.0,12.0,6.4,2.0,0.00527782,,0,,0.01,-0.04,,,1.0,,3.0,2.0,,,,,2.0,1.0,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,
14082849,away,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195.0,1092,M,1496360,EUR,1064361600,D,2,2,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,15.0,5.0,6.8,1.0,0.00010732,,0,,0.0,0.47,,,,,,2.0,,,,,1.0,1.0,,,0.02,,,,,,,,,,,Matias Moreno,,,1.0,,,,,,,,,1.0
14082849,away,Levante UD,Carlos Álvarez,carlos-alvarez,C. Álvarez,M,24,168.0,2186,M,1010656,EUR,1060128000,M,24,24,True,7.0,5.0,,,0.0,,,5.0,7.0,,,,14.0,8.0,6.4,3.0,0.0108666,,0,,0.04,-0.1,,1.0,,,1.0,,,,,,,,,,0.02,1.0,,,,,,,,,,,,,,,,,,,,,,
14082849,away,Levante UD,Cayetano,cayetano,Cayetano,G,34,194.0,9,M,2223177,EUR,1109376000,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cayetano,,,,,,,,,,,,
14082849,away,Levante UD,Alejandro Primo,alejandro-primo,A. Primo,G,32,185.0,34,M,1215079,EUR,1089417600,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Primo,,,,,,,,,,,,
14082849,away,Levante UD,Nacho Pérez,nacho-perez,N. Pérez,D,29,175.0,60,M,2049311,EUR,1220227200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacho Pérez,,,,,,,,,,,,
14082849,away,Levante UD,Martín Krug,martin-krug,M. Krug,D,28,192.0,229,M,1468957,EUR,1152403200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martín Krug,,,,,,,,,,,,
14082849,away,Levante UD,Joan Ruiz,joan-ruiz,J. Ruiz,M,33,180.0,12,M,1153308,EUR,1044921600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joan Ruiz,,,,,,,,,,,,
14082849,away,Levante UD,Paco Cortés,paco-cortes,P. Cortés,F,27,178.0,91,M,1869106,EUR,1186790400,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paco Cortés,,,,,,,,,,,,
14082849,away,Levante UD,Carlos Espí,espi-carlos,C. Espí,F,19,194.0,328,M,1649918,EUR,1122163200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
