match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_keyPass,captain,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437885,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,37.0,10.0,6.6,4.0,0.00127036,0,,,,3.0,3.0,3.0,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,vedatmuriqi,1.0,,,,
12437885,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,13.0,10.0,,,0.0,2.0,2.0,8.0,11.0,3.0,,,53.0,28.0,6.5,8.0,0.00724958,4,,,,7.0,6.0,8.0,3.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.4179,0.4176,,,1.0,,,2.0,,,,,1.0,1.0,,,
12437885,home,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,7.0,6.0,,,0.0,5.0,6.0,1.0,1.0,2.0,,,31.0,9.0,6.3,3.0,0.00031577,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,21.0,18.0,4.0,2.0,0.0,11.0,12.0,7.0,9.0,,,,31.0,30.0,6.6,5.0,0.00235057,0,,,,,5.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,16.0,4.0,6.5,3.0,4.234e-05,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
12437885,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,David López,david-lopez,D. López,D,27,195,103,M,1513896,EUR,1044230400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,home,Mallorca,Jan Salas,jan-salas,J. Salas,M,28,182,92,M,1905699,EUR,1123632000,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,30.0,27.0,6.0,3.0,0.0,24.0,24.0,3.0,6.0,8.0,1.0,1.0,90.0,38.0,6.8,3.0,0.00038905,0,0.0061,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
12437885,away,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,49.0,38.0,7.0,2.0,0.0,23.0,24.0,15.0,25.0,3.0,,,90.0,67.0,6.7,13.0,0.011515,1,,,,2.0,4.0,4.0,,,,4.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,0.0429,,,,,,,1.0,,,,,,,,,
12437885,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,66.0,63.0,2.0,2.0,0.0,51.0,51.0,12.0,15.0,3.0,,,90.0,74.0,6.9,4.0,0.00493877,0,,,,2.0,5.0,4.0,,,,4.0,,2.0,1.0,1.0,,,5.0,,,,,,,,1.0,,,,,,,,,,,
12437885,away,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,67.0,67.0,8.0,8.0,0.0,50.0,50.0,17.0,17.0,4.0,,,90.0,78.0,6.9,3.0,0.0168268,0,,,,1.0,4.0,4.0,1.0,1.0,,3.0,,1.0,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,marcosalonso28,,,,,
12437885,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,65.0,52.0,8.0,6.0,1.0,25.0,28.0,28.0,40.0,5.0,,,89.0,88.0,7.6,20.0,0.235026,1,,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,,,1.0,,,2.0,1.0,1.0,,,0.0151,,,,,,,1.0,1.0,2.0,,,,,,,
12437885,away,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,35.0,29.0,3.0,1.0,0.0,14.0,16.0,16.0,23.0,6.0,,,90.0,58.0,7.2,13.0,0.0745327,0,,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
12437885,away,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,M,18,18,False,26.0,19.0,2.0,,1.0,12.0,13.0,7.0,13.0,2.0,,,79.0,38.0,6.3,16.0,0.00398041,1,,,,,6.0,1.0,2.0,2.0,,,,1.0,,5.0,,1.0,1.0,,,0.0783,,Pablo Durán,,,,,1.0,,1.0,,,,,,,
12437885,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,57.0,51.0,10.0,8.0,0.0,27.0,28.0,24.0,29.0,7.0,,,90.0,60.0,7.0,7.0,0.0270205,0,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
12437885,away,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,19.0,15.0,2.0,2.0,0.0,5.0,6.0,10.0,13.0,2.0,,,90.0,39.0,6.9,12.0,0.0199487,1,,,,1.0,7.0,9.0,3.0,,,1.0,,5.0,3.0,5.0,3.0,3.0,1.0,1.0,,0.1467,0.1148,,,,,,,,,,ilaixmk,,1.0,,,
12437885,away,Celta Vigo,Alfon González,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,M,12,12,False,21.0,17.0,1.0,,0.0,9.0,10.0,8.0,14.0,4.0,,,79.0,36.0,6.6,16.0,0.014449,1,,3.0,,,8.0,1.0,3.0,4.0,1.0,,,,,2.0,,1.0,,1.0,1.0,0.0571,0.3688,,,,,1.0,,,,,,,,,,
12437885,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,29.0,24.0,4.0,2.0,0.0,8.0,8.0,16.0,23.0,3.0,,,64.0,37.0,6.8,7.0,0.0475768,2,,2.0,,,,1.0,,,,,,1.0,,,,,,,,0.0842,,,,1.0,,,1.0,,1.0,True,i.aspas10,,,,,
12437885,away,Celta Vigo,Fer López,fer-lopez,F. López,M,8,186,973,M,1526628,EUR,1085356800,M,28,28,True,11.0,9.0,1.0,,0.0,2.0,3.0,7.0,8.0,,,,26.0,22.0,7.2,6.0,0.0110685,2,,,,,4.0,3.0,,2.0,2.0,1.0,,,,4.0,1.0,3.0,,1.0,1.0,0.2531,0.8123,,,1.0,,1.0,,,,,,,,,,
12437885,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,11.0,7.0,6.8,2.0,0.00047246,1,,,,,,,,,,,,,,1.0,,,,1.0,,0.1461,0.3928,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,11.0,9.0,6.6,4.0,0.0024168,0,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,True,,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hugo Álvarez,,,,,,,,,,,,,,
12437885,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,
