match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_unsuccessfulTouch,stat_clearanceOffLine,stat_errorLeadToAGoal,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_totalOffside
14025156,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,6.0,,,0.0,4.0,6.0,2.0,7.0,4.0,1.0,2.0,,,,,,,66.0,31.0,6.8,14.0,0.00154331,110.44393834272,6.0,43.155,16.59,,4,,-0.14,0.81,0.15,,,,4.0,,2.0,2.0,,,1.0,1.0,,0.8279,0.933,,-0.66,,,,4.0,3.0,3.0,,,3.0,,,,,1.0,,
14025156,home,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176.0,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,,24.0,8.0,6.0,5.0,0.00425218,5.3130364199768,1.0,5.25,5.25,,1,,-0.3,-0.06,-0.01,,,,2.0,,,,,,,,,0.1931,,,-0.52,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,
14025156,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1118,M,,1089388,EUR,1073260800,M,26,26,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,1.0,1.0,,,,,,,15.0,9.0,6.7,1.0,0.00673116,39.59566930793,3.0,8.82,14.7,,0,,0.09,-0.05,0.16,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14025156,home,Aston Villa,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180.0,68579,M,JSancho,851100,EUR,953942400,F,19,19,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,,,,,,,,,15.0,10.0,7.5,1.0,0.395588,16.353621707467,2.0,10.395,6.72,,0,,0.66,0.08,0.13,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,
14025156,home,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187.0,8884,M,victorlindelof,143334,EUR,774403200,D,3,3,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,,,,,,,10.0,4.0,6.7,1.0,0.0016235,20.797266034711,2.0,12.6,11.55,,0,,0.02,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,,,,,9.0,11.0,7.7,4.0,0.17312,,,,,,3,,0.26,,0.13,,,,3.0,,1.0,2.0,1.0,,,,,0.4849,0.3292,1.0,0.56,,,1.0,2.0,,,,,,,,,,1.0,,
14025156,home,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194.0,898,M,,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,home,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,959,M,,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Andrés García,,,,,,,,,,,,,,,
14025156,home,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,283,M,,1398204,EUR,1172966400,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183.0,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,27.0,20.0,11.0,4.0,0.0,18.0,20.0,2.0,7.0,1.0,,7.0,,1.0,4.0,4.0,1.0,1.0,90.0,37.0,7.3,7.0,0.00058844,38.377863969908,6.0,-9.24,3.15,0.7198,0,-0.0066999999999999,0.05,-0.08,-0.18,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186.0,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,35.0,32.0,2.0,2.0,0.0,12.0,12.0,20.0,23.0,5.0,1.0,5.0,,1.0,,,,,90.0,62.0,7.2,10.0,0.26143,34.670104974047,6.0,-14.28,4.095,,1,,0.27,0.01,0.13,,3.0,,3.0,1.0,1.0,,,,3.0,2.0,,0.3202,0.3261,1.0,-0.4,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,
14025156,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,49.0,46.0,2.0,,0.0,26.0,27.0,20.0,22.0,4.0,3.0,4.0,,,,,,,90.0,66.0,6.7,7.0,0.010238,88.05033259667,12.0,-59.955,4.62,,1,,0.17,0.14,-0.12,,,1.0,4.0,1.0,,,,2.0,3.0,3.0,1.0,0.233,,,-0.29,,,,2.0,,,2.0,1.0,2.0,,,,,1.0,,
14025156,away,Arsenal,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184.0,30788,M,pierohincapie,1002837,EUR,1010534400,D,5,5,False,49.0,40.0,8.0,2.0,0.0,22.0,27.0,18.0,22.0,6.0,7.0,6.0,,,,,,,90.0,68.0,7.0,10.0,0.00618459,140.48351599582,19.0,-51.87,2.205,,0,,0.12,0.2,0.14,,,3.0,3.0,3.0,,,,1.0,3.0,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,
14025156,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,31.0,24.0,2.0,2.0,0.0,12.0,14.0,12.0,17.0,7.0,1.0,2.0,1.0,1.0,,,,,86.0,49.0,6.4,11.0,0.0146779,75.833765911859,10.0,-2.205,16.59,,0,,-0.19,-0.16,-0.22,,1.0,2.0,1.0,,,,,2.0,3.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,
14025156,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178.0,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,64.0,57.0,8.0,4.0,0.0,17.0,19.0,40.0,45.0,3.0,,7.0,,,,,,,90.0,80.0,6.9,15.0,0.149206,330.69838212583,35.0,-95.97,6.615,,3,,0.22,0.48,-0.13,,1.0,,7.0,2.0,3.0,,,1.0,2.0,1.0,,0.1389,0.3567,3.0,-0.19,,,,2.0,4.0,1.0,,,,,,True,1.0,,,1.0
14025156,away,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180.0,26245,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,48.0,45.0,2.0,,0.0,22.0,22.0,23.0,26.0,4.0,4.0,,,,,,,,90.0,59.0,6.8,4.0,0.0187664,146.50377041957,18.0,-74.865,3.99,,0,,0.21,0.06,-0.1,,,3.0,2.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
14025156,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188.0,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,60.0,54.0,3.0,2.0,0.0,26.0,28.0,28.0,32.0,4.0,5.0,10.0,,,,,,,90.0,84.0,7.0,10.0,0.132355,197.32093803059,23.0,-84.525,3.57,,2,,-0.45,0.34,0.34,,5.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,,0.142,0.1278,2.0,-0.33,,,,1.0,,,2.0,1.0,1.0,,,,1.0,,3.0,
14025156,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178.0,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,36.0,28.0,2.0,1.0,0.0,6.0,6.0,22.0,30.0,6.0,,5.0,,2.0,,,,,79.0,59.0,6.5,17.0,0.312196,291.13269053401,29.0,-167.895,6.93,,4,,-0.24,0.39,-0.04,,3.0,1.0,7.0,1.0,2.0,1.0,,,2.0,1.0,3.0,0.5766,0.1847,4.0,-0.52,,,1.0,,3.0,1.0,,1.0,4.0,,,,,1.0,,1.0
14025156,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188.0,29240,M,mikelmerino,592010,EUR,835401600,F,23,23,False,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,1.0,2.0,3.0,,1.0,,,,,45.0,17.0,6.3,5.0,0.00774695,13.129304761713,3.0,0.945,3.045,,0,,-0.11,0.09,0.19,,,,4.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
14025156,away,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178.0,55840,M,eze,864921,EUR,899078400,F,10,10,False,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,2.0,,,,1.0,,,,,45.0,13.0,6.5,3.0,0.00667746,77.773388432209,8.0,-24.675,4.2,,0,,-0.08,0.08,0.14,,,,3.0,,,,,,,,1.0,,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,
14025156,away,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187.0,198098,M,VGyökeres,804508,EUR,896918400,F,14,14,True,7.0,4.0,,,0.0,,,4.0,7.0,,1.0,1.0,,,,,,,45.0,11.0,6.6,6.0,0.0262232,39.460888542968,6.0,-10.815,1.47,,0,,-0.11,0.14,0.21,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14025156,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172.0,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,10.0,7.0,1.0,,0.0,3.0,4.0,4.0,6.0,3.0,,1.0,,2.0,,,,,41.0,22.0,7.7,6.0,0.00672841,44.560436222087,6.0,-26.04,4.935,,3,,0.03,0.06,0.13,,2.0,,3.0,1.0,2.0,,1.0,,1.0,1.0,,0.4613,1.0766,,0.51,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0
14025156,away,Arsenal,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40178,M,nonzinoo10,966547,EUR,1015718400,F,20,20,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,11.0,7.0,6.6,2.0,0.00187945,38.840719721759,2.0,-35.07,-17.43,,1,,0.01,0.03,0.0,,,,1.0,,,,,,,,,0.0514,,,-0.25,,,,,2.0,1.0,,1.0,,,,,,,,
14025156,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178.0,16151,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,,,,,10.0,6.0,6.3,3.0,4.62e-06,,,,,,0,,-0.02,,-0.16,,,,,,,,,,,,,,,,,Myles Lewis-Skelly,,,,,,,,,,,,,,,
14025156,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180.0,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,10.0,1.0,6.5,,4.642e-05,4.9872337021639,1.0,2.31,2.31,,0,,-0.01,-0.08,0.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188.0,26145,M,KepaA,232422,EUR,781142400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,Marli Salmon,marli-salmon,M. Salmon,D,4,186.0,1700,M,,1912995,EUR,1251504000,D,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185.0,9605,M,,135256,EUR,763257600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025156,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176.0,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
