match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,captain,player_firstName,player_lastName,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated
10411620,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,25.0,16.0,14.0,5.0,16.0,18.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,90.0,33.0,6.2,9.0,0.0,0.0,5.767e-05,0,-0.5806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,,355486,EUR,863568000,D,3,3,False,58.0,38.0,10.0,5.0,16.0,20.0,38.0,1.0,4.0,,,,,82.0,89.0,6.6,28.0,0.0605,0.0,0.0180469,1,,22.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Adama Soumaoro,adama-soumaoro,A. Soumaoro,D,,187.0,123,M,,158573,EUR,708825600,D,5,5,False,42.0,38.0,1.0,1.0,26.0,29.0,13.0,2.0,3.0,,,,,90.0,46.0,6.6,4.0,0.0,0.0,0.00569277,0,,12.0,1.0,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,,818481,EUR,898819200,D,26,26,False,43.0,35.0,8.0,5.0,25.0,29.0,14.0,4.0,9.0,,,,,90.0,51.0,6.8,8.0,0.0,0.0,0.0194869,0,,10.0,,2.0,2.0,4.0,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,706,M,,98212,EUR,751248000,D,22,22,False,63.0,48.0,5.0,2.0,15.0,22.0,47.0,1.0,11.0,,,,,90.0,92.0,6.8,22.0,0.0468,0.1113,0.0529707,2,,35.0,,1.0,5.0,4.0,2.0,1.0,,3.0,,,,3.0,6.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,
10411620,home,Bologna,Gary Medel,gary-medel,G. Medel,D,17,171.0,1848,M,,22975,EUR,554947200,M,17,17,False,53.0,49.0,5.0,3.0,27.0,28.0,25.0,,14.0,,,,,69.0,60.0,6.8,5.0,0.0514,0.0,0.0156512,1,,22.0,1.0,1.0,6.0,4.0,,,1.0,1.0,3.0,2.0,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,
10411620,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3183,M,,871765,EUR,898992000,M,8,8,False,58.0,48.0,4.0,3.0,16.0,18.0,41.0,,6.0,,,,,90.0,83.0,7.1,15.0,0.1214,0.0,0.0634253,2,,32.0,3.0,2.0,7.0,12.0,5.0,4.0,2.0,,4.0,3.0,3.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
10411620,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,M,7,7,False,35.0,26.0,3.0,3.0,12.0,15.0,25.0,,6.0,,,,,90.0,58.0,7.1,19.0,0.1764,0.2089,0.0905197,3,,16.0,1.0,,7.0,5.0,4.0,2.0,1.0,,1.0,1.0,2.0,1.0,5.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,
10411620,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,36.0,29.0,1.0,1.0,15.0,17.0,20.0,2.0,4.0,,,,,69.0,51.0,6.7,10.0,0.0,0.0,0.0119065,0,,14.0,2.0,,5.0,6.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,4.0,1.0,1.0,,,,,,,,,,
10411620,home,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,,182.0,251,,,80406,EUR,665971200,M,21,21,False,43.0,32.0,2.0,1.0,11.0,15.0,28.0,1.0,6.0,,,,,68.0,54.0,7.0,12.0,0.069,0.0,0.019171,2,,21.0,,,4.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,,2.0,,,1.0,,1.0,,1.0,,,True,,,,,,,
10411620,home,Bologna,Nicola Sansone,nicola-sansone,N. Sansone,F,,175.0,193,M,,100580,EUR,684460800,F,10,10,False,18.0,15.0,1.0,1.0,6.0,6.0,13.0,,2.0,,,,,90.0,42.0,6.2,13.0,0.0262,0.0,0.119591,1,,9.0,4.0,,7.0,6.0,4.0,2.0,,,1.0,,6.0,,1.0,,,,3.0,,1.0,1.0,,,Nicola,Sansone,1.0,,,,
10411620,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,True,15.0,13.0,,,4.0,4.0,14.0,,4.0,,,,,22.0,23.0,6.6,6.0,0.0,0.0,0.0544171,0,,10.0,,,2.0,,,,,,,,1.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,
10411620,home,Bologna,Niklas Pyyhtiä,niklas-pyyhtia,N. Pyyhtiä,M,18,186.0,252,M,,1000018,EUR,1064448000,M,25,25,True,13.0,9.0,2.0,1.0,5.0,7.0,6.0,,1.0,,,,,21.0,16.0,6.4,5.0,0.0,0.0,0.00131175,0,,4.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
10411620,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185.0,1247,M,,844234,EUR,853027200,M,30,30,True,19.0,18.0,1.0,1.0,11.0,11.0,8.0,,3.0,,,,,21.0,23.0,6.7,3.0,0.0,0.0,0.00525961,0,,7.0,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181.0,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,True,11.0,8.0,,,3.0,4.0,7.0,,,,,,,8.0,16.0,6.6,4.0,0.0,0.0,0.0101775,0,,5.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411620,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188.0,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Francesco Raffaelli,francesco-raffaelli,F. Raffaelli,G,1,,21,M,,1397469,EUR,1116633600,G,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189.0,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,home,Bologna,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185.0,362,M,,1121578,EUR,1079568000,F,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Raimondo,,,,,,
10411620,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191.0,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,23.0,15.0,17.0,9.0,9.0,10.0,13.0,1.0,7.0,1.0,,2.0,1.0,90.0,34.0,6.5,9.0,0.0,0.0,0.00138078,0,-0.6798,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411620,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185.0,2015,M,,82943,EUR,655516800,D,2,2,False,65.0,54.0,4.0,2.0,26.0,31.0,36.0,5.0,8.0,,,,,88.0,79.0,6.6,14.0,0.0,0.0,0.0193396,0,,28.0,1.0,1.0,3.0,2.0,1.0,,,3.0,,,,,2.0,,1.0,,1.0,,,,,True,,,,,,,
10411620,away,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188.0,536,M,,79680,EUR,631497600,D,6,6,False,51.0,43.0,6.0,1.0,30.0,31.0,20.0,3.0,11.0,,,,,77.0,61.0,7.1,8.0,0.0277,0.0,0.00643053,1,,13.0,2.0,5.0,4.0,6.0,,,1.0,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,,José,Luis Palomino,,,,,
10411620,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194.0,3375,M,,1012176,EUR,1071100800,D,42,42,False,64.0,47.0,6.0,2.0,19.0,24.0,40.0,3.0,2.0,,,,,90.0,75.0,6.9,17.0,0.0,0.0,0.0148979,0,,28.0,,3.0,5.0,4.0,,,,5.0,1.0,1.0,,3.0,,,2.0,,,,,,,,,,1.0,1.0,,,
10411620,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185.0,622,M,,356352,EUR,758073600,M,33,33,False,17.0,15.0,1.0,1.0,2.0,2.0,18.0,,1.0,,,,,45.0,27.0,6.6,5.0,0.0,0.0,0.0189556,0,,14.0,,,2.0,,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10411620,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1856,M,,100389,EUR,670204800,M,15,15,False,67.0,59.0,1.0,1.0,28.0,32.0,36.0,,6.0,,,,,90.0,81.0,6.6,10.0,0.0693,0.0,0.063493,1,,31.0,,2.0,8.0,6.0,1.0,1.0,1.0,,1.0,1.0,,4.0,1.0,,3.0,,2.0,,1.0,,,,,,,,,,
10411620,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,61.0,51.0,13.0,5.0,17.0,19.0,46.0,1.0,8.0,,,,,90.0,80.0,6.9,17.0,0.0403,0.3716,0.207053,1,,35.0,,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,1.0,4.0,,1.0,,,,,,1.0,,
10411620,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,,965011,EUR,1026345600,M,22,22,False,32.0,27.0,2.0,2.0,16.0,18.0,18.0,2.0,5.0,,,,,90.0,60.0,7.3,8.0,0.0,0.0,0.0157565,0,,13.0,,1.0,2.0,4.0,,,,2.0,2.0,2.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,
10411620,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,pasalicmario,190437,EUR,792288000,F,88,88,False,22.0,17.0,,,10.0,10.0,12.0,,3.0,,,,,45.0,27.0,6.4,8.0,0.0,0.0,0.0517429,0,,7.0,,1.0,3.0,2.0,,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,
10411620,away,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,False,19.0,15.0,1.0,,1.0,2.0,17.0,,2.0,,,,,90.0,37.0,7.4,11.0,0.2121,0.9684,0.108108,2,,14.0,2.0,,5.0,5.0,1.0,,1.0,,,,4.0,1.0,,,,1.0,5.0,2.0,1.0,,1.0,,,,,,,,
10411620,away,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189.0,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,22.0,13.0,,,,,24.0,,3.0,,,,,56.0,32.0,6.7,15.0,0.0539,0.0,0.0225458,1,,13.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,,,,1.0,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,
10411620,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,,132318,EUR,708220800,D,77,77,True,31.0,22.0,2.0,2.0,9.0,12.0,20.0,1.0,8.0,,,,,45.0,50.0,7.2,16.0,0.0719,0.0794,0.0045892,1,,13.0,1.0,,2.0,5.0,2.0,1.0,,1.0,3.0,1.0,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
10411620,away,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172.0,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,True,18.0,14.0,,,3.0,3.0,16.0,,,,,,,45.0,31.0,7.3,11.0,0.0,0.0,0.209367,0,,11.0,1.0,,7.0,3.0,4.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,2.0,1.0
10411620,away,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7659,M,ederson99,946888,EUR,931305600,M,13,13,True,18.0,16.0,2.0,2.0,8.0,9.0,9.0,,8.0,,,,,34.0,25.0,6.9,3.0,0.0,0.0,0.0118606,0,,8.0,1.0,,3.0,3.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
