match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_totalCross,player_sofascoreId,stat_accurateCross,player_firstName,player_lastName,stat_challengeLost,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside
13981573,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,19,19,False,26.0,21.0,6.0,6.0,0.0,5.0,5.0,16.0,21.0,1.0,1.0,1.0,1.0,,,,,,,83.0,43.0,7.2,12.0,0.46365,78.013282182264,8.0,51.03,16.8,,5,,0.49,0.45,0.16,,4.0,7.0,2.0,1.0,,1.0,2.0,3.0,0.3134,0.1001,-0.58,,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,1.0
13981573,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,True,13.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,6.0,1.0,8.0,1.0,,,,,,,,26.0,26.0,6.8,5.0,0.00146115,19.605699415127,2.0,5.46,9.66,,0,,-0.03,0.01,0.13,,3.0,8.0,,,,,,3.0,,,,,,,4.0,2.0,4.0,1.0,,3.0,,cesarecasadei,,,,1.0,,,,
13981573,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,5.0,4.0,,,0.0,,,4.0,5.0,,2.0,1.0,,,,,,,,26.0,14.0,6.7,4.0,0.00207811,92.967687993356,7.0,62.58,33.39,,2,,-0.04,0.35,0.16,,,1.0,1.0,,,,1.0,2.0,0.0596,0.0651,-0.5,,1.0,,2.0,1.0,,,,,,simeonegiovanni,,,,,,,,
13981573,home,Torino,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,2.0,2.0,,,,,,,17.0,8.0,6.4,1.0,0.00350486,19.968798824893,2.0,15.225,15.435,,0,,0.03,0.04,0.16,,2.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13981573,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,1.0,1.0,,,,,,,9.0,7.0,6.8,1.0,0.00183271,10.92761931987,1.0,10.92,10.92,,0,,0.1,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
13981573,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,9.0,6.0,6.6,1.0,3.398e-05,,,,,,0,,0.0,,-0.01,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
13981573,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,home,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,zakariaaboukhlal,,,,,,,,
13981573,away,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,36.0,23.0,22.0,9.0,0.0,20.0,22.0,3.0,14.0,,,,12.0,1.0,5.0,5.0,,,,90.0,48.0,7.2,13.0,0.00163601,66.32503137313,12.0,-26.25,2.415,0.4238,0,0.531,0.14,0.0,0.14,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,away,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,52.0,45.0,5.0,3.0,0.0,27.0,32.0,18.0,20.0,4.0,5.0,8.0,5.0,,,,,,,90.0,73.0,7.4,8.0,0.0120283,115.11409127635,13.0,-52.29,13.545,,1,,0.12,0.05,0.62,,,3.0,,1.0,,,,,0.0429,,0.01,,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,
13981573,away,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,57.0,50.0,4.0,2.0,0.0,36.0,37.0,14.0,20.0,4.0,6.0,7.0,5.0,,,,,,,90.0,75.0,7.2,9.0,0.00926772,106.94700754686,14.0,-37.695,4.41,,1,,0.25,0.04,0.38,,4.0,4.0,,,,,,1.0,0.039,,-0.08,,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,True,,
13981573,away,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,23,23,False,65.0,56.0,6.0,1.0,0.0,42.0,46.0,14.0,19.0,6.0,10.0,7.0,3.0,,,,,,,90.0,95.0,7.2,15.0,0.00941282,88.930375327906,15.0,-42.945,4.515,,3,,0.07,0.13,0.0,,5.0,5.0,,1.0,,1.0,2.0,,0.079,0.3146,-0.12,1.0,,3.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,
13981573,away,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,18.0,13.0,5.0,2.0,0.0,6.0,8.0,7.0,10.0,,4.0,2.0,3.0,,,,,,,63.0,45.0,6.6,17.0,0.019369,127.12555869983,11.0,13.65,12.6,,0,,0.05,-0.14,-0.02,,,5.0,1.0,1.0,,,,4.0,,,,,,,3.0,3.0,1.0,,1.0,1.0,7.0,,1.0,,,2.0,,,,
13981573,away,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,46.0,35.0,5.0,2.0,0.0,12.0,14.0,23.0,32.0,4.0,10.0,1.0,9.0,,,,,,,90.0,68.0,6.6,21.0,0.043795,140.67601409561,14.0,-71.925,14.07,,0,,0.22,0.17,-0.03,,1.0,12.0,2.0,4.0,,,,5.0,,,,2.0,,,2.0,1.0,7.0,,,3.0,2.0,,1.0,,,,,,,
13981573,away,Cremonese,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,22.0,19.0,2.0,1.0,0.0,17.0,17.0,2.0,5.0,,1.0,,,,,,,,,51.0,24.0,6.4,4.0,0.00086274,22.665631604757,4.0,-13.65,2.73,,0,,-0.06,0.0,-0.05,,,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
13981573,away,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27,27,False,54.0,45.0,8.0,4.0,0.0,19.0,21.0,26.0,33.0,,5.0,2.0,6.0,,,,,,,77.0,78.0,7.1,20.0,0.140558,124.3880957802,14.0,-45.57,11.34,,0,,0.31,0.12,0.17,,,5.0,4.0,1.0,,,,,,,,,,1.0,1.0,1.0,,3.0,,4.0,8.0,,2.0,,,,,,,
13981573,away,Cremonese,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,23.0,17.0,2.0,,0.0,7.0,8.0,10.0,15.0,1.0,4.0,2.0,1.0,,,,,,,63.0,32.0,6.9,8.0,0.115398,90.01498341005,9.0,-45.36,5.88,,0,,0.25,0.05,-0.03,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,2.0,,1.0,4.0,,2.0,,,,,,,
13981573,away,Cremonese,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,90,90,False,23.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,16.0,2.0,10.0,,4.0,,,,,,,77.0,41.0,7.0,8.0,0.0226825,77.134762118894,9.0,-17.535,5.145,,2,,-0.02,0.03,0.18,,,4.0,2.0,,,,1.0,1.0,0.1415,0.4814,-0.43,,1.0,1.0,3.0,2.0,2.0,,,5.0,1.0,,,,,,,,,
13981573,away,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,10,10,False,13.0,6.0,,,0.0,2.0,4.0,4.0,9.0,2.0,3.0,1.0,1.0,,,,,,,90.0,22.0,6.5,9.0,0.153396,62.200675658469,5.0,-41.475,5.88,,0,,-0.08,0.18,-0.01,,4.0,5.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,Vardy7,1.0,,,,,,1.0,1.0
13981573,away,Cremonese,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,7,7,True,15.0,13.0,1.0,,0.0,4.0,6.0,9.0,9.0,,4.0,,4.0,,,,,,,39.0,27.0,6.9,5.0,0.113097,97.705443499468,7.0,-67.83,9.135,,0,,0.12,-0.11,0.0,,1.0,4.0,1.0,,,,,,,,,,,,2.0,1.0,,1.0,,2.0,2.0,,,,,2.0,,,,
13981573,away,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188,1584,M,1100354,EUR,1043625600,D,22,22,True,10.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,,,,,,,27.0,14.0,6.8,5.0,0.00318891,54.92799235093,4.0,1.365,20.58,,0,,-0.09,0.1,0.26,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,Romano,Floriani,,,,,
13981573,away,Cremonese,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,99,99,True,10.0,5.0,,,0.0,1.0,3.0,4.0,7.0,6.0,10.0,,2.0,,,,,,,27.0,18.0,7.0,8.0,0.0012099,37.959679092308,4.0,-16.695,1.89,,1,,-0.1,0.08,0.14,,1.0,4.0,2.0,1.0,,1.0,,1.0,0.0562,,-0.33,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,
13981573,away,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187,1036,M,215246,EUR,604108800,F,20,20,True,8.0,6.0,4.0,3.0,0.0,2.0,2.0,4.0,6.0,,1.0,,,,,,,,,13.0,15.0,6.6,4.0,0.00513232,24.214917947527,2.0,0.52500000000001,0.315,,1,,0.04,0.01,0.0,,,1.0,1.0,,,1.0,,,0.007,,-0.08,,,1.0,1.0,,,,,,1.0,,,,,,,,,
13981573,away,Cremonese,Faris Moumbagna,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,1029456,EUR,962409600,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,13.0,6.0,6.4,2.0,0.00527999,3.6112097695925,1.0,3.57,3.57,,1,,-0.04,-0.01,0.15,,,1.0,1.0,,1.0,1.0,,1.0,0.3197,,-0.55,,,,,,,1.0,,,,,,,,,,,,
13981573,away,Cremonese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,away,Cremonese,Lapo Nava,lapo-nava,L. Nava,G,69,189,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,away,Cremonese,Dachi Lordkipanidze,dachi-lordkipanidze,D. Lordkipanidze,M,25,186,246,M,1153193,EUR,1110240000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dachi Lordkipanidze,,,,,,
13981573,away,Cremonese,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981573,away,Cremonese,Dennis Johnsen,dennis-johnsen,D. Johnsen,F,7,185,301,M,869275,EUR,887673600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
