match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_aerialLost,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_totalOffside
13981568,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,True,27.0,21.0,8.0,2.0,0.0,21.0,24.0,3.0,7.0,1.0,3.0,3.0,90.0,35.0,6.5,6.0,5.603e-05,20.239826355828,4.0,5.145,5.25,0.1469,0,-0.3081,0.08,-0.02,-0.09,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981568,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,D,2,2,False,,53.0,48.0,6.0,4.0,1.0,15.0,15.0,38.0,4.0,,,,90.0,75.0,7.9,12.0,0.197661,258.53622812793,22.0,226.485,28.665,,0,,0.53,0.59,-0.21,,33.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,131.64447804925,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981568,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,False,,77.0,72.0,5.0,1.0,0.0,44.0,44.0,33.0,3.0,,,,82.0,91.0,7.4,5.0,0.0132603,140.94939133387,20.0,72.765,15.75,,0,,0.28,0.09,0.32,,28.0,,2.0,5.0,1.0,,,,8.0,3.0,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13981568,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,,100.0,96.0,2.0,1.0,0.0,60.0,62.0,38.0,4.0,,,,90.0,109.0,6.8,5.0,0.0148622,400.11773763302,43.0,216.405,20.265,,0,,0.26,0.27,-0.06,,36.0,,4.0,2.0,,,,,6.0,1.0,1.0,20.537099332671,1.0,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,
13981568,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,,59.0,52.0,6.0,5.0,0.0,27.0,31.0,28.0,4.0,,,,90.0,73.0,6.5,8.0,0.13831,107.21442670552,16.0,60.795,14.7,,0,,0.07,0.09,-0.09,,25.0,,4.0,2.0,,1.0,,,3.0,,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
13981568,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,M,65,65,False,,27.0,23.0,2.0,,1.0,4.0,6.0,21.0,5.0,,,,71.0,49.0,7.6,12.0,0.226278,142.76281245814,14.0,51.24,19.215,,1,,0.39,0.36,-0.08,,19.0,3.0,8.0,9.0,1.0,8.0,5.0,1.0,,2.0,1.0,33.591637625285,2.0,4.0,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0458,-0.13,,,,,,,,,,
13981568,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,,26.0,22.0,,,0.0,8.0,8.0,18.0,2.0,,,,53.0,32.0,7.7,5.0,0.030954,61.59820737227,8.0,20.58,16.695,,4,,0.06,0.0,0.13,,14.0,1.0,1.0,1.0,1.0,,,,,,,17.06535440593,1.0,,1.0,1.0,,,,,,,,3.0,1.0,0.3629,0.5,1.0,1.0,0.1819,,,,,,,
13981568,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,,54.0,50.0,3.0,3.0,2.0,20.0,21.0,33.0,1.0,,,,82.0,61.0,7.8,5.0,0.505509,166.30054201207,23.0,19.005,15.435,,1,,0.67,0.16,-0.15,,30.0,2.0,4.0,1.0,2.0,,,3.0,,,,,,5.0,,,,,1.0,,1.0,2.0,1.0,1.0,,0.1026,-0.3,,,,,,,,,,
13981568,home,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,,1114422,EUR,1090886400,M,27,27,False,,49.0,43.0,1.0,,0.0,12.0,14.0,35.0,1.0,,,,90.0,65.0,7.6,7.0,0.0805257,49.988406437427,8.0,24.99,7.56,,3,,0.0,0.19,-0.09,,31.0,,5.0,6.0,2.0,,,,2.0,2.0,,7.4962311197027,1.0,1.0,4.0,,1.0,,1.0,1.0,,,1.0,,,0.4304,0.48,1.0,1.0,0.7996,2.0,,,,,,
13981568,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,,6.0,5.0,,,0.0,3.0,3.0,3.0,1.0,,,,71.0,14.0,8.2,1.0,0.0026308,15.985382460119,2.0,13.965,7.245,,7,,-0.06,0.4,-0.05,,2.0,,2.0,2.0,1.0,,,,,,,15.985382460119,2.0,,1.0,,,,1.0,,1.0,,,3.0,,1.7175,0.56,3.0,2.0,1.6114,1.0,2.0,,,,,
