match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_wonTackle,player_firstName,player_lastName,stat_fouls,player_sofascoreId,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_lastManTackle,stat_hitWoodwork,stat_errorLeadToAGoal
12499345,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,13.0,12.0,2.0,2.0,0.0,5.0,6.0,7.0,7.0,,2.0,,,,,,65.0,25.0,6.9,4.0,0.00481888,0,,4.0,6.0,3.0,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,
12499345,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,True,15.0,13.0,2.0,1.0,0.0,11.0,12.0,4.0,6.0,2.0,3.0,,,,,,45.0,24.0,6.5,6.0,0.193802,0,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,
12499345,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,8.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,5.0,1.0,2.0,,,,,,25.0,13.0,6.6,4.0,0.00095261,0,,1.0,2.0,2.0,,,,,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12499345,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,1.0,,,,,,25.0,12.0,7.4,4.0,0.00067571,1,,3.0,4.0,5.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,0.9596,,,,1.0,0.9949,,,,,1.0,,,,
12499345,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,,,,,0.0,,,,,,,,,,,,18.0,5.0,6.5,1.0,,0,,2.0,4.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,home,Torino,Tommaso Gabellini,tommaso-gabellini,T. Gabellini,F,84,180,114,M,1526925,EUR,1161388800,F,86,86,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,23.0,18.0,8.0,4.0,0.0,18.0,20.0,,3.0,1.0,6.0,1.0,1.0,,1.0,1.0,90.0,29.0,6.7,5.0,7.775e-05,0,0.0876,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12499345,away,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,False,69.0,60.0,7.0,3.0,0.0,26.0,29.0,34.0,41.0,5.0,,,,,,,90.0,85.0,6.6,11.0,0.0157508,1,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,2.0,,1.0,,0.0296,,1.0,,,,,,,,,,,,
12499345,away,Como,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,13,13,False,69.0,62.0,6.0,5.0,0.0,49.0,52.0,13.0,17.0,7.0,3.0,,,,,,90.0,86.0,7.6,8.0,0.0063475,2,,3.0,3.0,6.0,,,,,3.0,1.0,,,1.0,1.0,5.0,,,,,,,1.0,0.1556,,1.0,,,,,,,,,,,,
12499345,away,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,82.0,74.0,6.0,5.0,0.0,52.0,57.0,22.0,25.0,3.0,7.0,,,,,,90.0,95.0,7.6,10.0,0.0184267,1,,,2.0,11.0,1.0,1.0,,,,1.0,2.0,,,1.0,8.0,2.0,,,,,,,0.0296,,1.0,,,,2.0,,,1.0,,,,,
12499345,away,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,62.0,55.0,3.0,1.0,0.0,31.0,33.0,24.0,31.0,1.0,5.0,,,,,,83.0,83.0,6.9,12.0,0.0251335,0,,,,,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,
12499345,away,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,80.0,74.0,5.0,4.0,0.0,32.0,34.0,42.0,46.0,,5.0,,,,,,90.0,91.0,7.5,8.0,0.131749,1,,1.0,3.0,5.0,,,,,,,4.0,,1.0,1.0,,2.0,Maximo Perrone,,2.0,maxiperrone16,,1.0,0.5234,,,1.0,,,4.0,,,,,,1.0,,
12499345,away,Como,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,20,20,False,30.0,26.0,,,0.0,10.0,13.0,16.0,17.0,,2.0,,,,,,37.0,35.0,6.8,4.0,0.01639,1,,,,2.0,,,,,,,,,,2.0,,,,,,sergiroberto,,1.0,0.011,,,,,,,,,,,,,,
12499345,away,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,35.0,31.0,1.0,1.0,0.0,12.0,13.0,20.0,25.0,1.0,4.0,,,,,,74.0,55.0,7.2,10.0,0.131813,4,,,5.0,8.0,1.0,1.0,4.0,2.0,,,1.0,,1.0,4.0,1.0,,,,1.0,,3.0,,0.1541,True,2.0,,2.0,0.2272,2.0,,1.0,,,,,,
12499345,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,51.0,43.0,3.0,1.0,0.0,17.0,18.0,27.0,35.0,1.0,4.0,,,,,,83.0,77.0,6.9,24.0,0.121558,2,,,8.0,3.0,,1.0,6.0,1.0,,1.0,2.0,,9.0,,,1.0,,,2.0,nicopaz1o,2.0,1.0,0.0975,,,,1.0,0.0974,3.0,,1.0,,,,,1.0,
12499345,away,Como,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,M,16,16,False,17.0,14.0,,,0.0,5.0,5.0,9.0,13.0,,4.0,,,,,,82.0,36.0,6.9,10.0,0.049032,3,,,7.0,9.0,2.0,4.0,3.0,3.0,,,3.0,,1.0,2.0,1.0,3.0,,,1.0,,1.0,1.0,0.2763,,1.0,1.0,1.0,0.1694,,,,,,,,,
12499345,away,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,False,26.0,22.0,1.0,1.0,0.0,7.0,7.0,15.0,19.0,,3.0,,,,,,90.0,36.0,7.2,7.0,0.0170222,3,,4.0,5.0,4.0,,1.0,1.0,1.0,,,2.0,,2.0,,1.0,2.0,,,,,,1.0,0.1745,,1.0,,1.0,0.0161,,1.0,,,,,,,
12499345,away,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,53.0,49.0,2.0,1.0,0.0,25.0,26.0,24.0,27.0,,,,,,,,53.0,62.0,6.1,5.0,0.0120688,1,,,4.0,4.0,1.0,1.0,,,,1.0,2.0,,,2.0,,,,,2.0,,,,0.0066,,1.0,,,,,,,,,,,,1.0
12499345,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,True,15.0,13.0,1.0,,0.0,5.0,5.0,8.0,17.0,,,,,,,,16.0,24.0,6.7,9.0,0.0971868,0,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,
12499345,away,Como,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8543,M,1066729,EUR,1074556800,M,14,14,True,6.0,5.0,1.0,,0.0,3.0,4.0,2.0,3.0,,,,,,,,8.0,9.0,6.4,2.0,0.00173545,0,,,1.0,2.0,,,,,,,1.0,,,,1.0,,Ali Jasim Elaibi,,1.0,ali_jasim.7,1.0,,,,,,,,,,,,,,,,
12499345,away,Como,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,True,4.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,,,14.0,7.0,6.8,2.0,0.0009961,1,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,2.0,,0.0254,,,,1.0,0.1105,,,,,,,,,
12499345,away,Como,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,4.0,1.0,,,0.0,,2.0,1.0,2.0,,1.0,,,,,,14.0,4.0,6.6,3.0,0.00024179,0,,,,1.0,,,,,,,,,,,1.0,,,,,gallobelotti,,,,,,,,,,,,,,,,,
12499345,away,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Federico Barba,federico-barba,F. Barba,D,93,188,857,M,184417,EUR,746841600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Marco Sala,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Daniele Baselli,daniele-baselli,D. Baselli,M,33,182,197,M,168647,EUR,700358400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Alessandro Gabrielloni,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499345,away,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
