match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot,stat_goals,stat_hitWoodwork
12448289,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,34.0,23.0,16.0,5.0,0.0,20.0,20.0,3.0,14.0,7.0,2.0,5.0,1.0,5.0,90.0,47.0,7.9,12.0,0.00197648,0,1.5693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448289,home,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,3,3,False,36.0,24.0,5.0,3.0,0.0,6.0,7.0,18.0,30.0,5.0,,,,,90.0,69.0,6.5,18.0,0.0766976,1,,1.0,2.0,7.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0855,,,,,,,,,,,,,,,,,,,,
12448289,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,77.0,61.0,10.0,3.0,0.0,39.0,46.0,22.0,31.0,5.0,,,,,90.0,84.0,6.8,16.0,0.0171533,0,,,,,4.0,,,,3.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12448289,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,55.0,47.0,7.0,3.0,0.0,24.0,25.0,23.0,31.0,5.0,,,,,90.0,65.0,6.6,10.0,0.0216309,2,,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,,,1.0,0.0937,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12448289,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,26.0,20.0,3.0,2.0,0.0,15.0,17.0,5.0,10.0,5.0,,,,,90.0,39.0,6.8,9.0,0.00188546,0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12448289,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,54.0,45.0,7.0,4.0,0.0,14.0,14.0,32.0,44.0,6.0,,,,,90.0,76.0,7.3,15.0,0.107643,0,,4.0,1.0,5.0,5.0,1.0,,,3.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
12448289,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,14.0,10.0,,,0.0,4.0,5.0,6.0,9.0,3.0,,,,,72.0,32.0,6.1,15.0,0.0485987,1,,,1.0,8.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0201,,,1.0,,1.0,,,,,,2.0,,,,,,,,,
12448289,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,False,14.0,13.0,,,0.0,7.0,7.0,7.0,10.0,3.0,,,,,72.0,24.0,7.0,5.0,0.0934862,1,,3.0,,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,0.0654,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,
12448289,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174,138,M,333571,EUR,787881600,M,30,30,False,25.0,21.0,4.0,2.0,0.0,12.0,12.0,9.0,13.0,8.0,,,,,55.0,35.0,7.1,6.0,0.0248851,0,,,1.0,2.0,3.0,,2.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,True,,,,,,,
12448289,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,False,25.0,19.0,1.0,,0.0,7.0,9.0,13.0,17.0,4.0,,,,,90.0,44.0,6.6,14.0,0.170095,1,,1.0,5.0,12.0,1.0,1.0,2.0,,1.0,,,4.0,2.0,0.0198,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,0.1059,,,,,
