match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14572825,home,SK Brann,Matias Dyngeland,matias-dyngeland,M. Dyngeland,G,1,184.0,157,M,242497,EUR,813024000,G,1,1,False,37.0,16.0,29.0,8.0,0.0,9.0,11.0,7.0,26.0,2.0,8.0,3.0,6.0,1.0,1.0,90.0,48.0,7.8,22.0,0.00723671,75.787662189956,10.0,38.85,11.97,1.6014,0,0.8407,0.08,-0.03,-0.33,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572825,home,SK Brann,Denzel De Roeve,denzel-de-roeve,D. D. Roeve,D,21,175.0,149,M,1104255,EUR,1092096000,D,21,21,False,30.0,25.0,3.0,1.0,0.0,11.0,11.0,14.0,19.0,1.0,3.0,,,,,83.0,51.0,6.5,10.0,0.107352,98.460344984529,11.0,50.505,26.88,,2,,0.4,0.2,-0.6,,,,1.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0317,0.0319,-0.16,,,,,,,,,,,,,,
14572825,home,SK Brann,Fredrik Pallesen Knudsen,fredrik-knudsen,F. Pallesen Knudsen,D,3,190.0,44,M,779064,EUR,841363200,D,3,3,False,26.0,24.0,,,0.0,16.0,16.0,8.0,10.0,7.0,2.0,,,,,90.0,41.0,7.2,4.0,0.0224237,25.166209536234,4.0,5.04,6.3,,0,,0.13,0.01,0.64,,,,,2.0,3.0,3.0,3.0,,1.0,,,,,3.0,,,1.0,,,,True,2.0,,,,,,,,,,,,
14572825,home,SK Brann,Eivind Helland,eivind-helland,E. Helland,D,5,196.0,627,M,1486808,EUR,1114387200,D,26,26,False,9.0,7.0,,,0.0,5.0,7.0,2.0,2.0,,1.0,,,,,18.0,11.0,3.2,2.0,0.00352632,19.18122076679,2.0,18.795,15.435,,0,,0.03,0.02,-0.06,,Eivind Helland,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
14572825,home,SK Brann,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,20,20,False,21.0,16.0,3.0,1.0,0.0,8.0,8.0,8.0,13.0,1.0,2.0,,,,,90.0,34.0,5.5,9.0,0.00629673,74.337415397866,7.0,12.075,24.255,,0,,0.0,0.0,-0.68,,,,1.0,,,2.0,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572825,home,SK Brann,Ulrik Mathisen,ulrik-mathisen,U. Mathisen,M,14,177.0,38,M,936340,EUR,916617600,M,14,14,False,12.0,8.0,,,0.0,,1.0,8.0,11.0,,1.0,,,,,67.0,32.0,6.3,12.0,0.0228773,15.838447120687,3.0,9.345,4.41,,0,,-0.03,0.03,-0.27,,,,,,,2.0,3.0,1.0,,2.0,1.0,,,3.0,1.0,1.0,6.0,,,,,,,1.0,,,,,,,,,,
14572825,home,SK Brann,Emil Kornvig,emil-kornvig,E. Kornvig,M,8,185.0,319,M,996685,EUR,956880000,M,10,10,False,37.0,35.0,,,0.0,14.0,15.0,21.0,22.0,4.0,10.0,,,,,90.0,62.0,7.0,9.0,0.0507311,53.815128196002,7.0,23.73,14.385,,0,,0.27,0.04,0.0,,,,,2.0,1.0,6.0,7.0,,2.0,2.0,2.0,,,1.0,2.0,2.0,4.0,,,,,,2.0,3.0,1.0,,,,,,,,,
14572825,home,SK Brann,Jacob Lungi Sørensen,jacob-lungi-sorensen,J. L. Sørensen,M,18,184.0,189,M,837846,EUR,888883200,M,18,18,False,27.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,13.0,4.0,5.0,,,,,90.0,45.0,6.5,7.0,0.00477662,95.170696872871,11.0,39.06,22.47,,0,,0.05,-0.05,0.18,,,,2.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,
14572825,home,SK Brann,Thore Baardsen Pedersen,thore-baardsen-pedersen,T. B. Pedersen,D,23,180.0,31,M,325905,EUR,839721600,M,23,23,False,11.0,8.0,,,0.0,,,8.0,11.0,,3.0,,,,,26.0,19.0,6.6,7.0,0.00739612,41.967409665966,7.0,31.29,10.605,,0,,0.02,0.01,-0.07,,,,,,,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,
14572825,home,SK Brann,Noah Jean Holm,holm-noah-jean,N. J. Holm,F,29,186.0,230,M,944208,EUR,990576000,F,29,29,False,18.0,12.0,,,0.0,5.0,5.0,7.0,13.0,,2.0,,,,,84.0,31.0,6.6,11.0,0.0110539,38.410250028726,7.0,-0.31500000000004,5.145,,1,,-0.06,0.07,-0.02,,,,,2.0,3.0,5.0,7.0,,1.0,3.0,2.0,1.0,,,,,3.0,0.0649,,-0.2,,,2.0,2.0,,,,,,,,,,
