match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,stat_ownGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine,stat_goalAssist
11067299,home,Botafogo,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,25.0,15.0,15.0,5.0,10.0,12.0,5.0,13.0,2.0,2.0,3.0,8.0,1.0,2.0,2.0,3.0,2.0,90.0,38.0,6.5,11.0,0.0,0.0,0.00160303,0,-0.597,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067299,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,D,57,57,False,28.0,26.0,4.0,2.0,11.0,11.0,16.0,19.0,,6.0,3.0,7.0,1.0,,,,,90.0,53.0,6.1,7.0,0.0,0.0,0.0133991,0,,2.0,1.0,2.0,11.0,3.0,1.0,2.0,1.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
11067299,home,Botafogo,Adryelson,,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,43.0,36.0,3.0,1.0,29.0,32.0,7.0,11.0,5.0,6.0,6.0,6.0,,,,,,90.0,52.0,6.7,7.0,0.0,0.0,0.00368647,0,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11067299,home,Botafogo,Víctor Cuesta,,,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,44.0,37.0,4.0,1.0,27.0,29.0,11.0,19.0,1.0,3.0,2.0,6.0,1.0,,,,,90.0,57.0,6.7,11.0,0.0,0.0,0.0268871,0,,4.0,1.0,4.0,5.0,,,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11067299,home,Botafogo,Marçal,,,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,49.0,42.0,2.0,2.0,18.0,20.0,25.0,39.0,1.0,4.0,1.0,3.0,,,,,,90.0,83.0,6.3,19.0,0.0223,0.0,0.0349939,1,,10.0,1.0,1.0,9.0,3.0,1.0,1.0,3.0,3.0,1.0,,3.0,,True,1.0,,,,,,,,,,,,
11067299,home,Botafogo,Gabriel Pires,,,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,14,14,False,28.0,17.0,3.0,1.0,8.0,11.0,10.0,18.0,3.0,8.0,1.0,4.0,1.0,,,,,57.0,40.0,7.0,15.0,0.0278,0.0658,0.0790013,1,,1.0,1.0,1.0,4.0,,,3.0,,4.0,3.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
11067299,home,Botafogo,Marlon Freitas,,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,49.0,40.0,8.0,5.0,16.0,18.0,24.0,31.0,,3.0,1.0,3.0,1.0,,,,,90.0,60.0,6.4,10.0,0.0094,0.0,0.0197798,1,,,,1.0,4.0,2.0,,,1.0,3.0,3.0,,1.0,,,1.0,,,,1.0,,,,,,,,
11067299,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,False,25.0,21.0,2.0,2.0,8.0,10.0,14.0,16.0,1.0,4.0,1.0,6.0,3.0,,,,,56.0,35.0,7.3,8.0,0.0,0.0,0.123977,0,,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,,,,,,,4.0,,1.0,,,,,,,
11067299,home,Botafogo,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,27.0,26.0,1.0,1.0,5.0,5.0,22.0,28.0,3.0,4.0,,2.0,,,,,,82.0,42.0,6.9,7.0,0.2323,0.0,0.194035,3,,6.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,
11067299,home,Botafogo,Victor Sá,,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,27.0,23.0,,,3.0,5.0,21.0,26.0,1.0,4.0,,4.0,1.0,,,,,84.0,44.0,7.5,9.0,0.5448,0.8332,0.175433,5,,4.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,3.0,4.0,,,1.0,1.0,1.0,,,,
