match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal
11391342,home,Toulouse,Thijs Dallinga,,,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,9,9,False,13.0,10.0,1.0,,3.0,3.0,7.0,11.0,2.0,5.0,,,,,83.0,34.0,8.8,7.0,0.200546,5,,1.0,1.0,,,,5.0,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,0.9033,1.0,1.0,,2.0,1.0,2.0,0.9278,,,2.0,1.0,,,,,
11391342,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,17,17,True,8.0,6.0,3.0,2.0,5.0,5.0,1.0,3.0,,,,,,,29.0,15.0,6.6,2.0,0.00083151,0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,19,19,True,4.0,2.0,,,,,2.0,4.0,,1.0,,,,,13.0,5.0,6.5,2.0,0.00064814,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Naatan Skyttä,,,naatan-skytta,N. Skyttä,M,15,174,866,M,926995,EUR,1020729600,M,22,22,True,,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Alex Domínguez,,,alex-dominguez,A. Domínguez,G,30,187,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,380,M,1128902,EUR,1048636800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Niklas Schmidt,,,niklas-schmidt,N. Schmidt,M,31,183,152,M,795002,EUR,888710400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,César Gelabert,,,cesar-gelabert,C. Gelabert,M,10,183,320,M,883156,EUR,972950400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,away,Nice,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,41.0,35.0,8.0,2.0,33.0,37.0,2.0,4.0,,5.0,,,4.0,4.0,90.0,48.0,6.9,7.0,0.00031928,0,-0.2514,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,,
11391342,away,Nice,Pablo Rosario,,,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,D,8,8,False,60.0,52.0,6.0,4.0,37.0,43.0,15.0,17.0,1.0,2.0,,,,,90.0,81.0,6.9,13.0,0.0550102,0,,5.0,4.0,,,1.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,,,,,,,,,,3.0,,,,,,,,,,
11391342,away,Nice,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,6,6,False,82.0,73.0,8.0,3.0,61.0,66.0,12.0,16.0,4.0,11.0,,,,,90.0,91.0,6.4,9.0,0.00477266,0,,3.0,,2.0,,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391342,away,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,80.0,73.0,8.0,4.0,53.0,55.0,20.0,25.0,2.0,8.0,,,,,90.0,90.0,6.5,10.0,0.0217285,0,,1.0,2.0,,,,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,True,,,,,1.0,,,
11391342,away,Nice,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,M,23,23,False,35.0,27.0,2.0,,17.0,19.0,10.0,16.0,1.0,3.0,,,,,77.0,62.0,7.0,11.0,0.011166,0,,3.0,1.0,,1.0,,5.0,1.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,
11391342,away,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,40.0,34.0,1.0,1.0,22.0,24.0,12.0,16.0,2.0,4.0,,,,,84.0,48.0,6.8,8.0,0.0138871,0,,4.0,1.0,1.0,2.0,1.0,5.0,,3.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,hicham_boudaoui,,,,
11391342,away,Nice,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,68.0,60.0,5.0,2.0,36.0,42.0,24.0,28.0,3.0,7.0,,,,,90.0,82.0,6.8,14.0,0.679605,0,,4.0,1.0,1.0,,1.0,2.0,,,,,,1.0,3.0,1.0,,,,2.0,2.0,2.0,,,,,,,,k_thuram,,,,
11391342,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,M,26,26,False,28.0,19.0,2.0,,11.0,17.0,8.0,11.0,1.0,7.0,,,,,64.0,41.0,6.7,12.0,0.00226261,1,,3.0,1.0,,1.0,,2.0,,,,2.0,2.0,,,,,0.0444,,,,,1.0,,0.3344,,,,,,,,,
11391342,away,Nice,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,29,29,False,20.0,16.0,1.0,1.0,4.0,4.0,12.0,20.0,,2.0,,,,,90.0,47.0,6.6,19.0,0.0276634,1,,6.0,6.0,1.0,,1.0,8.0,,1.0,,4.0,,4.0,3.0,2.0,,0.4104,,4.0,,1.0,1.0,,0.1954,,,,,,,1.0,,
11391342,away,Nice,Jérémie Boga,,,jeremie-boga,J. Boga,F,13,172,4912,M,367056,EUR,852249600,F,7,7,False,33.0,31.0,,,14.0,14.0,18.0,23.0,,,,,,,77.0,53.0,6.9,10.0,0.041271,4,,2.0,3.0,,,,4.0,,1.0,,1.0,,,4.0,2.0,3.0,0.3241,,4.0,,,1.0,,0.1892,,1.0,,,jeremieboga,,,,
11391342,away,Nice,Terem Moffi,,,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,False,11.0,8.0,,,5.0,6.0,3.0,5.0,1.0,1.0,,,,,64.0,25.0,7.2,8.0,0.00813598,1,,5.0,2.0,2.0,1.0,,3.0,,,,2.0,,1.0,3.0,1.0,,0.3002,,,,,1.0,1.0,0.8519,,,,1.0,,,,2.0,
11391342,away,Nice,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,True,8.0,5.0,,,3.0,6.0,2.0,2.0,,1.0,,,,,26.0,16.0,5.1,7.0,0.00273561,0,,2.0,3.0,1.0,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
11391342,away,Nice,Gaëtan Laborde,,,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,True,3.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,26.0,6.0,6.2,2.0,0.00023941,1,,3.0,,1.0,2.0,,,,,,,,,,,,0.3195,,1.0,,,1.0,,0.8664,,,,,,,1.0,,
11391342,away,Nice,Tom Louchet,,,tom-louchet,T. Louchet,M,20,176,395,M,1127313,EUR,1052006400,M,32,32,True,6.0,6.0,,,1.0,1.0,5.0,6.0,1.0,1.0,,,,,13.0,9.0,6.6,2.0,0.00123872,0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11391342,away,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,25,25,True,1.0,1.0,,,,,1.0,2.0,,,,,,,13.0,4.0,6.7,1.0,0.00131781,0,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11391342,away,Nice,Alexis Claude-Maurice,,,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,F,18,18,True,6.0,5.0,,,3.0,4.0,2.0,4.0,,1.0,,,,,12.0,9.0,6.8,3.0,0.00093465,1,,1.0,,,1.0,,,,,,,,,,,,0.0416,,2.0,,,1.0,,0.4714,,,,,,,,,
11391342,away,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,away,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,away,Nice,Daouda Traore,,,daouda-traore,D. Traore,M,66,186,118,M,1390279,EUR,1153526400,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391342,away,Nice,Aliou Balde,,,aliou-balde,A. Balde,F,14,163,3537,M,1002357,EUR,1039651200,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
