match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_errorLeadToAShot,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10411479,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,30.0,26.0,8.0,5.0,26.0,28.0,2.0,3.0,7.0,1.0,1.0,2.0,2.0,90.0,38.0,7.3,4.0,0.0,0.0,0.00010595,0,0.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411479,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,37.0,36.0,,,22.0,23.0,15.0,2.0,2.0,,,,,64.0,59.0,7.7,5.0,0.0,0.0,0.0565411,0,,15.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411479,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,44.0,42.0,7.0,6.0,41.0,42.0,2.0,1.0,3.0,,,,,45.0,48.0,6.8,2.0,0.0,0.0,0.0006167,0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411479,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,59.0,53.0,6.0,2.0,44.0,47.0,12.0,8.0,2.0,,,,,90.0,71.0,7.9,6.0,0.0809,0.1697,0.00450677,1,,9.0,,,4.0,5.0,2.0,,,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411479,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,48.0,42.0,1.0,,29.0,33.0,15.0,,3.0,,,,,90.0,68.0,7.0,10.0,0.0,0.0,0.00492632,0,,13.0,,,3.0,5.0,6.0,1.0,,,3.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411479,home,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,75.0,58.0,5.0,4.0,35.0,39.0,36.0,2.0,7.0,,,,,90.0,99.0,9.5,24.0,0.5909,1.0243,0.116728,4,,23.0,,,1.0,3.0,11.0,1.0,,2.0,1.0,,2.0,1.0,,,,6.0,2.0,2.0,,,1.0,2.0,2.0,sms,2.0,1.0,6.0,,,,,,,,,,,
10411479,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,54.0,51.0,4.0,4.0,36.0,38.0,17.0,2.0,4.0,,,,,78.0,60.0,6.8,4.0,0.0,0.0,0.0276707,0,,15.0,1.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
10411479,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,52.0,45.0,2.0,1.0,24.0,25.0,32.0,,4.0,,,,,73.0,65.0,7.1,13.0,0.0585,0.6225,0.17747,1,,22.0,5.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10411479,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,37.0,32.0,1.0,,13.0,14.0,26.0,,3.0,,,,,90.0,51.0,7.8,9.0,0.0,0.0,0.75451,0,,19.0,3.0,,,3.0,7.0,,,,1.0,1.0,2.0,3.0,,,,,,,1.0,1.0,2.0,4.0,4.0,F_Andersoon,,,1.0,1.0,1.0,1.0,,,,,,,,
10411479,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,19.0,17.0,,,9.0,9.0,11.0,1.0,,,,,,64.0,29.0,6.5,5.0,0.8723,0.0,0.0261069,2,,8.0,1.0,,,1.0,3.0,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,ciroimmobile17,1.0,,1.0,,,1.0,True,1.0,1.0,1.0,1.0,,,
