match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_challengeLost,stat_wonTackle,stat_keyPass,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goalAssist,stat_goals
10389853,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,12.0,11.0,,,3.0,3.0,8.0,9.0,2.0,,,,60.0,22.0,6.8,4.0,0.3183,0.0314,0.022708,3,,,,1.0,4.0,,,,,wisbenyedder,2.0,4.0,,,,3.0,3.0,2.0,,,,,1.0,1.0,2.0,1.0,True,1.0,1.0,,,,,
10389853,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,True,18.0,12.0,,,1.0,2.0,13.0,19.0,2.0,,,,45.0,33.0,7.0,8.0,0.3408,0.0415,0.0688943,5,,3.0,2.0,,2.0,2.0,,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,,,,2.0,,,1.0,1.0,,,1.0,,,,,
10389853,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,13.0,5.0,,,1.0,2.0,4.0,11.0,1.0,,,,30.0,13.0,6.6,8.0,0.0,0.0,0.00604882,0,,,,1.0,1.0,,,,,ismaijakobs,,,,,,,,,,,,,,,,,,,,,,,,
10389853,home,AS Monaco,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,True,7.0,5.0,1.0,1.0,,1.0,5.0,6.0,,,,,30.0,15.0,6.6,7.0,0.0655,0.0,0.0278977,1,,,,2.0,2.0,,,,,breelembolo97,2.0,3.0,,,2.0,,,1.0,,,,,5.0,,,,,,,,,,,
10389853,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,8.0,6.0,1.0,,2.0,2.0,5.0,7.0,1.0,,,,13.0,18.0,7.0,5.0,0.0495,0.0,0.157836,1,,1.0,1.0,,4.0,1.0,,1.0,1.0,Minamino,,2.0,,,,3.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,
10389853,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,0.0,0.00282033,0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10389853,home,AS Monaco,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,home,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,41.0,29.0,20.0,9.0,26.0,31.0,3.0,10.0,10.0,,2.0,3.0,90.0,51.0,7.4,12.0,0.0,0.0,0.0005149,0,0.3043,,,1.0,2.0,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,
10389853,away,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,53.0,43.0,8.0,6.0,24.0,30.0,22.0,27.0,8.0,,,,90.0,74.0,7.1,16.0,0.0,0.0,0.369797,0,,4.0,3.0,1.0,3.0,,1.0,1.0,,,1.0,5.0,1.0,,2.0,2.0,1.0,,1.0,,,3.0,,,2.0,,,,,,,,,
10389853,away,Stade de Reims,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,227,M,1407973,EUR,1049241600,D,43,43,False,51.0,46.0,2.0,,34.0,37.0,12.0,14.0,7.0,,,,90.0,60.0,7.1,5.0,0.0,0.0,0.00489044,0,,,,1.0,2.0,,5.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,61.0,50.0,6.0,1.0,35.0,40.0,15.0,21.0,8.0,,,,90.0,77.0,7.4,13.0,0.0,0.0,0.013101,0,,,,4.0,6.0,,10.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,
10389853,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,47.0,37.0,6.0,2.0,20.0,26.0,17.0,22.0,6.0,,,,90.0,66.0,6.6,13.0,0.0324,0.0,0.0130448,0,,1.0,,2.0,3.0,,1.0,1.0,,,,5.0,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,,,,,
10389853,away,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,46.0,36.0,5.0,2.0,25.0,30.0,11.0,17.0,5.0,,,,63.0,58.0,6.9,14.0,0.0,0.0,0.00782528,0,,1.0,,,4.0,,2.0,3.0,,,,2.0,,,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,
10389853,away,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,False,57.0,51.0,10.0,9.0,27.0,30.0,24.0,28.0,8.0,,,,90.0,65.0,7.2,9.0,0.0521,0.2222,0.0259078,1,,1.0,,1.0,5.0,,,1.0,1.0,,,5.0,,,2.0,2.0,2.0,,,3.0,1.0,2.0,2.0,,,1.0,,,,,,,,
10389853,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,39,39,False,36.0,31.0,1.0,,7.0,8.0,24.0,34.0,11.0,,,,87.0,52.0,7.0,16.0,0.0468,0.0,0.214565,1,,6.0,,2.0,5.0,1.0,,,,ItouJky,,4.0,,,1.0,5.0,3.0,,,,,1.0,2.0,,1.0,,,,,,,1.0,,
10389853,away,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,30.0,20.0,4.0,2.0,11.0,13.0,9.0,18.0,7.0,,,,90.0,43.0,6.2,15.0,0.2837,0.1382,0.0101297,4,,1.0,,2.0,3.0,1.0,1.0,,1.0,,4.0,9.0,,,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,
10389853,away,Stade de Reims,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,226,M,879672,EUR,948153600,M,70,70,False,33.0,27.0,2.0,1.0,12.0,15.0,15.0,21.0,5.0,,,,63.0,45.0,7.2,11.0,0.1325,0.1619,0.195337,3,,3.0,,,1.0,1.0,,,1.0,,1.0,4.0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,
10389853,away,Stade de Reims,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,20.0,16.0,1.0,1.0,3.0,4.0,14.0,17.0,2.0,,,,87.0,35.0,7.0,7.0,1.1976,0.7015,0.193512,5,,1.0,1.0,1.0,4.0,1.0,,,3.0,balogun,1.0,6.0,,1.0,2.0,1.0,,1.0,,1.0,,4.0,1.0,1.0,1.0,3.0,,2.0,,,,,,1.0
10389853,away,Stade de Reims,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,8,8,True,12.0,8.0,1.0,,2.0,3.0,6.0,9.0,1.0,,,,27.0,20.0,6.2,6.0,0.0868,0.0,0.00697637,1,,,,,3.0,,,1.0,1.0,,,4.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,
10389853,away,Stade de Reims,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,827662,EUR,935712000,F,19,19,True,7.0,7.0,,,1.0,1.0,6.0,7.0,,,,,27.0,14.0,6.7,2.0,0.1046,0.2361,0.00683304,2,,1.0,,,1.0,,1.0,,,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
10389853,away,Stade de Reims,Kaj Sierhuis,,,kaj-sierhuis,K. Sierhuis,F,9,180,490,M,855847,EUR,893635200,F,9,9,True,2.0,,1.0,,,1.0,,1.0,2.0,,,,8.0,5.0,6.5,3.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,1.0,3.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,
10389853,away,Stade de Reims,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,M,10,10,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,8.0,4.0,6.5,1.0,0.0,0.0,0.00203807,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389853,away,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Thérence Koudou,,,koudou-therence,T. Koudou,D,7,178,224,M,1392080,EUR,1102896000,D,45,45,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,kamory_doumbia03,,,,,,,,,,,,,,,,,,,,,,,,
10389853,away,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,49,49,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
