match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goalAssist,stat_dispossessed,stat_interceptionWon,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot
11399389,home,NEC Nijmegen,Sylla Sow,,,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,17.0,5.0,6.4,1.0,1.578e-05,1,,,,5.0,,1.0,,1.0,,,0.1565,,,,,,3.0,,,1.0,,,,,,,,,,,
11399389,home,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,4.0,3.0,,,3.0,4.0,,,1.0,1.0,3.0,2.0,,,,16.0,9.0,6.8,1.0,5.668e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
11399389,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,4.0,3.0,1.0,1.0,3.0,4.0,,1.0,,,2.0,1.0,,,,16.0,9.0,6.7,2.0,8.052e-05,1,,1.0,,1.0,,,,1.0,,,0.0314,,,,,,1.0,,,,,,,,,,,,,,
11399389,home,NEC Nijmegen,Lars Olden Larsen,,,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,F,14,14,True,1.0,,,,,,,1.0,1.0,2.0,,,,,,9.0,5.0,6.5,2.0,,2,,,,1.0,,,,2.0,,1.0,0.5986,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,
11399389,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,home,NEC Nijmegen,Yvandro Borges Sanches,Yvandro Borges Sanches,,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,39.0,32.0,22.0,15.0,21.0,23.0,11.0,16.0,,,,5.0,1.0,3.0,,90.0,46.0,6.7,7.0,0.00597608,0,-0.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,43.0,34.0,2.0,,18.0,22.0,17.0,24.0,1.0,3.0,2.0,3.0,,,,88.0,70.0,6.9,14.0,0.0427689,0,,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,
11399389,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,21.0,18.0,2.0,,18.0,19.0,,2.0,1.0,2.0,6.0,,,,,45.0,30.0,6.4,3.0,0.0003583,0,,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,1.0,True,,,,,
11399389,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,77.0,72.0,11.0,10.0,42.0,43.0,33.0,37.0,3.0,4.0,4.0,3.0,,,,90.0,90.0,7.3,6.0,0.138342,0,,3.0,3.0,7.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,5.0,,,,,,,,3.0,,,,1.0,,
11399389,away,Sparta Rotterdam,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,53.0,43.0,1.0,1.0,24.0,27.0,19.0,30.0,1.0,7.0,1.0,4.0,,,,90.0,77.0,6.7,18.0,0.0344761,0,,4.0,,9.0,1.0,2.0,,,,1.0,,,5.0,4.0,1.0,,3.0,,,3.0,,,,,,,,,,1.0,
11399389,away,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,28.0,26.0,,,11.0,12.0,15.0,16.0,,4.0,1.0,2.0,,,,89.0,46.0,6.6,6.0,0.0589769,1,,,,4.0,,1.0,,,,3.0,0.0149,,1.0,1.0,1.0,,,1.0,,2.0,0.0162,,,1.0,,,,,1.0,,1.0
11399389,away,Sparta Rotterdam,Metinho,Metinho,,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,6,6,False,41.0,37.0,7.0,5.0,13.0,16.0,24.0,26.0,1.0,6.0,,4.0,,,,74.0,54.0,7.4,8.0,0.0238781,1,,1.0,,3.0,,1.0,,,,4.0,0.0252,2.0,1.0,1.0,2.0,,,1.0,,2.0,0.1094,1.0,,,1.0,,,,,,
11399389,away,Sparta Rotterdam,Shunsuke Mito,,,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,M,7,7,False,33.0,30.0,1.0,1.0,13.0,13.0,18.0,25.0,,1.0,1.0,2.0,,,,74.0,48.0,6.5,11.0,0.0722305,1,,5.0,1.0,2.0,,2.0,1.0,1.0,,,0.4585,1.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,
11399389,away,Sparta Rotterdam,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,25.0,20.0,1.0,,8.0,9.0,13.0,18.0,2.0,5.0,2.0,3.0,,,,90.0,37.0,6.9,8.0,0.277529,0,,2.0,1.0,11.0,2.0,1.0,,,,1.0,,2.0,2.0,2.0,1.0,,4.0,,,4.0,,1.0,,,,,,,,,
11399389,away,Sparta Rotterdam,Koki Saito,,,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,40.0,31.0,3.0,1.0,9.0,13.0,23.0,40.0,,4.0,,3.0,,,,90.0,72.0,6.6,28.0,0.217835,6,,13.0,1.0,4.0,,5.0,3.0,4.0,,1.0,0.6506,1.0,,,4.0,,,2.0,,1.0,0.6634,,,1.0,,,3.0,1.0,,,
11399389,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,22.0,12.0,1.0,,3.0,5.0,9.0,17.0,3.0,5.0,3.0,1.0,,,,90.0,35.0,6.8,13.0,0.367255,2,,,,5.0,,2.0,,,,2.0,0.172,1.0,,,1.0,,3.0,2.0,,,0.7427,1.0,,,,,1.0,,,,
11399389,away,Sparta Rotterdam,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,12,12,True,29.0,23.0,5.0,2.0,11.0,15.0,12.0,14.0,1.0,1.0,1.0,2.0,,,,45.0,32.0,6.8,6.0,0.0118429,1,,,,,,,,1.0,,,0.0753,,,,,,,,,,,,,,1.0,,,,,,
11399389,away,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,17,17,True,15.0,10.0,1.0,1.0,4.0,7.0,6.0,8.0,2.0,2.0,,3.0,,,,16.0,20.0,6.8,5.0,0.0837271,1,,,,1.0,,,,1.0,,,0.0172,,,,,,,,,1.0,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Charles-Andreas Brym,Charles-Andreas,Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,19,19,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,,,,,,,,16.0,8.0,6.6,4.0,0.00740894,0,,2.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Rayvien Rosario,,,rosario-rayvien,R. Rosario,F,,181,51,M,1442072,EUR,1081641600,F,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,3.0,,1.0,0.0001886,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Hamza El Dahri,Hamza el Dahri,,el-dahri-hamza,H. e. Dahri,M,21,177,113,M,1539611,EUR,1109980800,M,18,18,True,2.0,,,,,,,2.0,,,,,,,,1.0,2.0,,2.0,5e-08,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Kaylen Reitmaier,Kaylen Reitmaier,,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Youri Schoonderwaldt,,,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Tijs Velthuis,,,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399389,away,Sparta Rotterdam,Sergi Rosanas,Sergi,Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
