match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_punches,stat_outfielderBlock,stat_errorLeadToAGoal,stat_bigChanceMissed
11540882,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,22.0,12.0,13.0,3.0,0.0,10.0,13.0,2.0,9.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,90.0,31.0,6.8,10.0,0.00138203,0,-0.6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540882,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,29.0,20.0,6.0,1.0,0.0,9.0,10.0,12.0,25.0,,2.0,,,,,,77.0,45.0,6.5,15.0,0.042117,0,,True,6.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11540882,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,False,29.0,27.0,5.0,3.0,0.0,21.0,21.0,6.0,8.0,3.0,5.0,,,,,,90.0,39.0,6.6,4.0,0.00109252,0,,,,,,1.0,2.0,,,1.0,1.0,,Yunus Cift,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11540882,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,51.0,42.0,11.0,7.0,0.0,30.0,31.0,12.0,20.0,1.0,7.0,,,,,,90.0,60.0,7.0,12.0,0.00436811,1,,,,,3.0,2.0,6.0,2.0,2.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.0722,,,,,,,,,,,,
11540882,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,20.0,16.0,4.0,3.0,0.0,9.0,10.0,8.0,12.0,,1.0,,,,,,56.0,33.0,6.7,8.0,0.00568416,0,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
11540882,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,28.0,22.0,5.0,2.0,0.0,14.0,17.0,8.0,11.0,,3.0,,,,,,90.0,36.0,6.1,11.0,0.00424007,0,,,,,,7.0,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,4.0,,,,,,,,,,,
11540882,home,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,26.0,22.0,5.0,3.0,0.0,9.0,9.0,14.0,18.0,,6.0,,,,,,89.0,36.0,6.7,6.0,0.0430851,1,,,1.0,1.0,,4.0,3.0,3.0,,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,0.0131,1.0,,,,,,,,,,,
11540882,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,21.0,19.0,,,0.0,5.0,5.0,14.0,17.0,,6.0,,,,,,90.0,33.0,6.9,7.0,0.0544225,3,,,1.0,,1.0,3.0,3.0,2.0,1.0,2.0,,1.0,,,2.0,,,,,1.0,0.0987,,1.0,1.0,0.0221,1.0,,,,,,,
11540882,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,27.0,23.0,1.0,1.0,0.0,13.0,13.0,10.0,14.0,,2.0,,,,,,56.0,34.0,6.5,6.0,0.0137068,2,,,,,,2.0,,,,,,1.0,,,,,2.0,,,,0.1181,2.0,,2.0,,,,,,,,,
11540882,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,28.0,22.0,4.0,1.0,1.0,7.0,9.0,16.0,26.0,,9.0,,,,,,90.0,45.0,7.6,16.0,0.160901,0,,,7.0,1.0,2.0,5.0,7.0,4.0,4.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,4.0,1.0,,,,,,
