match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt
11450037,home,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,33,33,False,42.0,17.0,34.0,9.0,10.0,11.0,7.0,31.0,7.0,1.0,1.0,1.0,90.0,46.0,6.7,25.0,0.00147125,0,0.2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185.0,88,M,355004,EUR,855792000,D,15,15,False,17.0,9.0,6.0,2.0,5.0,8.0,4.0,9.0,2.0,,,,86.0,37.0,6.8,12.0,0.00195406,1,,5,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0705,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187.0,127,M,904228,EUR,908409600,D,4,4,False,13.0,6.0,5.0,1.0,4.0,5.0,2.0,8.0,1.0,,,,90.0,29.0,8.0,7.0,0.00057086,2,,4,1.0,5.0,4.0,8.0,2.0,,1.0,5.0,3.0,2.0,0.2014,,,1.0,1.0,1.0,1.0,1.0,1.0,0.7219,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,193.0,175,M,106661,EUR,596937600,D,3,3,False,22.0,19.0,8.0,5.0,11.0,12.0,8.0,10.0,2.0,,,,90.0,33.0,7.4,3.0,0.00299671,0,,3,1.0,1.0,1.0,4.0,,,,8.0,,3.0,,,,,,,2.0,,,,True,,,,,,,,,,,,
11450037,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,177.0,65,M,940367,EUR,892944000,D,22,22,False,15.0,9.0,3.0,1.0,5.0,8.0,4.0,7.0,4.0,,,,90.0,37.0,7.4,12.0,0.00096002,0,,22,,1.0,1.0,4.0,,,,3.0,4.0,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194.0,134,M,310068,EUR,743472000,M,8,8,False,26.0,18.0,5.0,2.0,11.0,15.0,7.0,11.0,4.0,,,,90.0,44.0,7.3,8.0,0.0017352,1,,16,,3.0,2.0,10.0,,,1.0,2.0,4.0,6.0,0.0627,,,,,,4.0,2.0,2.0,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,175.0,703,M,797602,EUR,872812800,M,18,18,False,20.0,12.0,2.0,,4.0,6.0,8.0,15.0,8.0,,,,90.0,34.0,6.4,14.0,0.0717973,0,,18,2.0,,9.0,2.0,1.0,1.0,,,2.0,,,,,,,,,1.0,2.0,,,1.0,4.0,1.0,1.0,3.0,,,,,,,
11450037,home,Gaziantep FK,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,175.0,308,M,815080,EUR,754444800,M,23,23,False,13.0,10.0,2.0,2.0,4.0,5.0,6.0,8.0,7.0,,,,89.0,27.0,6.2,10.0,0.00238796,1,,35,,,7.0,4.0,,2.0,,,2.0,2.0,0.1594,Jamiro,Monteiro,1.0,,,1.0,1.0,2.0,0.7989,,,4.0,1.0,2.0,,1.0,,,,,,
11450037,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,177.0,793,M,180511,EUR,647395200,M,44,44,False,30.0,24.0,5.0,2.0,13.0,13.0,15.0,22.0,4.0,,,,80.0,44.0,9.4,7.0,0.34104,4,,44,,2.0,1.0,3.0,,,2.0,1.0,3.0,1.0,0.1854,,,2.0,1.0,,,,1.0,0.4211,,5.0,,,,6.0,,1.0,4.0,2.0,2.0,,
11450037,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,175.0,571,M,899069,EUR,862790400,M,11,11,False,15.0,11.0,1.0,1.0,8.0,9.0,3.0,6.0,3.0,,,,80.0,32.0,6.8,10.0,0.0237113,1,,19,3.0,,8.0,5.0,,3.0,1.0,,1.0,1.0,0.1053,,,,,,1.0,3.0,,,,,3.0,1.0,1.0,,,,,,,1.0,
11450037,home,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,184.0,2440,M,841199,EUR,931219200,F,70,70,False,20.0,8.0,,,5.0,10.0,3.0,10.0,4.0,,,,89.0,41.0,6.5,24.0,0.00159711,2,,70,8.0,8.0,15.0,10.0,,2.0,1.0,,1.0,,0.0986,,,1.0,,,,,1.0,0.2547,,,6.0,2.0,5.0,,,,,,,,
11450037,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,172.0,50,M,859783,EUR,917136000,M,61,61,True,1.0,,1.0,,,,,1.0,,,,,10.0,3.0,6.5,1.0,,0,,61,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Max Gradel,max-gradel,M. Gradel,M,177.0,1287,M,16590,EUR,565228800,M,10,10,True,1.0,,,,,,,1.0,,,,,10.0,4.0,6.1,3.0,,0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
11450037,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,179.0,17,M,1016384,EUR,933033600,D,27,27,True,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,10.0,4.0,6.6,1.0,1.28e-06,0,,2,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Janio Bikel,janio-bikel,J. Bikel,M,175.0,105,M,581606,EUR,804297600,M,12,12,True,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Aliou Badji,aliou-badji,A. Badji,F,188.0,484,M,869845,EUR,876441600,F,7,7,True,,,,,,,,,,,,,1.0,1.0,,,,0,,11,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,196.0,107,M,934201,EUR,966988800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,184.0,462,M,38533,EUR,638496000,D,63,63,True,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,175.0,330,M,98461,EUR,762566400,M,50,50,True,,,,,,,,,,,,,,,,,,0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175.0,70,M,226992,EUR,802915200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,home,Gaziantep FK,Bahadır Gölgeli,bahadir-golgeli,B. Gölgeli,M,185.0,12,M,1121262,EUR,1057017600,M,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bahadir Golgeli,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,190.0,177,M,236746,EUR,724636800,G,1,1,False,22.0,18.0,8.0,4.0,16.0,17.0,2.0,5.0,13.0,,1.0,3.0,90.0,33.0,6.7,4.0,0.00042448,0,0.1966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,183.0,184,M,155998,EUR,766368000,D,2,2,False,46.0,31.0,5.0,2.0,15.0,17.0,18.0,38.0,5.0,,,,90.0,85.0,7.0,29.0,0.28471,1,,2,1.0,6.0,5.0,11.0,,2.0,1.0,,1.0,3.0,0.0676,,,,,,2.0,1.0,2.0,,,9.0,1.0,1.0,2.0,1.0,,,2.0,,,1.0,
11450037,away,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,185.0,571,M,158293,EUR,750816000,D,4,4,False,86.0,73.0,16.0,13.0,38.0,42.0,35.0,44.0,3.0,,,,90.0,98.0,7.3,14.0,0.26414,0,,,1.0,4.0,3.0,7.0,2.0,,,1.0,2.0,3.0,,,,,,,2.0,,,,True,,,,1.0,1.0,,,,1.0,,,
11450037,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,87.0,76.0,3.0,2.0,43.0,47.0,33.0,40.0,14.0,,,,90.0,92.0,6.7,11.0,0.0208932,0,,58,6.0,4.0,6.0,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11450037,away,Kasımpaşa,Emre Gedik,emre-gedik,E. Gedik,D,,14,M,957792,EUR,930614400,D,16,16,False,12.0,10.0,1.0,1.0,6.0,6.0,5.0,10.0,,,,,40.0,27.0,6.4,7.0,0.00968401,1,,19,,2.0,4.0,4.0,,1.0,1.0,,,2.0,0.01,,,,,,2.0,,3.0,,,4.0,,,1.0,,,,1.0,,,,
11450037,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,180.0,107,M,797820,EUR,900633600,M,6,6,False,29.0,25.0,2.0,,7.0,8.0,18.0,21.0,1.0,,,,45.0,33.0,6.6,5.0,0.01985,1,,17,1.0,,2.0,1.0,1.0,,1.0,,,1.0,0.0162,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
11450037,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,184.0,380,M,822228,EUR,694137600,M,7,7,False,13.0,9.0,2.0,,5.0,7.0,4.0,6.0,3.0,,,,66.0,23.0,6.3,8.0,0.0017638,1,,7,1.0,,3.0,3.0,,2.0,,,,1.0,0.0615,,,,,,1.0,2.0,,,,,,,2.0,,,,,,,1.0,1.0
11450037,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,179.0,1215,M,254979,EUR,761529600,M,10,10,False,40.0,33.0,5.0,3.0,9.0,9.0,24.0,37.0,5.0,,,,86.0,60.0,6.5,20.0,0.101201,1,,10,3.0,,9.0,4.0,1.0,4.0,,,,2.0,0.451,,,1.0,,,2.0,2.0,1.0,0.2823,,6.0,,,2.0,1.0,1.0,,,,,1.0,
11450037,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,188.0,161,M,128196,EUR,732844800,M,35,35,False,63.0,56.0,5.0,1.0,10.0,11.0,48.0,59.0,6.0,,,,90.0,89.0,7.4,16.0,0.111308,2,,35,3.0,,4.0,6.0,,,2.0,,2.0,5.0,0.0969,,,,,,3.0,1.0,,,,7.0,1.0,,2.0,2.0,,,2.0,,,,
11450037,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,182.0,1246,M,919225,EUR,773107200,M,12,12,False,48.0,35.0,,,14.0,17.0,22.0,35.0,4.0,,,,90.0,65.0,6.5,19.0,0.110031,0,,12,2.0,,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,4.0,,,3.0,1.0,,,1.0,,,,
11450037,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,184.0,1004,M,209374,EUR,666144000,F,18,18,False,16.0,13.0,1.0,1.0,5.0,6.0,8.0,10.0,2.0,,,,86.0,31.0,6.6,11.0,0.00797027,2,,10,4.0,1.0,9.0,4.0,,3.0,1.0,1.0,,,0.1303,,,,,,,2.0,2.0,,,,3.0,1.0,3.0,1.0,,,,,,,1.0
11450037,away,Kasımpaşa,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,188.0,194,M,387050,EUR,827452800,F,14,14,True,10.0,4.0,,,1.0,1.0,3.0,12.0,1.0,,,,50.0,26.0,6.9,14.0,0.00380595,2,,17,,2.0,3.0,7.0,,1.0,2.0,,,2.0,0.0711,,,,,,,1.0,1.0,,,3.0,3.0,2.0,2.0,,,,,,,2.0,
11450037,away,Kasımpaşa,Samuel Bastien,samuel-bastien,S. Bastien,M,174.0,275,M,352964,EUR,843696000,M,28,28,True,28.0,26.0,3.0,3.0,7.0,7.0,19.0,21.0,3.0,,,,45.0,31.0,7.0,3.0,0.0335397,1,,22,,,,1.0,,,1.0,,,1.0,0.1115,,,,,,,,,,,,,,1.0,1.0,,,,,,,
11450037,away,Kasımpaşa,Rochinha,rochinha,Rochinha,M,169.0,158,M,352874,EUR,799459200,F,15,15,True,14.0,11.0,,,4.0,4.0,7.0,10.0,3.0,,,,24.0,21.0,6.8,5.0,0.00483417,0,,10,,,1.0,4.0,,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
11450037,away,Kasımpaşa,Trazie Thomas Zai,trazie-thomas-zai,T. T. Zai,M,172.0,48,M,1083235,EUR,930787200,M,8,8,True,6.0,6.0,,,1.0,1.0,6.0,6.0,,,,,10.0,7.0,6.7,,0.0299154,0,,,,,,,,,,,,,,Trazie Thomas Zai,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,
11450037,away,Kasımpaşa,Julien Ngoy,julien-ngoy,J. Ngoy,F,185.0,145,M,848680,EUR,878428800,F,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,,10.0,4.0,6.5,2.0,0.014114,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11450037,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,181.0,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Jackson Porozo,jackson-porozo,J. Porozo,D,192.0,722,M,978518,EUR,965347200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,177.0,4,M,999296,EUR,896140800,M,20,20,True,,,,,,,,,,,,,,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450037,away,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,180.0,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
