match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_lastManTackle,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_penaltyConceded,stat_wonContest,stat_errorLeadToAShot,player_sofascoreId,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_penaltyWon
14062189,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,29.0,25.0,8.0,4.0,0.0,25.0,27.0,2.0,5.0,1.0,1.0,2.0,90.0,36.0,6.1,4.0,0.00025534,82.669222234661,13.0,39.212155453826,0.0695,0,0.1315,0.02,0.01,-0.19,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062189,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,17,17,False,55.0,50.0,2.0,,0.0,25.0,26.0,29.0,2.0,,,,59.0,68.0,6.1,10.0,0.19952,171.0694873145,22.0,100.08443607212,,1,,0.14,0.22,-0.38,,,,25.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0518,19.220447602316,33.389807366114,2.0,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,
14062189,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,88.0,78.0,7.0,3.0,0.0,53.0,55.0,33.0,1.0,,,,90.0,102.0,6.8,12.0,0.102152,380.46787581188,48.0,134.92532659945,,1,,0.05,0.15,-0.14,,,,25.0,5.0,9.0,1.0,,,,5.0,1.0,1.0,0.2289,24.885619122862,28.412462212909,1.0,-0.52,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4655,1.0,,,,,,,,,,,,,,,
14062189,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,False,65.0,60.0,2.0,,0.0,49.0,52.0,13.0,2.0,,,,59.0,77.0,6.8,5.0,0.00512127,201.35703198679,29.0,30.250240245255,,0,,0.12,0.05,0.33,,,,11.0,3.0,4.0,,,,,9.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
14062189,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,104.0,92.0,6.0,4.0,0.0,42.0,44.0,60.0,6.0,,,,90.0,139.0,7.1,25.0,0.865897,299.55272831379,36.0,151.18040070617,,0,,0.77,0.27,-0.67,,,,50.0,4.0,3.0,2.0,,,,3.0,2.0,,,27.945761862206,61.823916919713,2.0,,,1.0,,,,1.0,1.0,,,3.0,,2.0,True,14.0,3.0,1.0,1.0,,,,,,,,
14062189,home,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180,20986,M,2087085,EUR,1163462400,M,49,49,False,60.0,53.0,6.0,5.0,0.0,15.0,16.0,44.0,7.0,,,,90.0,89.0,7.8,20.0,0.816556,285.41224038033,34.0,142.48531033253,,0,,0.85,0.23,-0.07,,Yan Diomande,,38.0,7.0,6.0,,2.0,5.0,,,1.0,3.0,,18.740600726442,58.373647399841,4.0,,2.0,,,,,,1.0,3.0,,3.0,,,,3.0,,1.0,,2.0,,,,,,,
14062189,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,74.0,68.0,3.0,3.0,0.0,31.0,34.0,40.0,7.0,,,,86.0,82.0,7.5,7.0,0.124189,245.8530697452,33.0,103.52895804253,,0,,0.44,0.2,-0.05,,,,37.0,1.0,5.0,,,1.0,,,1.0,,,,,,,,4.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
14062189,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,71.0,55.0,6.0,2.0,0.0,21.0,28.0,43.0,9.0,,,,90.0,87.0,6.5,19.0,0.13691,303.25706424401,31.0,201.68851987506,,0,,0.03,0.28,-0.21,,,,34.0,3.0,4.0,,2.0,1.0,,2.0,1.0,,,22.143926024807,81.781766039452,4.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,
14062189,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,7,7,False,40.0,33.0,2.0,1.0,1.0,11.0,13.0,27.0,3.0,,,,90.0,79.0,8.0,25.0,0.755613,315.59001781559,30.0,166.58085590412,,3,,0.76,0.57,-0.09,,,,22.0,10.0,9.0,1.0,6.0,8.0,2.0,1.0,,3.0,0.1155,19.903875502556,109.36942334287,6.0,-0.53,,1.0,,,,,,3.0,,3.0,,,,6.0,1.0,1.0,,5.0,,nusaantonio,1.0,1.0,,,
14062189,home,RB Leipzig,Rômulo,romulo,Rômulo,F,40,193,3725,M,1133743,EUR,1013126400,F,40,40,False,34.0,28.0,1.0,1.0,0.0,11.0,13.0,21.0,2.0,,,,72.0,50.0,6.0,12.0,0.0251181,43.862750293443,8.0,-17.568293522439,,2,,-0.18,-0.53,0.22,,Rômulo,,17.0,8.0,5.0,,,3.0,,3.0,1.0,4.0,0.7068,,,,-0.58,6.0,3.0,1.0,1.0,,,1.0,1.0,0.1828,,,,,,,,,1.0,,,1.0,,1.0,,
