match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_ownGoals,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goalAssist,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
11409154,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,43.0,36.0,20.0,13.0,30.0,32.0,6.0,11.0,5.0,1.0,90.0,47.0,6.7,7.0,0.0,0.0,0.00105798,0,-0.9315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409154,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,38.0,29.0,4.0,2.0,16.0,19.0,13.0,22.0,5.0,,90.0,63.0,6.7,14.0,0.0,0.0,0.00864661,0,,3.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409154,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,63.0,56.0,4.0,1.0,44.0,47.0,12.0,16.0,9.0,,90.0,78.0,6.9,7.0,0.041,0.0,0.00683992,1,,,1.0,4.0,10.0,5.0,3.0,1.0,,3.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
11409154,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,False,61.0,53.0,4.0,1.0,47.0,50.0,6.0,11.0,2.0,,90.0,73.0,7.0,10.0,0.0162,0.0,0.0017427,1,,,1.0,2.0,3.0,4.0,3.0,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11409154,home,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,False,54.0,42.0,5.0,4.0,23.0,27.0,21.0,31.0,9.0,,90.0,78.0,7.2,16.0,0.0,0.0,0.0680415,0,,4.0,3.0,6.0,8.0,2.0,,1.0,1.0,1.0,3.0,,,2.0,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,
11409154,home,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,32.0,26.0,2.0,1.0,14.0,14.0,12.0,18.0,10.0,,85.0,43.0,7.1,9.0,0.1092,0.2718,0.0751161,2,,,1.0,4.0,2.0,,3.0,2.0,1.0,,,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,
11409154,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,58.0,52.0,3.0,1.0,26.0,28.0,26.0,30.0,7.0,,90.0,68.0,7.0,9.0,0.0161,0.0,0.0267375,1,,,1.0,7.0,4.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,4.0,3.0,3.0,,,,,,,,,,,
11409154,home,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,M,21,21,False,14.0,9.0,2.0,1.0,3.0,4.0,6.0,11.0,2.0,,59.0,17.0,6.7,7.0,0.0318,0.5019,0.0143523,1,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,
11409154,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,40.0,35.0,4.0,3.0,12.0,12.0,24.0,34.0,2.0,,74.0,54.0,7.1,13.0,0.0387,0.0,0.154366,1,,6.0,1.0,5.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,4.0,,,1.0,,,,,,,
11409154,home,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,M,19,19,False,13.0,10.0,,,3.0,5.0,8.0,11.0,5.0,,74.0,37.0,7.4,11.0,0.0541,0.2815,0.0436267,2,,3.0,,5.0,9.0,,1.0,5.0,4.0,1.0,,,,3.0,,,1.0,,,2.0,1.0,,4.0,1.0,,,2.0,,,,,,,,
