match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork
12514071,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,28.0,14.0,20.0,6.0,0.0,11.0,12.0,3.0,16.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,90.0,34.0,6.0,15.0,0.00046038,0,-1.9017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,35.0,27.0,6.0,2.0,0.0,18.0,21.0,9.0,14.0,7.0,3.0,,,,,,90.0,58.0,6.0,11.0,0.00411627,0,,,,1.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,18.0,16.0,3.0,3.0,0.0,12.0,13.0,4.0,5.0,3.0,1.0,,,,,,90.0,24.0,6.0,2.0,0.00089593,0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,26.0,20.0,6.0,3.0,0.0,11.0,14.0,9.0,12.0,3.0,4.0,,,,,,90.0,39.0,5.4,9.0,0.0171977,0,,,,,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,M,11,11,False,16.0,9.0,2.0,1.0,0.0,5.0,8.0,5.0,11.0,2.0,1.0,,,,,,61.0,31.0,6.6,10.0,0.0583353,0,,,,1.0,4.0,5.0,2.0,1.0,,,2.0,4.0,,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,False,21.0,16.0,1.0,,0.0,10.0,10.0,6.0,11.0,1.0,3.0,,,,,,90.0,32.0,6.1,5.0,0.00753557,0,,,,1.0,10.0,4.0,3.0,,,,1.0,2.0,1.0,5.0,2.0,,,,,,1.0,,,,,,,,,,,,,
12514071,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,29.0,25.0,6.0,4.0,0.0,12.0,12.0,13.0,19.0,1.0,5.0,,,,,,89.0,38.0,6.8,6.0,0.0131985,0,,,,3.0,4.0,6.0,1.0,,1.0,1.0,1.0,2.0,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,
12514071,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,M,77,77,False,19.0,11.0,3.0,,0.0,2.0,6.0,9.0,13.0,,2.0,,,,,,90.0,37.0,6.2,16.0,0.0141552,0,,Gabriel Martínez,,,8.0,7.0,3.0,1.0,1.0,,,5.0,2.0,2.0,1.0,4.0,,3.0,,,,2.0,,,,,,,,,,,,
12514071,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,False,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,,3.0,,,,,,90.0,25.0,8.4,5.0,0.00775801,2,,,,,3.0,5.0,1.0,,,,,3.0,2.0,1.0,1.0,2.0,,,,,,,True,2.0,2.0,0.7364,1.0617,,,,,,,
12514071,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,7,7,False,25.0,20.0,1.0,,1.0,6.0,6.0,14.0,19.0,,2.0,,,,,,90.0,38.0,7.1,11.0,0.0492399,1,,,,,4.0,5.0,,1.0,4.0,2.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,0.02,,1.0,1.0,1.0,,,,
12514071,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,False,11.0,9.0,,,0.0,2.0,4.0,7.0,7.0,1.0,1.0,,,,,,61.0,20.0,6.6,5.0,0.439235,0,,,,1.0,7.0,4.0,,1.0,,,,1.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,,,1.0,,,,
12514071,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,2.0,1.0,,,,,,29.0,9.0,6.0,3.0,0.00053919,0,,,,,3.0,2.0,1.0,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,90,90,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,,,,,,,29.0,16.0,6.4,5.0,0.00222597,0,,,,3.0,6.0,3.0,,,1.0,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,1.0,2.0,,,0.00043458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Yuri Ribeiro,yuri-ribeiro,Y. Ribeiro,D,4,174,219,M,357730,EUR,854064000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,False,16.0,13.0,4.0,1.0,0.0,13.0,15.0,,1.0,1.0,7.0,1.0,,,,,90.0,24.0,6.3,3.0,4.485e-05,0,-0.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514071,away,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,False,42.0,38.0,5.0,3.0,0.0,25.0,25.0,13.0,17.0,1.0,,,,,,,45.0,46.0,6.2,6.0,0.0114795,0,,,,,2.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12514071,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,110.0,106.0,2.0,2.0,0.0,68.0,70.0,38.0,40.0,1.0,5.0,,,,,,90.0,120.0,7.1,5.0,0.0169159,2,,Ousmane,Diomande,5.0,3.0,7.0,,1.0,,,1.0,2.0,,2.0,,1.0,,,,,1.0,,,1.0,,0.0672,0.5439,,,,ousdiomande,1.0,,
12514071,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,106.0,98.0,8.0,4.0,0.0,46.0,49.0,52.0,58.0,1.0,4.0,,,,,,80.0,116.0,6.6,12.0,0.116685,0,,,,3.0,6.0,4.0,,2.0,2.0,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,
12514071,away,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,False,50.0,43.0,7.0,3.0,0.0,11.0,13.0,34.0,42.0,2.0,4.0,,,,,,90.0,73.0,6.8,13.0,0.156174,0,,Geovany,Quenda,,5.0,4.0,2.0,,5.0,2.0,,,2.0,,,,,,5.0,2.0,,,,,,,,1.0,,1.0,GeoQuenda07,,,
12514071,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,78.0,70.0,3.0,1.0,0.0,30.0,34.0,40.0,44.0,1.0,7.0,,,,,,90.0,86.0,7.2,10.0,0.0788245,1,,Morten,Hjulmand,1.0,4.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,True,1.0,1.0,0.0275,0.1666,,,,,,,
12514071,away,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,36.0,34.0,,,0.0,17.0,18.0,17.0,18.0,,1.0,,,,,,56.0,46.0,6.0,4.0,0.0171541,0,,Daniel,Bragança,,4.0,5.0,,2.0,1.0,1.0,,,4.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
12514071,away,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,M,20,20,False,13.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,14.0,1.0,2.0,,,,,,56.0,32.0,6.6,10.0,0.0478091,1,,Maximiliano,Araújo,,5.0,3.0,,,7.0,3.0,,,,1.0,,,,1.0,4.0,1.0,,,,,,0.0607,,,,1.0,,1.0,,
12514071,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,32.0,25.0,2.0,1.0,1.0,3.0,3.0,22.0,32.0,,3.0,,,,,,90.0,55.0,7.6,20.0,0.0384506,1,,Francisco,Trincão,,4.0,7.0,,,4.0,2.0,,3.0,2.0,2.0,,2.0,,5.0,3.0,,,,,,,0.0245,,1.0,,3.0,trincao,1.0,,
12514071,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,21.0,14.0,,,0.0,6.0,8.0,8.0,14.0,,2.0,,,,,,90.0,36.0,7.2,11.0,0.0207339,1,,,,,3.0,6.0,,,2.0,2.0,,,4.0,2.0,1.0,,,3.0,1.0,,,,,,,0.008,,,1.0,2.0,VGyökeres,,,
12514071,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,,,,,,,26.0,15.0,6.7,1.0,0.00806912,0,,,,,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,pedroogoncalves28,,,
12514071,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,True,28.0,22.0,1.0,,0.0,6.0,7.0,16.0,25.0,,1.0,,,,,,64.0,51.0,6.5,13.0,0.0197423,2,,,,,6.0,2.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,,,,4.0,,,,,1.0,,0.0624,0.2668,,1.0,,,,,
12514071,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,43.0,39.0,1.0,,0.0,12.0,13.0,27.0,30.0,1.0,5.0,,,,,,45.0,51.0,6.9,5.0,0.0143541,1,,,,2.0,2.0,6.0,,,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.2616,,,,,,1.0,1.0,1.0
12514071,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,True,12.0,8.0,,,1.0,5.0,7.0,3.0,5.0,2.0,3.0,,,,,,34.0,19.0,8.0,4.0,0.00774901,1,,Hidemasa,Morita,2.0,,5.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,1.0,0.3363,0.8714,,,1.0,,,,
12514071,away,Sporting CP,Conrad Harder,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,True,5.0,2.0,,,0.0,1.0,2.0,1.0,5.0,,2.0,,,,,,34.0,13.0,8.5,6.0,0.0111726,3,,,,1.0,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,2.0,2.0,0.0944,0.2497,,,,,1.0,,
