match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside
12117001,away,Internacional,Rômulo Zwarg,,,romulo,R. Zwarg,M,23,182,491,M,,989384,EUR,951868800,M,40,40,False,22.0,20.0,2.0,1.0,14.0,15.0,6.0,7.0,4.0,,,,61.0,33.0,6.8,3.0,0.00433906,0,,,2.0,5.0,5.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,
12117001,away,Internacional,Wesley Ribeiro,,,wesley,W. Ribeiro,M,21,175,1823,M,,985766,EUR,922752000,M,21,21,False,28.0,20.0,1.0,1.0,6.0,8.0,14.0,22.0,6.0,,,,90.0,55.0,7.8,14.0,0.363371,5,,2.0,2.0,5.0,13.0,,,3.0,,2.0,1.0,1.0,0.1533,,6.0,4.0,,7.0,,,,3.0,,2.0,1.0,1.0,0.1244,,,1.0,,,
12117001,away,Internacional,Mauricio,,,mauricio,Mauricio,M,18,174,5655,M,,986233,EUR,993168000,M,27,27,False,23.0,17.0,,,4.0,4.0,13.0,20.0,7.0,,,,78.0,29.0,6.9,9.0,0.0171562,2,,1.0,2.0,4.0,1.0,,,1.0,,1.0,,1.0,0.0569,,1.0,,,,,,,3.0,,1.0,1.0,,,,,,1.0,,
12117001,away,Internacional,Wanderson,,,wanderson,Wanderson,M,94,175,1923,M,,247483,EUR,781401600,M,11,11,False,9.0,6.0,,,2.0,3.0,4.0,6.0,,,,,42.0,15.0,6.4,7.0,0.00452252,1,,,1.0,3.0,,2.0,,,,,,,0.1513,,,,,,,,,1.0,,4.0,1.0,,,,,,,,
12117001,away,Internacional,Rafael Borré,,,rafael-borre,R. Borré,F,19,174,5874,M,rafaelsantosborre,560116,EUR,811123200,F,19,19,False,15.0,14.0,1.0,1.0,3.0,3.0,11.0,12.0,,,,,90.0,26.0,6.6,3.0,0.0119462,5,,,2.0,5.0,3.0,1.0,1.0,3.0,,,,1.0,0.9458,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,0.2274,,,2.0,,1.0,1.0
12117001,away,Internacional,Gustavo Prado,,,gustavo-prado,G. Prado,M,47,179,743,M,,1485220,EUR,1118016000,M,47,47,True,16.0,16.0,,,5.0,5.0,11.0,13.0,3.0,,,,48.0,29.0,7.0,6.0,0.181757,2,,2.0,1.0,5.0,3.0,,2.0,2.0,,2.0,2.0,2.0,0.0447,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,
12117001,away,Internacional,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,29,29,True,20.0,19.0,2.0,2.0,11.0,12.0,8.0,8.0,4.0,,,,29.0,21.0,6.6,1.0,0.0195117,0,,,2.0,3.0,3.0,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
12117001,away,Internacional,Fabricio Bustos,,,fabricio-bustos,F. Bustos,D,16,167,800,M,,850023,EUR,830649600,D,16,16,True,26.0,23.0,2.0,1.0,4.0,5.0,20.0,23.0,,,,,28.0,38.0,6.9,7.0,0.135513,0,,2.0,,1.0,4.0,,1.0,,,3.0,2.0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,
12117001,away,Internacional,Lucca,Lucca,,lucca,L. Holanda,F,99,180,616,M,,1199435,EUR,1049241600,F,45,45,True,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,13.0,5.0,6.7,1.0,0.00086197,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175,903,M,,995071,EUR,986342400,M,15,15,True,13.0,9.0,1.0,,2.0,3.0,8.0,12.0,1.0,,,,12.0,16.0,6.7,5.0,0.296261,0,,2.0,2.0,4.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,
12117001,away,Internacional,Fabricio,,,fabricio,Fabricio,G,12,193,150,M,,883917,EUR,505440000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,,989200,EUR,969753600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Igor Gomes,,,igor-gomes,I. Gomes,D,25,186,325,M,,997023,EUR,983836800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180,995,M,,128376,EUR,543024000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Gabriel Carvalho,,,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,,1485218,EUR,1187308800,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117001,away,Internacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,234,M,,1020610,EUR,1020902400,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
