match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,captain,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
10913374,home,Al-Khaleej,Rayan Al Dossary,rayan-al-dossary,R. A. Dossary,G,35,,1,M,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Rayan Al Dossary,,,,,,,,,,,,,,,,,,,,,,
10913374,home,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800.0,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,,,,,,,
10913374,home,Al-Khaleej,Abdullah Al-Harbi,abdullah-al-harbi,A. Al-Harbi,D,20,175.0,4,M,818755,EUR,601948800.0,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,home,Al-Khaleej,Hamad Al Abdan,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,1019294,EUR,959299200.0,M,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,home,Al-Khaleej,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800.0,F,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,home,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,1915048,EUR,706147200.0,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Hassan,Al-Majhad,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000.0,G,48,48,False,23.0,12.0,17.0,6.0,9.0,12.0,3.0,11.0,,,4.0,,,90.0,28.0,6.3,11.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10913374,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,42.0,32.0,7.0,2.0,20.0,25.0,13.0,25.0,1.0,3.0,7.0,,,90.0,70.0,6.7,24.0,0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,2.0,1.0,2.0,,,1.0,,,,,,,,
10913374,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400.0,D,5,5,False,68.0,64.0,4.0,2.0,39.0,40.0,25.0,29.0,2.0,3.0,6.0,,,90.0,75.0,6.4,6.0,2,1.0,,1.0,1.0,,,,1.0,,Saad Al-Mousa,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
10913374,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,32,32,False,27.0,21.0,7.0,1.0,20.0,21.0,1.0,6.0,2.0,2.0,2.0,,,43.0,28.0,6.4,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,False,28.0,24.0,4.0,1.0,15.0,16.0,9.0,14.0,1.0,3.0,3.0,,,90.0,57.0,5.7,15.0,0,2.0,,6.0,2.0,,,,,,Alhwsawi Sanousi Mohammed,,,1.0,6.0,2.0,,,,4.0,,1.0,,,,,,,,,,,
10913374,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800.0,M,16,16,False,19.0,17.0,,,14.0,16.0,3.0,3.0,,3.0,8.0,,,45.0,29.0,6.6,5.0,0,,,5.0,,2.0,2.0,,3.0,1.0,Faisal,Al-Ghamdi,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,False,30.0,25.0,7.0,2.0,16.0,17.0,9.0,13.0,,5.0,4.0,,,76.0,39.0,6.3,5.0,0,,1.0,3.0,,4.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0
10913374,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,M,7,7,False,26.0,19.0,2.0,,6.0,7.0,13.0,21.0,,3.0,2.0,,,85.0,41.0,7.3,12.0,1,2.0,,2.0,,3.0,1.0,,,,,,,,1.0,,,,2.0,2.0,1.0,1.0,True,,,,,1.0,1.0,,,,
10913374,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,27,27,False,26.0,20.0,1.0,,7.0,8.0,13.0,20.0,1.0,6.0,,,,76.0,41.0,6.4,11.0,1,2.0,4.0,6.0,2.0,1.0,1.0,1.0,,,,,,1.0,4.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,
10913374,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,M,99,99,False,28.0,20.0,,,7.0,8.0,14.0,21.0,,5.0,4.0,,,90.0,38.0,7.0,10.0,1,1.0,,4.0,,,,2.0,2.0,1.0,,,1.0,1.0,3.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,
10913374,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000.0,F,18,18,False,15.0,14.0,,,3.0,3.0,11.0,12.0,1.0,6.0,1.0,,,90.0,28.0,7.5,4.0,2,,4.0,7.0,1.0,1.0,,1.0,2.0,,,,,,4.0,3.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,
10913374,away,Al-Ettifaq,Darko Velkovski,darko-velkovski,D. Velkovski,D,24,188.0,155,M,156990,EUR,803692800.0,D,14,14,True,42.0,37.0,6.0,3.0,25.0,25.0,12.0,17.0,1.0,3.0,3.0,,,47.0,45.0,6.5,5.0,0,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,True,44.0,41.0,3.0,3.0,16.0,17.0,26.0,28.0,1.0,3.0,9.0,,,45.0,51.0,7.1,4.0,0,1.0,1.0,2.0,,,,,,,,,1.0,,3.0,2.0,,,2.0,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600.0,M,98,98,True,23.0,19.0,3.0,2.0,7.0,9.0,12.0,15.0,1.0,2.0,3.0,,,14.0,25.0,6.9,5.0,0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,,2.0,,,14.0,11.0,6.4,4.0,0,,1.0,3.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,True,4.0,3.0,,,,,4.0,6.0,,1.0,1.0,,,12.0,12.0,6.2,5.0,0,2.0,,4.0,,,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913374,away,Al-Ettifaq,Nawaf Hazazi,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200.0,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Nawaf Hazazi,,,,,,,,,,,,,,,,,,,,,,
