match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,length
12499520,FT,4.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,
12499520,,,,,90,4.0,,1,,,substitution,123948634.0,False,False,regular,,,
12499520,,4.0,4.0,,90,1.0,,1,,,goal,313093059.0,,True,regular,228981.0,Tim Kleindienst,
12499520,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0
12499520,,,,,88,,,3,,,substitution,123948491.0,True,False,injury,,,
12499520,,,,,82,,,9,,,substitution,123948433.0,False,True,regular,,,
12499520,,,,,82,,,9,,,substitution,123948425.0,False,True,regular,,,
12499520,,,,,82,,,9,,,substitution,123948424.0,False,True,regular,,,
12499520,,3.0,4.0,,81,,,10,,,goal,313092140.0,,False,regular,259803.0,Haris Tabaković,
12499520,,,,,78,,,13,,,substitution,123948407.0,True,True,injury,,,
12499520,,,,,77,,,14,,,substitution,123948408.0,False,False,regular,,,
12499520,,3.0,3.0,,73,,,18,,,goal,313091485.0,,False,regular,963801.0,Adam Hložek,
12499520,,,,,70,,,21,,,substitution,123948320.0,False,True,regular,,,
12499520,,3.0,2.0,,64,,,27,,,goal,313090686.0,,True,regular,280453.0,Franck Honorat,
12499520,,2.0,2.0,,54,,,37,,,goal,313088523.0,,False,regular,378340.0,Marius Bülter,
12499520,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,
12499520,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0
12499520,,2.0,1.0,,43,,,3,,,goal,313077744.0,,False,regular,1122806.0,Arthur Chaves,
12499520,,2.0,0.0,,32,,,14,,,goal,313075520.0,,True,regular,1048650.0,Rocco Reitz,
12499520,,1.0,0.0,,5,,,41,,,goal,313069277.0,,True,regular,1130067.0,Fabio Chiarodia,
