match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,player_sofascoreId
12499520,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,False,True,31.0,13.0,22.0,5.0,0.0,8.0,12.0,5.0,19.0,2.0,8.0,3.0,4.0,1.0,1.0,90.0,39.0,6.2,18.0,0.00193176,0,-0.5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499520,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,,29.0,24.0,5.0,1.0,0.0,15.0,17.0,9.0,15.0,5.0,2.0,,,,,90.0,57.0,6.2,11.0,0.00847455,0,,3.0,1.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499520,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,,44.0,42.0,4.0,2.0,0.0,26.0,26.0,16.0,18.0,9.0,,,,,,90.0,58.0,6.5,2.0,0.0439721,1,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,,,1.0,0.0778,,,,,,,,,,,,
12499520,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,False,,38.0,27.0,6.0,1.0,0.0,20.0,25.0,7.0,13.0,9.0,,,,,,78.0,54.0,7.1,11.0,0.00205492,1,,,,1.0,2.0,3.0,1.0,,,,2.0,1.0,,,Fabio Chiarodia,,,0.0964,1.0,1.0,1.0,0.5061,,,,,,,,
12499520,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,,18.0,13.0,1.0,,0.0,5.0,6.0,8.0,13.0,4.0,,,,,,82.0,37.0,6.2,10.0,0.00506602,0,,1.0,,2.0,,2.0,,,,1.0,,,1.0,,Lukas Ullrich,,,,,,,,1.0,,,,,,,
12499520,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,,37.0,26.0,6.0,1.0,0.0,16.0,17.0,10.0,21.0,5.0,3.0,,,,,90.0,62.0,7.6,15.0,0.00474989,1,,1.0,,1.0,3.0,8.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,,,,0.2203,1.0,1.0,,0.2982,2.0,2.0,,,,,,
12499520,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,,38.0,33.0,2.0,1.0,0.0,19.0,21.0,14.0,19.0,3.0,5.0,,,,,82.0,52.0,6.9,7.0,0.00491166,0,,2.0,,2.0,,4.0,,,,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,
12499520,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,,26.0,21.0,,,1.0,9.0,9.0,15.0,22.0,,6.0,,,,,70.0,39.0,8.5,8.0,0.125891,4,,5.0,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,2.0,0.8397,1.0,1.0,1.0,0.4533,,,3.0,1.0,1.0,1.0,3.0,
12499520,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,,35.0,28.0,5.0,3.0,0.0,13.0,14.0,17.0,24.0,4.0,9.0,,,,,82.0,55.0,6.9,13.0,0.0929688,1,,3.0,,1.0,4.0,2.0,2.0,,,2.0,,,2.0,1.0,,,,0.0112,1.0,,,0.0932,1.0,2.0,2.0,,,,2.0,
12499520,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,,32.0,28.0,2.0,2.0,1.0,9.0,11.0,20.0,22.0,1.0,2.0,,,,,90.0,52.0,7.0,11.0,0.21553,2,,1.0,6.0,2.0,9.0,3.0,1.0,1.0,,,,,5.0,1.0,,,1.0,0.0848,1.0,,1.0,0.0574,,1.0,1.0,1.0,,,3.0,
