match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_errorLeadToAGoal,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_hitWoodwork,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624422,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,34.0,26.0,13.0,5.0,0.0,24.0,25.0,2.0,9.0,1.0,1.0,5.0,3.0,3.0,90.0,41.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624422,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,False,25.0,18.0,2.0,,0.0,11.0,14.0,7.0,11.0,,,4.0,,,77.0,37.0,6.1,11.0,0,94,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624422,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,34.0,31.0,1.0,,0.0,27.0,29.0,4.0,5.0,1.0,6.0,1.0,,,90.0,48.0,7.3,3.0,1,21,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12624422,home,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,178.0,88,M,919697,EUR,748396800,D,16,16,False,34.0,31.0,2.0,1.0,0.0,29.0,32.0,2.0,2.0,1.0,1.0,4.0,,,78.0,40.0,5.6,3.0,0,16,1.0,3.0,1.0,,4.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624422,home,Al Raed,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,175.0,153,M,1398854,EUR,979171200,D,12,12,False,21.0,17.0,1.0,,0.0,9.0,11.0,8.0,10.0,,4.0,3.0,,,90.0,40.0,5.6,11.0,0,2,1.0,6.0,1.0,3.0,,,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
12624422,home,Al Raed,Abdullah Hazazi,Abdullah Hazazi,,abdullah-hazazi,A. Hazazi,D,182.0,6,M,1548473,EUR,801792000,M,4,4,False,27.0,23.0,6.0,4.0,0.0,13.0,16.0,10.0,11.0,1.0,6.0,5.0,,,90.0,44.0,7.1,6.0,1,4,,2.0,,1.0,5.0,,,1.0,,3.0,2.0,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12624422,home,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,170.0,2347,M,309154,EUR,654652800,M,7,7,False,22.0,17.0,3.0,1.0,0.0,9.0,10.0,8.0,14.0,,5.0,6.0,,,77.0,36.0,6.0,12.0,0,11,1.0,7.0,2.0,6.0,1.0,,3.0,,,,,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,
12624422,home,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800,M,15,15,False,27.0,23.0,2.0,2.0,0.0,13.0,15.0,12.0,15.0,,5.0,3.0,,,90.0,45.0,6.4,9.0,1,93,1.0,6.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,,2.0,3.0,2.0,1.0,1.0,,,,,,,,,
12624422,home,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,180.0,913,M,73056,EUR,713059200,M,17,17,False,19.0,18.0,,,0.0,11.0,11.0,7.0,8.0,1.0,4.0,2.0,,,89.0,28.0,6.4,2.0,0,,,4.0,1.0,,,,,,,2.0,2.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12624422,home,Al Raed,Yousri Bouzok,,,yousri-bouzok,Y. Bouzok,M,175.0,833,M,1007546,EUR,840326400,M,26,26,False,27.0,18.0,,,0.0,9.0,12.0,9.0,17.0,,3.0,5.0,,,90.0,42.0,7.2,15.0,2,26,,4.0,,3.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,
12624422,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,18.0,16.0,,,0.0,12.0,12.0,4.0,7.0,2.0,6.0,3.0,,,86.0,31.0,6.8,6.0,2,33,1.0,4.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,2.0,4.0,,,1.0,,,1.0,,,True,1.0,,,,,
12624422,home,Al Raed,Salomon Tweh,Salomon Tweh,,salomon-tweh,S. Tweh,M,182.0,194,M,2028904,EUR,1093824000,M,5,5,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,2.0,1.0,,,13.0,11.0,6.8,2.0,1,5,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12624422,home,Al Raed,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,187.0,70,M,1536875,EUR,1133568000,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,,,13.0,7.0,6.7,1.0,0,90,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12624422,home,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,175.0,9,M,892897,EUR,878083200,D,13,13,True,9.0,8.0,1.0,,0.0,7.0,8.0,1.0,1.0,,,1.0,,,12.0,9.0,6.5,1.0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624422,home,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,0.0,,,,,,,,,,10.0,,6.3,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
