match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
12764118,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4403,M,lukaszskorupski28,44906,EUR,673401600,G,1,1,False,35.0,34.0,3.0,2.0,0.0,34.0,35.0,2.0,3.0,6.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,90.0,52.0,8.3,1.0,8.027e-05,0,0.8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1362,M,,355486,EUR,863568000,D,3,3,False,43.0,35.0,6.0,2.0,0.0,22.0,22.0,4.0,1.0,5.0,,4.0,3.0,,,,,85.0,60.0,7.4,10.0,0.0261297,1,,13.0,21.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0609,1.0,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,,898815,EUR,911260800,D,31,31,False,85.0,73.0,7.0,2.0,0.0,53.0,60.0,4.0,3.0,8.0,,1.0,,,,,,90.0,95.0,6.6,13.0,0.039101,0,,21.0,26.0,,3.0,1.0,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,
12764118,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4572,M,,818481,EUR,898819200,D,26,26,False,104.0,96.0,16.0,8.0,0.0,67.0,67.0,4.0,1.0,8.0,,1.0,,,,,,90.0,116.0,7.3,9.0,0.0360452,1,,29.0,37.0,,1.0,1.0,1.0,,,,1.0,0.3559,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.8854,,,,,,,,,
12764118,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,699,M,,98212,EUR,751248000,D,22,22,False,32.0,25.0,6.0,4.0,1.0,13.0,13.0,3.0,3.0,1.0,,1.0,,,,,,68.0,50.0,7.4,9.0,0.576262,0,,14.0,23.0,,2.0,,,,,1.0,,,4.0,4.0,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,
12764118,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1393,M,,1067204,EUR,1042502400,M,80,80,False,12.0,9.0,,,0.0,5.0,5.0,,,2.0,,,,,,,,75.0,19.0,6.4,5.0,0.0054102,1,,4.0,8.0,2.0,5.0,1.0,,,,,,0.0721,,1.0,,,1.0,,1.0,,,,,0.0348,,,,1.0,,,,,
12764118,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1912,M,,115516,EUR,703296000,M,8,8,False,55.0,49.0,5.0,3.0,0.0,21.0,23.0,2.0,,4.0,,,,,,,,90.0,69.0,7.0,9.0,0.390153,1,,28.0,32.0,,3.0,1.0,,,,,,0.0739,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,
12764118,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1987,M,,907152,EUR,935452800,M,19,19,False,51.0,45.0,2.0,1.0,0.0,22.0,25.0,2.0,,3.0,,,,,,,,90.0,66.0,6.4,9.0,0.0226645,3,,23.0,26.0,,7.0,4.0,2.0,,,,,0.4319,,,,,1.0,2.0,2.0,,,,,0.5158,,,,2.0,1.0,True,1.0,,
12764118,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5797,M,,793645,EUR,854064000,F,7,7,False,19.0,16.0,3.0,3.0,0.0,7.0,9.0,4.0,,2.0,,1.0,,,,,,68.0,34.0,6.8,7.0,0.014582,1,,9.0,11.0,,5.0,2.0,2.0,,,,,0.0362,,1.0,,,1.0,1.0,1.0,,,,2.0,0.0341,,,,1.0,,,,1.0,
12764118,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2369,M,,905381,EUR,965260800,F,24,24,False,11.0,8.0,,,0.0,5.0,5.0,2.0,2.0,2.0,,1.0,,,,,,90.0,30.0,6.3,12.0,0.00743128,3,,3.0,6.0,3.0,9.0,1.0,,,,,,0.4162,,,,,1.0,,1.0,,,4.0,1.0,0.0492,,,,4.0,2.0,,1.0,2.0,
12764118,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4722,M,,944327,EUR,972432000,F,11,11,False,26.0,17.0,2.0,1.0,0.0,5.0,8.0,5.0,,3.0,,1.0,1.0,,,,,85.0,46.0,6.7,16.0,0.0479503,1,,12.0,19.0,,5.0,2.0,1.0,1.0,,,1.0,0.0585,,1.0,,,,1.0,,,,3.0,3.0,,,,,3.0,,,,2.0,
12764118,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2211,M,,855829,EUR,948240000,D,33,33,True,16.0,15.0,2.0,2.0,0.0,7.0,8.0,4.0,,,,3.0,1.0,,,,,22.0,33.0,7.1,7.0,0.01826,0,,9.0,12.0,,1.0,,1.0,,,1.0,2.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1837,M,,826064,EUR,922838400,F,21,21,True,11.0,10.0,3.0,2.0,0.0,4.0,4.0,2.0,,2.0,,1.0,1.0,,,,,22.0,15.0,6.4,3.0,0.018571,0,,6.0,7.0,,5.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,
12764118,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6549,M,,1116577,EUR,1095465600,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,,,1.0,,,,,,,,15.0,9.0,6.3,4.0,0.00784224,0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,3.0,,,,Santiago Castro,,,,,,,
12764118,home,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,,965264,EUR,958176000,D,2,2,True,5.0,4.0,1.0,,0.0,2.0,3.0,1.0,1.0,,,,,,,,,11.0,12.0,6.6,3.0,0.00150663,0,,2.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
12764118,home,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2442,M,,996919,EUR,1065225600,F,14,14,True,5.0,5.0,1.0,1.0,0.0,,,,,1.0,,,,,,,,11.0,6.0,6.6,1.0,0.0118387,0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,578,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1965,M,,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2512,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,264,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5337,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21392,M,,996953,EUR,1005004800,G,30,30,False,30.0,21.0,14.0,5.0,0.0,19.0,21.0,1.0,1.0,6.0,,1.0,1.0,2.0,5.0,,,90.0,40.0,7.4,9.0,0.00253838,0,0.5192,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764118,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,,128587,EUR,684633600,D,12,12,False,26.0,19.0,2.0,1.0,0.0,14.0,18.0,4.0,2.0,5.0,,1.0,1.0,,,,,73.0,49.0,7.0,11.0,0.00496967,2,,5.0,8.0,1.0,4.0,1.0,3.0,,,,2.0,0.0871,,,,,1.0,3.0,1.0,,,1.0,,0.1013,,,,1.0,1.0,,,,
12764118,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1852,M,,962408,EUR,978739200,D,18,18,False,39.0,34.0,4.0,3.0,0.0,25.0,27.0,5.0,6.0,,1.0,2.0,2.0,,,,,90.0,55.0,7.3,6.0,0.00273751,0,,9.0,12.0,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,
12764118,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4607,M,,1049775,EUR,934156800,D,4,4,False,62.0,51.0,12.0,4.0,0.0,42.0,45.0,6.0,9.0,3.0,,1.0,1.0,,,,,90.0,79.0,7.1,11.0,0.0768308,1,,9.0,17.0,1.0,2.0,,,,,1.0,1.0,0.1292,1.0,,,2.0,1.0,,,,,,3.0,,,Alexsandro Ribeiro,,,1.0,,1.0,,1.0
