match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_goalAssist,stat_totalContest,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork
11077461,home,Leeds United,Illan Meslier,,,illan-meslier,I. Meslier,G,16,196,1694,M,906076,EUR,951955200,G,1,1,False,17.0,11.0,6.0,11.0,13.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,90.0,23.0,6.5,6.0,3.337e-05,0,-0.6975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Luke Ayling,,,luke-ayling,L. Ayling,D,12,183,334,M,102624,EUR,683078400,D,2,2,False,71.0,47.0,11.0,21.0,27.0,47.0,3.0,7.0,2.0,10.0,,,,90.0,99.0,6.7,30.0,0.0203745,1,,True,3.0,26.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0414,1.0,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Robin Koch,,,robin-koch,R. Koch,D,4,190,1826,M,581302,EUR,837561600,D,5,5,False,64.0,54.0,9.0,32.0,35.0,29.0,4.0,4.0,2.0,6.0,,,,90.0,69.0,6.8,10.0,0.0128501,1,,,5.0,22.0,,4.0,5.0,,1.0,,,,,,1.0,0.0395,,1.0,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,21,21,False,63.0,59.0,7.0,39.0,41.0,22.0,6.0,10.0,6.0,8.0,,,,90.0,80.0,7.8,4.0,0.0111274,0,,,5.0,20.0,,1.0,2.0,1.0,,1.0,3.0,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Junior Firpo,,,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,3,3,False,38.0,33.0,,13.0,14.0,27.0,1.0,4.0,6.0,5.0,,,,90.0,66.0,7.1,9.0,0.00871952,0,,,,20.0,3.0,1.0,3.0,1.0,,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11077461,home,Leeds United,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,28,28,False,61.0,49.0,7.0,13.0,16.0,45.0,1.0,5.0,1.0,3.0,,,,90.0,74.0,7.1,16.0,0.0860027,1,,,4.0,36.0,,3.0,7.0,2.0,,,2.0,1.0,4.0,,2.0,0.0415,2.0,,,2.0,west.mckennie,2.0,1.0,0.2835,,,,,,,,,,,
11077461,home,Leeds United,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,8,8,False,48.0,42.0,5.0,14.0,14.0,43.0,,7.0,,8.0,,,,90.0,74.0,7.8,17.0,0.526033,3,,,3.0,29.0,9.0,,5.0,2.0,,,2.0,2.0,2.0,2.0,2.0,0.1259,4.0,,,3.0,,3.0,1.0,0.1157,1.0,1.0,1.0,2.0,,,,,,,
11077461,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,43.0,33.0,7.0,10.0,11.0,37.0,1.0,6.0,2.0,7.0,,,,90.0,80.0,7.3,25.0,0.0833388,4,,,3.0,23.0,5.0,,8.0,1.0,1.0,2.0,,,3.0,1.0,2.0,0.7718,2.0,,,8.0,,4.0,1.0,0.7373,,1.0,,2.0,1.0,,,,,,
11077461,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,7,7,False,25.0,21.0,,4.0,4.0,25.0,,2.0,,1.0,,,,74.0,42.0,7.0,10.0,0.149765,0,,,,20.0,4.0,,3.0,1.0,,,2.0,1.0,4.0,,1.0,,3.0,,,1.0,,,,,3.0,,,,,,,,,,
11077461,home,Leeds United,Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,M,23,23,False,32.0,28.0,3.0,3.0,5.0,28.0,2.0,8.0,,4.0,,,,74.0,54.0,7.9,12.0,0.316092,4,,,2.0,25.0,1.0,,5.0,,1.0,2.0,1.0,,3.0,1.0,1.0,0.1395,2.0,,,6.0,Sinisterra29,4.0,2.0,0.3588,,2.0,,1.0,1.0,1.0,,,,,
11077461,home,Leeds United,Patrick Bamford,,,patrick-bamford,P. Bamford,F,45,185,2242,M,204336,EUR,747187200,F,9,9,False,19.0,14.0,,3.0,3.0,16.0,1.0,6.0,,5.0,,,,89.0,45.0,6.3,14.0,0.0364385,5,,,,11.0,,2.0,7.0,,2.0,1.0,,,4.0,4.0,,0.6816,,1.0,,4.0,,1.0,,,,2.0,,3.0,,,1.0,,,,
11077461,home,Leeds United,Rodrigo,,,rodrigo,Rodrigo,M,19,181,2040,M,542472,EUR,668217600,F,19,19,True,7.0,5.0,2.0,1.0,2.0,5.0,3.0,5.0,1.0,2.0,,,,16.0,18.0,7.3,5.0,0.0267589,1,,,1.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,,,,0.0117,1.0,,,1.0,,1.0,1.0,0.0416,,1.0,,,,,,,,,
11077461,home,Leeds United,Crysencio Summerville,,,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,10,10,True,6.0,5.0,,3.0,4.0,2.0,,,,1.0,,,,16.0,9.0,6.5,1.0,0.00143845,1,,,,2.0,,2.0,3.0,,,,,,,,1.0,0.0301,,1.0,,,csummerville7,,,,,,,1.0,,2.0,,,,,
11077461,home,Leeds United,Rasmus Kristensen,,,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,25,25,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Joel Robles,,,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Liam Cooper,,,liam-cooper,L. Cooper,D,16,186,304,M,39327,EUR,681177600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Georginio Rutter,,,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Darko Gyabi,,,darko-gyabi,D. Gyabi,M,24,196,544,M,1067117,EUR,1076976000,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Wilfried Gnonto,,,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,998951,EUR,1067990400,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,home,Leeds United,Sam Greenwood,,,sam-greenwood,S. Greenwood,F,90,180,626,M,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077461,away,Nottingham Forest,Keylor Navas,,,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,12,12,False,16.0,11.0,7.0,10.0,10.0,6.0,,,,9.0,,1.0,1.0,90.0,30.0,6.7,5.0,0.00486351,0,-0.4631,,2.0,1.0,,,,,,1.0,,,,,,,,,,,keylornavas_1,,,,,,,,,,,1.0,2.0,4.0,
11077461,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,False,31.0,18.0,4.0,11.0,16.0,16.0,1.0,11.0,1.0,5.0,,,,90.0,58.0,6.5,19.0,0.00258894,1,,,,7.0,1.0,2.0,7.0,3.0,,1.0,6.0,2.0,,3.0,1.0,0.0757,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,
11077461,away,Nottingham Forest,Felipe,,,felipe,Felipe,D,,191,773,M,242211,EUR,611280000,D,38,38,False,50.0,36.0,6.0,28.0,33.0,17.0,3.0,11.0,9.0,15.0,,,,90.0,76.0,7.4,14.0,0.00164157,2,,,1.0,8.0,,4.0,6.0,1.0,1.0,1.0,5.0,,,1.0,1.0,0.0806,,1.0,,2.0,,2.0,,,,,,1.0,,,,,,,
11077461,away,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,27.0,20.0,5.0,13.0,15.0,12.0,1.0,2.0,6.0,2.0,,,,90.0,43.0,6.6,13.0,0.00636456,0,,,,7.0,,,2.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,,niakhate,,,,,,,,,,,,,,
11077461,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,False,25.0,15.0,4.0,7.0,10.0,17.0,1.0,5.0,4.0,7.0,,,,90.0,58.0,7.1,24.0,0.00976197,1,,,1.0,8.0,2.0,2.0,3.0,,1.0,1.0,3.0,,,1.0,,0.0272,,3.0,,,,,,,,1.0,,,,,,,,,
11077461,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,False,18.0,15.0,2.0,9.0,10.0,8.0,,1.0,1.0,5.0,,,,56.0,23.0,7.1,3.0,0.0113986,1,,,,6.0,,,,,,1.0,,,,1.0,,0.1878,,,,,,,1.0,0.3025,,,,,1.0,,,,,,
11077461,away,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,23,23,False,21.0,15.0,2.0,9.0,10.0,11.0,1.0,3.0,7.0,3.0,,,,64.0,35.0,6.5,7.0,0.139395,1,,True,1.0,6.0,,,5.0,5.0,1.0,,1.0,,1.0,1.0,,0.0519,1.0,2.0,,,,,,,,,,,,,,,,,
11077461,away,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,False,11.0,8.0,2.0,3.0,3.0,8.0,,1.0,1.0,2.0,,,,56.0,24.0,6.3,7.0,0.01513,0,,,,5.0,,3.0,4.0,,,,,,3.0,,,,,,,1.0,Danilo,1.0,,,,1.0,,,,,,,,,
11077461,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,M,20,20,False,18.0,11.0,1.0,4.0,6.0,13.0,1.0,1.0,,4.0,,,,90.0,29.0,5.7,14.0,0.0202752,0,,,,7.0,1.0,1.0,9.0,1.0,,1.0,,,1.0,,2.0,,1.0,,,4.0,brenjohnson_,,,,,1.0,,,,1.0,,,,,
11077461,away,Nottingham Forest,Emmanuel Dennis,,,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,844424,EUR,879552000,M,25,25,False,13.0,9.0,,,1.0,14.0,3.0,7.0,1.0,2.0,,,,71.0,39.0,6.4,13.0,0.0420736,3,,,,9.0,2.0,3.0,13.0,2.0,1.0,,,,2.0,1.0,3.0,0.2149,1.0,,1.0,6.0,,3.0,,,,2.0,,2.0,,,,,,,1.0
11077461,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,F,10,10,False,19.0,12.0,1.0,6.0,11.0,11.0,1.0,3.0,,3.0,,,,71.0,35.0,6.8,13.0,0.0635427,1,,,,8.0,3.0,4.0,6.0,1.0,,,,,5.0,,2.0,0.0671,1.0,,,2.0,Morgangibbs27,2.0,,,2.0,,,1.0,,1.0,,,,,
11077461,away,Nottingham Forest,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,True,20.0,14.0,9.0,8.0,8.0,13.0,,1.0,,4.0,,,,34.0,23.0,7.0,6.0,0.301706,1,,,5.0,7.0,1.0,,1.0,1.0,,,1.0,1.0,,,,0.0415,1.0,,,,,,,,1.0,,,1.0,,,,,,,
11077461,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,6.0,4.0,,1.0,2.0,4.0,,1.0,,1.0,,,,34.0,11.0,6.5,3.0,0.00033978,0,,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
