match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,captain,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_punches,stat_hitWoodwork
12528190,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191.0,136,M,105974,EUR,626227200,G,1,1,False,18.0,17.0,0.0,17.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,90.0,26.0,6.3,1.0,5.294e-05,0,-0.2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528190,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184.0,122,M,1133301,EUR,984700800,D,3,3,False,99.0,90.0,0.0,62.0,63.0,3.0,,1.0,2.0,,,,,,90.0,103.0,6.9,9.0,0.0168371,0,,7.0,4.0,29.0,37.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12528190,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182.0,318,M,385296,EUR,749606400,D,5,5,False,74.0,68.0,0.0,47.0,48.0,2.0,,,1.0,,,,,,90.0,81.0,7.0,6.0,0.0131573,0,,6.0,3.0,21.0,26.0,,,2.0,3.0,5.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12528190,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185.0,293,M,171625,EUR,779068800,D,29,29,False,58.0,48.0,0.0,30.0,30.0,,,1.0,1.0,,,,,,90.0,85.0,7.3,18.0,0.0351774,3,,15.0,10.0,18.0,36.0,8.0,,,1.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,0.1311,0.1546,,,,,,,,,,,,,
12528190,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,354860,EUR,775612800,M,94,94,False,63.0,53.0,0.0,22.0,22.0,2.0,,,4.0,,,,,,90.0,81.0,7.7,14.0,0.228036,0,,8.0,6.0,32.0,45.0,4.0,1.0,1.0,2.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,2.0,3.0,,,,,,,,,,,
12528190,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191.0,350,M,897617,EUR,761529600,M,25,25,False,47.0,44.0,0.0,25.0,26.0,7.0,5.0,,8.0,,,,,,90.0,62.0,7.3,5.0,0.0140346,1,,3.0,3.0,19.0,21.0,,,,,7.0,3.0,2.0,1.0,5.0,4.0,1.0,,,,0.0627,,,1.0,1.0,1.0,1.0,,,,,,,,
12528190,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171.0,91,M,802150,EUR,902793600,M,17,17,False,29.0,29.0,0.0,15.0,15.0,1.0,,,3.0,,,,,,66.0,34.0,6.8,3.0,0.0305958,1,,2.0,2.0,14.0,16.0,2.0,,,,1.0,,,,1.0,,1.0,,,,0.0334,,,1.0,1.0,,,,,,,,,,
12528190,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,1084884,EUR,979084800,M,88,88,False,20.0,18.0,0.0,9.0,9.0,6.0,,,1.0,,,,,,66.0,36.0,6.2,12.0,0.0239839,0,,,,9.0,15.0,4.0,,1.0,,3.0,,,1.0,,,6.0,3.0,,,,,,,,,2.0,1.0,,,,,,,
12528190,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166.0,110,M,60510,EUR,627177600,F,7,7,False,42.0,32.0,0.0,9.0,11.0,6.0,,,5.0,,,,,,90.0,60.0,6.6,16.0,0.0660186,1,,2.0,,24.0,33.0,2.0,1.0,1.0,,5.0,1.0,3.0,1.0,2.0,2.0,2.0,,,,0.6331,,,1.0,1.0,,1.0,2.0,True,1.0,,,,,
12528190,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183.0,1036,M,1110708,EUR,951523200,F,27,27,False,59.0,55.0,1.0,11.0,11.0,4.0,,,4.0,,,,,,90.0,78.0,8.5,8.0,0.715275,3,,1.0,,45.0,50.0,2.0,1.0,1.0,,8.0,,2.0,1.0,,,7.0,6.0,3.0,,0.3003,0.5463,1.0,5.0,,,1.0,1.0,,1.0,1.0,,,,
