match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,captain,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_fouls,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_punches,stat_ownGoals,player_sofascoreId,stat_clearanceOffLine
12448285,home,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,28.0,21.0,15.0,8.0,0.0,15.0,15.0,6.0,13.0,10.0,1.0,3.0,6.0,90.0,40.0,7.8,7.0,0.00168785,0,1.0619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448285,home,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,38.0,32.0,5.0,1.0,0.0,24.0,27.0,8.0,11.0,6.0,,,,90.0,62.0,6.5,11.0,0.00919327,0,,5.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448285,home,Willem II Tilburg,Raffael Behounek,,,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,50.0,43.0,10.0,4.0,0.0,29.0,30.0,14.0,21.0,3.0,,,,90.0,74.0,7.3,8.0,0.0231077,1,,2.0,2.0,,,17.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.1175,,,,,,,,,,,,,,,,,,
12448285,home,Willem II Tilburg,Erik Schouten,,,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,49.0,47.0,8.0,6.0,0.0,35.0,36.0,12.0,13.0,5.0,,,,90.0,65.0,7.4,2.0,0.00840395,0,,3.0,5.0,1.0,,8.0,1.0,1.0,,,2.0,3.0,,,2.0,1.0,,True,1.0,,,,,,,,,,,,,,,,
12448285,home,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,D,5,5,False,32.0,23.0,6.0,,0.0,10.0,12.0,15.0,28.0,5.0,,,,90.0,61.0,7.0,15.0,0.109777,2,,4.0,2.0,1.0,,4.0,2.0,1.0,,8.0,3.0,,,,,,0.3106,,,2.0,2.0,2.0,,,,,,,,,,,,,
12448285,home,Willem II Tilburg,Nick Doodeman,,,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,M,7,7,False,24.0,24.0,,,3.0,7.0,7.0,20.0,24.0,3.0,,,,90.0,39.0,9.1,7.0,0.595194,1,,1.0,2.0,,1.0,1.0,,,2.0,7.0,,1.0,,,,,0.0538,,,3.0,,3.0,1.0,1.0,2.0,1.0,0.1094,,,,,,,,
12448285,home,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,22.0,20.0,,,0.0,11.0,11.0,10.0,13.0,1.0,,,,90.0,36.0,7.3,4.0,0.243051,2,,1.0,2.0,,1.0,6.0,1.0,,,2.0,,,,,1.0,,0.0886,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5772,,,,,,,,
12448285,home,Willem II Tilburg,Amine Lachkar,Amine Lachkar,,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,M,34,34,False,49.0,40.0,4.0,3.0,0.0,15.0,18.0,25.0,31.0,3.0,,,,90.0,62.0,7.5,10.0,0.0437749,2,,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,4.0,0.1461,,,,,1.0,,,,2.0,0.675,2.0,,,,,,,
12448285,home,Willem II Tilburg,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,M,17,17,False,15.0,14.0,,,0.0,4.0,4.0,11.0,12.0,2.0,,,,67.0,25.0,6.8,5.0,0.441138,2,,6.0,3.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,0.0822,,1.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,
12448285,home,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,False,19.0,8.0,,,0.0,2.0,6.0,6.0,14.0,2.0,,,,78.0,40.0,7.3,19.0,0.00447789,3,,7.0,9.0,,1.0,2.0,,,4.0,1.0,1.0,7.0,1.0,1.0,,,0.6404,,1.0,,,1.0,3.0,1.0,,2.0,0.8131,3.0,1.0,,,,,,
