match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyWon,stat_penaltyMiss
14109644,away,Gençlerbirliği,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190.0,42,M,,997705,EUR,801792000,G,18,18,False,23.0,10.0,20.0,7.0,0.0,3.0,5.0,7.0,18.0,6.0,2.0,,,4.0,90.0,30.0,6.9,13.0,0.00193556,0.2136,0,0.0924,0.06,-0.08,-0.12,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14109644,away,Gençlerbirliği,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,286,M,,807291,EUR,885427200,D,13,13,False,25.0,22.0,7.0,4.0,0.0,14.0,14.0,8.0,11.0,1.0,,,,,90.0,42.0,6.7,5.0,0.0141066,,1,,0.07,0.14,-0.11,,,,,,2.0,4.0,5.0,1.0,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,3.0,0.0144,-0.04,,,,1.0,0.1498,,,,,,,,,,
14109644,away,Gençlerbirliği,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189.0,261,M,,257497,EUR,765417600,D,6,6,False,35.0,28.0,7.0,2.0,0.0,22.0,24.0,6.0,11.0,4.0,,,,,90.0,47.0,6.7,7.0,0.00200663,,0,,0.1,0.04,-0.04,,,,,,2.0,4.0,5.0,,7.0,1.0,3.0,,,2.0,,2.0,,,,,2.0,,,,True,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,,863277,EUR,894499200,D,2,2,False,39.0,33.0,7.0,4.0,0.0,24.0,25.0,9.0,14.0,2.0,,,,,90.0,49.0,6.7,6.0,0.00181395,,0,,0.11,-0.04,0.29,,,,,,3.0,5.0,3.0,,4.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,,320905,EUR,738979200,D,23,23,False,50.0,42.0,3.0,3.0,0.0,13.0,15.0,29.0,35.0,2.0,,,,,90.0,67.0,6.6,13.0,0.0242883,,0,,0.11,0.11,-0.22,,,,3.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Žan Žužek,zan-zuzek,Ž. Žužek,D,4,186.0,103,M,,355582,EUR,854236800,M,4,4,False,48.0,39.0,6.0,3.0,0.0,21.0,23.0,18.0,25.0,6.0,,,,,90.0,60.0,7.2,10.0,0.0157413,,1,,0.1,0.36,-0.26,,,,1.0,,1.0,5.0,6.0,,,3.0,1.0,,4.0,2.0,2.0,1.0,2.0,,,,,0.0101,-0.04,1.0,,,,,,,,,,,,1.0,1.0,
14109644,away,Gençlerbirliği,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178.0,135,M,,1063942,EUR,894844800,M,35,35,False,29.0,26.0,,,0.0,6.0,6.0,20.0,23.0,2.0,,,,,69.0,40.0,7.2,7.0,0.0167145,,1,,0.03,0.24,0.45,,Ogulcan Ülgün,,3.0,,2.0,4.0,5.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,1.0,,0.0106,-0.06,1.0,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178.0,348,M,,997007,EUR,1043193600,M,11,11,False,18.0,15.0,1.0,,0.0,4.0,5.0,11.0,13.0,4.0,,,,,75.0,42.0,6.6,17.0,0.0590956,,0,,-0.06,-0.54,-0.03,,,,8.0,1.0,,4.0,6.0,6.0,,,2.0,4.0,1.0,1.0,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Sekou Koita,sekou-koita,S. Koita,F,22,173.0,3333,M,,822710,EUR,943747200,M,22,22,False,35.0,29.0,1.0,1.0,0.0,11.0,12.0,18.0,23.0,6.0,,,,,90.0,61.0,6.9,14.0,0.0408833,,4,,0.1,0.2,0.25,,,,3.0,,2.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1274,-0.05,2.0,,1.0,1.0,0.0809,,,,,,,,,,
14109644,away,Gençlerbirliği,Franco Tongya,franco-tongya,F. Tongya,M,70,175.0,467,M,,965015,EUR,1015977600,M,70,70,False,20.0,19.0,,,0.0,4.0,4.0,15.0,16.0,1.0,,,,,83.0,36.0,6.3,8.0,0.0165169,,2,,-0.15,0.16,-0.01,,,,1.0,,1.0,8.0,4.0,2.0,,,1.0,3.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,0.0419,-0.2,,,1.0,1.0,0.049,,,,,,,,,,
14109644,away,Gençlerbirliği,M'Baye Niang,mbaye-niang,M. Niang,F,29,188.0,1637,M,,139228,EUR,787795200,F,29,29,False,25.0,16.0,2.0,2.0,0.0,5.0,7.0,11.0,18.0,1.0,,,,,83.0,47.0,7.0,15.0,0.0298533,,2,,-0.37,0.2,0.13,,,,,,5.0,7.0,12.0,2.0,,1.0,1.0,4.0,8.0,,,3.0,,,,,1.0,0.0571,-0.22,2.0,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Samed Onur,samed-onur,S. Onur,M,8,175.0,60,M,,980608,EUR,1026691200,M,8,8,True,13.0,12.0,2.0,2.0,0.0,7.0,8.0,5.0,5.0,1.0,,,,,21.0,20.0,6.5,2.0,0.00954747,,2,,0.07,0.02,-0.12,,,,,,,2.0,2.0,,,,2.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,0.0407,-0.14,1.0,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Kevin Csoboth,csoboth-kevin,K. Csoboth,M,17,174.0,1001,M,,879542,EUR,961459200,M,17,17,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,3.0,,,,,15.0,8.0,6.6,3.0,0.0302337,,0,,0.07,0.0,-0.06,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,,883275,EUR,912470400,D,77,77,True,8.0,4.0,1.0,,0.0,,1.0,4.0,7.0,,,,,,18.0,12.0,5.9,4.0,0.252547,,1,,-0.01,-0.42,-0.18,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,0.0707,-0.5,1.0,,1.0,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,,809220,EUR,865468800,F,7,7,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,18.0,6.0,5.6,3.0,1.35e-05,,1,,-0.19,0.11,-0.1,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,0.7884,-0.89,,,,1.0,0.5978,,,1.0,1.0,,,,,,1.0
14109644,away,Gençlerbirliği,Ricardo Velho,ricardo-velho,R. Velho,G,24,188.0,502,M,,845792,EUR,903571200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,,225012,EUR,788918400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Sinan Osmanoğlu,sinan-osmanoglu,S. Osmanoğlu,D,5,197.0,25,M,,69369,EUR,631843200,D,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178.0,23,M,,904112,EUR,928454400,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Yusuf Hasan Temel,yusuf-hasan-temel,Y. H. Temel,F,94,,14,M,,2220755,EUR,1201824000,F,94,94,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yusuf Hasan,Temel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109644,away,Gençlerbirliği,Ayaz Özcan,ayaz-ozcan,A. Özcan,F,16,186.0,32,M,,2311147,EUR,1254355200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ayaz Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
