match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,player_firstName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,player_lastName,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437821,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,32.0,16.0,23.0,7.0,0.0,10.0,11.0,6.0,21.0,1.0,2.0,3.0,16.0,1.0,2.0,3.0,3.0,1.0,90.0,43.0,7.0,16.0,0.00150366,0,-0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,25.0,18.0,7.0,1.0,0.0,15.0,18.0,3.0,9.0,,10.0,8.0,5.0,1.0,,,,,90.0,74.0,7.6,14.0,0.00075213,0,,2.0,1.0,4.0,2.0,1.0,1.0,5.0,8.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,27.0,19.0,8.0,3.0,0.0,17.0,19.0,2.0,8.0,1.0,5.0,13.0,1.0,,,,,,90.0,49.0,7.2,8.0,0.00046504,0,,,,2.0,,1.0,1.0,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,27.0,16.0,10.0,2.0,0.0,13.0,14.0,3.0,13.0,1.0,2.0,5.0,4.0,,,,,,90.0,43.0,6.7,14.0,0.00050865,0,,,2.0,4.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,22.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,14.0,,6.0,3.0,4.0,2.0,,,,,90.0,53.0,7.4,11.0,0.0350896,2,,2.0,,1.0,,1.0,,1.0,4.0,3.0,,2.0,Carlos Romero,1.0,1.0,1.0,1.0,0.049,1.0,,,,,,,,,,,,
12437821,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,35.0,26.0,3.0,2.0,0.0,17.0,19.0,9.0,18.0,,5.0,1.0,5.0,1.0,,,,,79.0,53.0,7.0,13.0,0.0143221,2,,2.0,,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,,,,1.0,,1.0,0.0485,,1.0,0.0817,,,,,,,,,,
12437821,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,M,19,19,False,17.0,11.0,1.0,1.0,0.0,8.0,11.0,3.0,6.0,,1.0,2.0,5.0,,,,,,67.0,31.0,6.3,11.0,0.00173335,0,,,2.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,
12437821,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,21.0,18.0,,,0.0,9.0,11.0,10.0,13.0,,1.0,,6.0,,,,,,79.0,32.0,7.2,9.0,0.069907,3,,3.0,1.0,4.0,,2.0,,,1.0,,1.0,,,1.0,,,1.0,0.1084,2.0,2.0,0.1301,,1.0,,,,,,,,
12437821,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,24.0,19.0,2.0,1.0,0.0,5.0,7.0,15.0,20.0,,2.0,1.0,3.0,1.0,,,,,90.0,37.0,6.5,10.0,0.0413184,0,,3.0,,4.0,,2.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,
12437821,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,22.0,16.0,3.0,2.0,0.0,5.0,6.0,11.0,18.0,,1.0,,1.0,,,,,,89.0,31.0,6.6,10.0,0.0359369,3,,2.0,1.0,3.0,,,,,1.0,,,,,3.0,,,,0.1703,2.0,,,2.0,,,True,,,,,,
12437821,home,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,2,2,False,15.0,8.0,,,0.0,4.0,6.0,4.0,9.0,5.0,8.0,2.0,3.0,1.0,,,,,79.0,33.0,7.2,15.0,0.00226162,1,,,6.0,12.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,4.0,0.3064,,1.0,0.3395,3.0,,,,1.0,1.0,,,,
12437821,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,1.0,,1.0,,,,,,23.0,15.0,6.6,4.0,0.00850058,0,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12437821,home,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,,,,,,11.0,7.0,6.5,3.0,0.00329904,0,,,,1.0,,,,,,,,,Alejo Veliz,,,,1.0,,,,,1.0,,,,,,aleeveliz,,,
12437821,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,8,8,True,8.0,4.0,2.0,,0.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,,,,,,11.0,10.0,6.5,5.0,0.00093282,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,1099344,EUR,1031184000,F,31,31,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,,11.0,8.0,6.5,4.0,0.0005527,0,,,,3.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,
12437821,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,4.0,,,0.00995629,1,,,,,,,,,,,,,,1.0,,,,0.0339,,,,,,,,,1.0,,,,
12437821,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Pol Tristan Jimenez,pol-tristan-jimenez,P. T. Jimenez,G,30,188,23,M,962624,EUR,1016409600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437821,home,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,walo_98,,,
12437821,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,23.0,20.0,8.0,5.0,0.0,16.0,16.0,4.0,7.0,,,2.0,5.0,,,1.0,3.0,,90.0,32.0,6.4,4.0,0.00084723,0,-0.4488,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,unai_simon,1.0,1.0,1.0
12437821,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,False,34.0,31.0,1.0,1.0,0.0,17.0,18.0,14.0,19.0,1.0,4.0,1.0,4.0,,,,,,70.0,52.0,6.9,8.0,0.00829925,0,,3.0,,1.0,,,,2.0,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,
12437821,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,75.0,63.0,8.0,4.0,0.0,36.0,44.0,27.0,31.0,,2.0,4.0,7.0,,,,,,90.0,84.0,6.7,13.0,0.014935,0,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12437821,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,807648,EUR,790905600,D,5,5,False,58.0,51.0,8.0,2.0,0.0,30.0,32.0,21.0,26.0,4.0,4.0,7.0,2.0,,,,,,70.0,71.0,6.9,9.0,0.0127759,0,,,2.0,3.0,,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
12437821,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,62.0,52.0,6.0,4.0,0.0,23.0,25.0,29.0,42.0,1.0,7.0,2.0,6.0,2.0,,,,,90.0,103.0,7.2,19.0,0.0547748,1,,5.0,2.0,5.0,1.0,2.0,,3.0,4.0,2.0,,,,,1.0,,1.0,0.0253,3.0,,,,,,,,,,,,
12437821,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,23,23,False,51.0,39.0,7.0,4.0,0.0,14.0,16.0,26.0,37.0,,7.0,,10.0,2.0,,,,,90.0,74.0,7.1,17.0,0.103116,0,,2.0,1.0,4.0,,1.0,,2.0,5.0,2.0,2.0,,,,,,3.0,,1.0,,,,1.0,,,,,,,,
