match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_wasFouled,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_hitWoodwork
11352586,home,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,André Onana,andre-onana,A. Onana,G,24,190,53850,M,787498,EUR,828403200,G,24,24,False,32.0,29.0,5.0,3.0,26.0,27.0,3.0,5.0,,,1.0,2.0,,,,,,,90.0,34.0,6.2,3.0,0.00547759,0,-0.9891,AndréOnana24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11352586,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,57.0,44.0,1.0,,18.0,22.0,26.0,36.0,,3.0,1.0,4.0,,,,,,,89.0,81.0,7.0,16.0,0.0540521,1,,awbissaka,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.038,,,1.0,,1.0,,,0.0194,,
11352586,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,138310,EUR,735696000,D,19,19,False,68.0,58.0,6.0,4.0,26.0,32.0,32.0,36.0,,2.0,4.0,5.0,,,,,,,90.0,77.0,6.7,11.0,0.0241656,0,,raphael_varane,,,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,
11352586,away,Manchester United,Jonny Evans,jonny-evans,J. Evans,D,,188,4344,M,30144,EUR,568166400,D,35,35,False,64.0,56.0,5.0,1.0,31.0,35.0,25.0,29.0,3.0,6.0,4.0,4.0,,,,,,,90.0,75.0,6.7,8.0,0.0115253,0,,6jevans,,,3.0,,,,,2.0,2.0,,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,
11352586,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,D,20,20,False,39.0,27.0,8.0,4.0,12.0,20.0,15.0,19.0,3.0,5.0,3.0,5.0,,,,,,,90.0,60.0,6.4,14.0,0.0407425,1,,DDalot,,,4.0,,,,,2.0,1.0,,1.0,,,,,1.0,,,1.0,0.0722,,1.0,,1.0,,,,,,1.0
11352586,away,Manchester United,Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,37,37,False,11.0,9.0,1.0,,3.0,5.0,6.0,6.0,1.0,1.0,4.0,1.0,,,,,,,45.0,22.0,6.3,5.0,0.0111409,0,,KobbieM,,,7.0,,,,,3.0,,1.0,,,Kobbie,Mainoo,,,,,2.0,,,2.0,,,,,,,,
11352586,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,105734,EUR,698025600,M,14,14,False,54.0,48.0,7.0,4.0,16.0,16.0,33.0,41.0,1.0,3.0,1.0,6.0,,,,,,,90.0,69.0,7.3,10.0,0.249692,2,,chriseriksen8,,3.0,6.0,3.0,,,3.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,1.0,0.2243,,,1.0,,1.0,,,0.2228,,
11352586,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,21,21,False,23.0,18.0,,,3.0,4.0,15.0,19.0,,4.0,,4.0,,,,,,,54.0,41.0,6.7,12.0,0.0310631,0,,Antony,,,6.0,,,1.0,,3.0,1.0,,2.0,2.0,,,,4.0,,1.0,,,,,1.0,,,,1.0,,,
11352586,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,51.0,33.0,10.0,4.0,10.0,13.0,25.0,44.0,,1.0,1.0,5.0,,,,,,,90.0,72.0,6.7,29.0,0.0596602,1,,BrunoFernandes,,6.0,3.0,,,3.0,2.0,,,,1.0,1.0,,,2.0,3.0,,,,0.0324,True,,,1.0,,,,,,
11352586,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,1135873,EUR,1088640000,M,17,17,False,24.0,19.0,2.0,1.0,8.0,10.0,11.0,19.0,,5.0,,3.0,,,,,,,90.0,52.0,6.9,21.0,0.0778974,2,,AleGarnacho,1.0,5.0,10.0,,,5.0,2.0,7.0,4.0,,1.0,,,,,3.0,1.0,2.0,3.0,0.149,,1.0,,1.0,,,,,,
11352586,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,10,10,False,20.0,11.0,1.0,1.0,3.0,6.0,8.0,15.0,,4.0,,2.0,,,,,,,90.0,29.0,7.3,12.0,0.0316017,1,,Rashford,,1.0,3.0,,,,,1.0,1.0,,2.0,,,,,2.0,,,,0.1104,,1.0,1.0,,1.0,1.0,1.0,0.2618,,
11352586,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,39,39,True,20.0,18.0,,,12.0,14.0,6.0,6.0,1.0,6.0,4.0,3.0,,,,,,,45.0,38.0,6.9,5.0,0.00173309,1,,ScottMcTominay,,,4.0,,,2.0,,,,,3.0,1.0,,,,1.0,,1.0,1.0,0.0796,,2.0,2.0,,1.0,,,0.1201,,
11352586,away,Manchester United,Amad Diallo,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,F,16,16,True,18.0,17.0,,,3.0,3.0,14.0,15.0,,2.0,,3.0,,,,,,,36.0,21.0,7.0,1.0,0.112927,1,,AmadDiallo19,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0.0502,,,1.0,,1.0,,,0.0985,,
11352586,away,Manchester United,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,15,15,True,8.0,8.0,1.0,1.0,1.0,1.0,8.0,8.0,,,,1.0,,,,,,,11.0,12.0,6.8,,0.0271992,0,,sergio_regui,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11352586,away,Manchester United,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Willy Kambwala,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23655,M,1009386,EUR,1043107200,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,hannibal_mj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,facupellistri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,Daniel Gore,gore-daniel,D. Gore,M,44,170,3342,M,1146145,EUR,1096156800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352586,away,Manchester United,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,donnyvdbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
