match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_lastName,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_totalOffside
14773738,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,34.0,14.0,28.0,8.0,0.0,9.0,13.0,5.0,21.0,1.0,15.0,3.0,2.0,2.0,1.0,1.0,90.0,47.0,6.5,21.0,0.00499367,36.393939799244,5.0,34.017783801834,0.0,0.0529,0,-0.3374,0.11,0.02,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773738,home,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,1914902,EUR,923616000.0,D,7,7,False,27.0,22.0,5.0,2.0,0.0,14.0,17.0,8.0,10.0,,7.0,,,,,,90.0,55.0,6.2,17.0,0.00524948,134.97688380019,16.0,36.098557423769,1.0,,0,,0.02,0.03,-0.08,,Osama Al-Boardi,4.0,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,23.784943221876,27.999530067485,,,,,,,,,,,,,,,,
14773738,home,Al-Riyadh,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000.0,D,23,23,False,20.0,13.0,6.0,1.0,0.0,12.0,13.0,1.0,7.0,3.0,2.0,,,,,,76.0,28.0,7.0,7.0,0.00071534,65.576268131172,8.0,24.879442650667,0.0,,0,,-0.02,0.06,0.53,,Mohammed Alkhaibari,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14773738,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,39.0,32.0,10.0,5.0,0.0,17.0,19.0,15.0,20.0,4.0,5.0,,,,,,90.0,50.0,7.1,9.0,0.0546607,75.762223102028,11.0,61.776779140043,0.0,,1,,0.38,0.07,-0.02,,,1.0,,,1.0,3.0,,,1.0,,2.0,,,,,,,,,3.0,1.0,1.0,0.0154,1.0,-0.03,,,,,,,,,
14773738,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,80,80,False,30.0,24.0,3.0,,0.0,11.0,12.0,13.0,18.0,1.0,2.0,,,,,,90.0,55.0,6.9,12.0,0.114651,206.43914330865,13.0,157.96757300337,6.0,,1,,0.27,0.37,-0.21,,Abdulelah Al Khaibari,4.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,39.999513791684,149.06042491161,,1.0,1.0,1.0,0.0458,1.0,-0.11,True,1.0,,,,,,,
14773738,home,Al-Riyadh,Victor Lekhal,victor-lekhal,V. Lekhal,M,27,187.0,1164,M,321625,EUR,762307200.0,M,27,27,False,47.0,39.0,4.0,2.0,0.0,21.0,23.0,18.0,24.0,1.0,6.0,,,,,,90.0,52.0,6.7,8.0,0.015916,145.94806061333,11.0,41.28935976139,1.0,,0,,0.03,0.07,-0.06,,,,,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,20.018656122202,20.180152650562,,,,,,1.0,,,1.0,,,,,,,
14773738,home,Al-Riyadh,Ahmed Al Siyahi,ahmed-al-siyahi,A. A. Siyahi,D,35,183.0,7,M,2449685,EUR,1108857600.0,M,35,35,False,28.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,16.0,4.0,6.0,,,,,,90.0,41.0,7.0,9.0,0.0309259,71.099348633794,10.0,47.518925440404,2.0,,0,,0.28,0.27,-0.1,,Ahmed Al Siyahi,,,,3.0,6.0,1.0,,1.0,,,2.0,1.0,2.0,,2.0,12.100516027483,24.236522619327,,3.0,,,,1.0,,,1.0,,,,,,,
14773738,home,Al-Riyadh,Teddy Okou,teddy-okou,T. Okou,M,10,165.0,622,M,878821,EUR,895190400.0,M,10,10,False,22.0,17.0,3.0,2.0,1.0,9.0,10.0,8.0,12.0,2.0,3.0,,,,,,81.0,41.0,6.8,12.0,0.222355,189.82768305487,10.0,96.451124320177,5.0,,2,,0.28,0.33,0.16,,,5.0,3.0,2.0,7.0,3.0,,,4.0,,,1.0,1.0,3.0,,3.0,32.277116403173,124.99118453963,,,1.0,,0.2367,1.0,-0.4,,2.0,1.0,2.0,,,,,
14773738,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,35.0,27.0,4.0,3.0,0.0,6.0,7.0,21.0,28.0,1.0,2.0,,,,,,90.0,54.0,6.4,16.0,0.244464,98.329048914911,12.0,9.3659753491147,1.0,,2,,0.19,0.03,0.2,,,7.0,3.0,3.0,7.0,4.0,,3.0,,,,2.0,1.0,1.0,1.0,1.0,12.501107016661,17.134198434709,,1.0,,,0.8505,2.0,-0.62,,,1.0,2.0,,,,,
14773738,home,Al-Riyadh,Enes Sali,sali-enes,E. Sali,F,98,168.0,434,M,1133883,EUR,1140652800.0,M,98,98,False,26.0,22.0,2.0,2.0,0.0,4.0,4.0,18.0,22.0,,5.0,,,,,,73.0,41.0,6.6,12.0,0.0543078,197.01930639043,17.0,115.60930558999,7.0,,0,,-0.03,0.32,-0.01,,,3.0,,1.0,5.0,2.0,,1.0,3.0,,,,,3.0,,3.0,21.847544163392,120.60526253444,,,,,,1.0,,,2.0,,,,,,,
