match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_wonTackle,stat_fouls,player_lastName,stat_dispossessed,stat_totalContest,stat_wasFouled,stat_totalOffside,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10390082,home,Montpellier,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,21,21,False,22.0,13.0,3.0,1.0,3.0,4.0,10.0,18.0,,1.0,,,,84.0,39.0,6.4,15.0,0.2232,0.1225,0.307551,2,,,,,1.0,10.0,6.0,1.0,,1.0,4.0,1.0,5.0,1.0,2.0,,,3.0,3.0,,1.0,,,1.0,,,,,e.wahi7,1.0,1.0,,,,,,,
10390082,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,,,,,25.0,20.0,7.3,7.0,0.1669,0.0767,0.0020614,1,,,,,6.0,2.0,9.0,,2.0,1.0,4.0,,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,
10390082,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,13.0,2.0,6.5,1.0,0.0,0.0,2.16982e-06,0,,Sacha Delaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,2.0,1.0,,,1.0,1.0,,2.0,,2.0,,,,13.0,9.0,6.2,5.0,0.2233,0.0,1.36427e-06,1,,Khalil Fayad,1.0,,,4.0,2.0,,,2.0,,,1.0,,,,3.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,
10390082,home,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Arnaud Souquet,arnaud-souquet,A. Souquet,D,,174,43,M,93570,EUR,697852800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Béni Makouana,beni-makouana,B. Makouana,M,24,177,225,M,958865,EUR,1033171200,F,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Axel Gueguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,14.0,9.0,10.0,5.0,8.0,10.0,1.0,4.0,3.0,8.0,3.0,2.0,2.0,90.0,31.0,6.5,5.0,0.0,0.0,0.00032096,0,-0.7307,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,
10390082,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,False,34.0,30.0,6.0,4.0,17.0,17.0,13.0,17.0,,2.0,,,,90.0,41.0,6.7,6.0,0.0,0.0,0.227841,0,,Ismael Doukoure,,,2.0,6.0,4.0,,,,1.0,1.0,2.0,,4.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,41.0,35.0,12.0,8.0,21.0,22.0,14.0,19.0,3.0,7.0,,,,90.0,50.0,6.9,6.0,0.0,0.0,0.00610722,0,,,,,4.0,2.0,5.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4730,M,289977,EUR,776390400,D,24,24,False,49.0,35.0,12.0,8.0,16.0,22.0,19.0,27.0,4.0,5.0,,,,90.0,61.0,7.0,15.0,0.0563,0.0,0.047395,1,,,,,4.0,3.0,7.0,,2.0,2.0,,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,alex_djiku,,,,,,,,,
10390082,away,RC Strasbourg,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,M,18,18,False,23.0,17.0,4.0,,5.0,10.0,12.0,19.0,3.0,8.0,,,,70.0,55.0,7.4,17.0,0.0,0.0,0.0134488,0,,,6.0,,,2.0,8.0,,,5.0,1.0,,,5.0,1.0,,,4.0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,
10390082,away,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,17,17,False,32.0,23.0,3.0,,8.0,11.0,16.0,28.0,2.0,6.0,,,,90.0,66.0,5.9,29.0,0.0,0.0,0.0283399,0,,,7.0,1.0,1.0,11.0,8.0,,,2.0,6.0,1.0,2.0,1.0,5.0,,1.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,1.0
10390082,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,23.0,21.0,2.0,1.0,13.0,14.0,8.0,9.0,2.0,6.0,,,,82.0,33.0,6.8,2.0,0.0211,0.0,0.0046305,1,,Habib,,,1.0,3.0,4.0,,,1.0,,,1.0,,2.0,Diarra,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,False,15.0,10.0,4.0,2.0,4.0,4.0,6.0,11.0,,4.0,,,,70.0,28.0,6.6,8.0,0.0942,0.0,0.206573,1,,,,,1.0,7.0,5.0,1.0,,1.0,2.0,1.0,3.0,,2.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Dimitri Liénard,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,M,11,11,False,49.0,30.0,10.0,2.0,12.0,18.0,20.0,36.0,3.0,7.0,,,,90.0,80.0,6.5,25.0,0.0,0.0,0.11523,0,,,5.0,2.0,1.0,4.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,True,,,,,,,,,,,,
10390082,away,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,26.0,18.0,3.0,1.0,7.0,8.0,12.0,20.0,,5.0,,,,90.0,41.0,6.4,17.0,0.0768,0.1893,0.168887,1,,,2.0,1.0,,6.0,,,1.0,,3.0,,2.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Habib Diallo,habib-diallo,H. Diallo,F,30,186,7542,M,802159,EUR,803433600,F,20,20,False,19.0,17.0,,,6.0,7.0,11.0,13.0,1.0,1.0,,,,90.0,34.0,7.1,8.0,0.3565,0.3465,0.209978,2,,,1.0,,4.0,5.0,7.0,,,,3.0,1.0,3.0,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,habibdiallo28,1.0,,,,,,,,
10390082,away,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,13.0,13.0,1.0,1.0,5.0,5.0,8.0,8.0,1.0,2.0,,,,20.0,15.0,6.7,,0.0335,0.0,0.00908732,1,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10390082,away,RC Strasbourg,Nordine Kandil,nordine-kandil,N. Kandil,M,10,165,381,M,1137670,EUR,1004400000,M,34,34,True,11.0,8.0,1.0,,2.0,2.0,6.0,9.0,,2.0,,,,20.0,21.0,6.2,7.0,0.0133,0.0,0.0149398,1,,Nordine Kandil,,,1.0,6.0,3.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,8.0,5.0,6.4,2.0,0.0,0.0,0.000247381,0,,,,,,3.0,1.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Robin Risser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Anas Nanah,anas-nanah,A. Nanah,D,3,177,43,M,1000536,EUR,1047427200,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Antoine Nuss,antoine-nuss,A. Nuss,D,,179,8,M,1391189,EUR,1071792000,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390082,away,RC Strasbourg,Jordan Robinand,robinand-jordan,J. Robinand,M,25,184,8,M,1402018,EUR,1063670400,M,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
