match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_goals,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId
11409112,home,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,20.0,11.0,11.0,3.0,11.0,17.0,3.0,1.0,1.0,2.0,11.0,2.0,2.0,90.0,31.0,7.0,9.0,8.211e-05,0,0.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409112,home,Estoril Praia,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,False,58.0,52.0,6.0,3.0,36.0,38.0,21.0,,,2.0,5.0,,,78.0,75.0,7.3,8.0,0.0151692,0,,16.0,1.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409112,home,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,66.0,60.0,8.0,5.0,39.0,43.0,24.0,4.0,8.0,4.0,3.0,,,90.0,76.0,7.6,6.0,0.382463,1,,22.0,1.0,5.0,,,,1.0,1.0,4.0,1.0,1.0,5.0,0.1067,0.0259,2.0,,,,,,,,,,,,,,,
11409112,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,52.0,50.0,5.0,4.0,37.0,37.0,15.0,1.0,3.0,1.0,5.0,,,90.0,56.0,6.9,2.0,0.0261168,0,,13.0,,2.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11409112,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,29.0,21.0,2.0,,9.0,12.0,18.0,1.0,2.0,,5.0,,,90.0,43.0,9.4,12.0,0.0190508,3,,12.0,1.0,5.0,2.0,2.0,2.0,1.0,,1.0,1.0,3.0,,1.6628,1.7659,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,
11409112,home,Estoril Praia,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,8,8,False,70.0,64.0,2.0,,42.0,42.0,31.0,3.0,8.0,1.0,4.0,,,62.0,79.0,6.7,11.0,0.102678,1,,22.0,3.0,3.0,2.0,2.0,,,,1.0,,,2.0,0.0224,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,
11409112,home,Estoril Praia,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,61.0,57.0,2.0,2.0,34.0,35.0,26.0,1.0,6.0,1.0,5.0,,,90.0,79.0,7.4,8.0,0.0266855,2,,23.0,,5.0,1.0,,1.0,,,1.0,,2.0,2.0,0.1219,0.1235,2.0,,,6.0,3.0,,,1.0,,,,,,,,
11409112,home,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,27.0,21.0,7.0,4.0,13.0,15.0,13.0,1.0,4.0,,3.0,,,83.0,45.0,6.6,10.0,0.0402485,1,,8.0,1.0,3.0,2.0,,1.0,1.0,,,,,1.0,0.0622,,1.0,,,2.0,,,,1.0,,1.0,,,,,,
11409112,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,41.0,28.0,3.0,2.0,17.0,19.0,23.0,,7.0,,7.0,,,90.0,69.0,6.6,29.0,0.0979659,1,,11.0,1.0,5.0,,,5.0,2.0,,,,,1.0,0.019,,,,,6.0,3.0,,,,3.0,1.0,1.0,,,,,
11409112,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,27.0,23.0,5.0,4.0,11.0,12.0,16.0,,2.0,1.0,3.0,,,78.0,40.0,6.8,8.0,0.020518,2,,12.0,1.0,3.0,2.0,,2.0,1.0,,,,1.0,1.0,0.4062,0.0451,,,,,,1.0,,,1.0,1.0,,,,,,
11409112,home,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,False,10.0,7.0,,,2.0,2.0,8.0,,2.0,,,,,63.0,14.0,6.9,3.0,0.0680103,0,,5.0,,3.0,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,,,,,,,,,,,True,,,,
11409112,home,Estoril Praia,Koba Koindredi,,,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,True,18.0,18.0,,,13.0,13.0,5.0,1.0,2.0,,4.0,,,28.0,24.0,6.9,,0.00299855,0,,5.0,,5.0,2.0,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
11409112,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,5.0,4.0,,,1.0,1.0,4.0,,4.0,2.0,,,,27.0,14.0,7.3,4.0,0.00629674,2,,3.0,,1.0,,,1.0,,,,,2.0,2.0,0.229,0.2348,,,,3.0,1.0,,1.0,,,,,,,,,
11409112,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,,,1.0,2.0,,,12.0,9.0,6.8,,0.00018283,0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
