match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_hitWoodwork
12624391,home,Al-Khaleej,Saleh Abu Al-Shamat,Saleh Aboulshamat,,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000.0,M,47,47,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,13.0,8.0,6.2,2.0,0,,,,4.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Ali Al Shaafi,Ali Al Shaafi,,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600.0,D,14,14,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,11.0,2.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800.0,M,8,8,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,11.0,6.0,6.4,1.0,0,,2.0,,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Rayan Al Dossary,Rayan Al Dossary,,rayan-al-dossary,R. A. Dossary,G,35,,1,M,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Theyab Absa,Theyab Absa,,theyab-absa,T. Absa,D,,,5,,1916967,EUR,1135468800.0,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,Ali Abdoulraouf Alabdrabalnabi,,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Mohammed Al Abdullah,Mohammed Al Abdullah,,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,home,Al-Khaleej,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,mohamed_shereif19,,
12624391,away,Al-Qadsiah,Koen Casteels,,,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400.0,G,1,1,False,26.0,23.0,9.0,6.0,0.0,23.0,25.0,,1.0,,,9.0,,,1.0,,,90.0,34.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Jehad Thakri,,,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600.0,D,4,4,False,64.0,60.0,2.0,,0.0,33.0,34.0,27.0,30.0,2.0,1.0,2.0,,,,,,90.0,71.0,6.8,4.0,0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400.0,D,87,87,False,36.0,33.0,6.0,5.0,0.0,28.0,28.0,5.0,8.0,1.0,,1.0,,,,,,45.0,38.0,6.7,3.0,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000.0,D,17,17,False,65.0,63.0,3.0,3.0,0.0,43.0,43.0,20.0,23.0,4.0,4.0,8.0,,,,,,90.0,76.0,7.1,3.0,2,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,
12624391,away,Al-Qadsiah,Turki Al-Ammar,,,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800.0,M,7,7,False,41.0,37.0,1.0,1.0,0.0,17.0,17.0,24.0,32.0,3.0,,4.0,,,,,,76.0,57.0,7.0,11.0,1,8.0,,1.0,5.0,,4.0,,1.0,1.0,,2.0,1.0,,,2.0,4.0,,,,,,1.0,,,,,,
12624391,away,Al-Qadsiah,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,False,76.0,65.0,3.0,2.0,0.0,23.0,27.0,42.0,49.0,9.0,1.0,7.0,,,,,,90.0,92.0,7.1,12.0,1,,1.0,1.0,6.0,,1.0,,7.0,5.0,1.0,5.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,1.0,
12624391,away,Al-Qadsiah,Husain Al-Qahtani,,,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,False,37.0,33.0,4.0,3.0,0.0,16.0,17.0,17.0,21.0,1.0,2.0,5.0,,,,,,45.0,45.0,6.6,7.0,0,1.0,1.0,,6.0,,1.0,,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Iker Almena,,,almena-iker,I. Almena,M,30,176.0,525,M,1513656,EUR,1083628800.0,M,30,30,False,52.0,47.0,2.0,2.0,0.0,21.0,22.0,27.0,38.0,4.0,,2.0,,,,,,90.0,80.0,7.1,18.0,2,8.0,,1.0,4.0,,5.0,,,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
12624391,away,Al-Qadsiah,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400.0,F,88,88,False,66.0,60.0,7.0,5.0,1.0,18.0,18.0,46.0,59.0,9.0,,12.0,4.0,,,,,90.0,105.0,9.1,20.0,3,11.0,,,8.0,1.0,2.0,,5.0,3.0,1.0,2.0,,4.0,2.0,7.0,4.0,,,,3.0,,,,3.0,,,,
12624391,away,Al-Qadsiah,Pierre-Emerick Aubameyang,,,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200.0,F,10,10,False,24.0,20.0,1.0,,0.0,6.0,6.0,15.0,20.0,1.0,,3.0,,,,,,90.0,33.0,6.4,6.0,4,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,,2.0,True,,,Auba,,
12624391,away,Al-Qadsiah,Julián Quiñones,,,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600.0,F,33,33,False,20.0,16.0,1.0,,0.0,3.0,4.0,13.0,18.0,9.0,,3.0,2.0,,,,,90.0,44.0,8.4,12.0,9,2.0,3.0,4.0,10.0,1.0,4.0,,,,2.0,2.0,3.0,3.0,,2.0,,1.0,,1.0,3.0,,5.0,,,1.0,julianquinones33,,1.0
12624391,away,Al-Qadsiah,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600.0,D,24,24,True,31.0,29.0,4.0,3.0,0.0,12.0,13.0,19.0,23.0,4.0,1.0,2.0,,,,,,45.0,44.0,6.9,8.0,0,5.0,1.0,2.0,3.0,,3.0,,,,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Abdulaziz Al-Othman,Abdulaziz Al-Othman,,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600.0,F,66,66,True,5.0,3.0,,,0.0,1.0,1.0,2.0,7.0,6.0,,,3.0,,,,,45.0,20.0,7.0,9.0,1,3.0,1.0,1.0,6.0,1.0,2.0,,1.0,1.0,3.0,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12624391,away,Al-Qadsiah,Guga,Guga,,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600.0,F,9,9,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,,,,,14.0,5.0,6.6,2.0,0,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Ahmed Al-Kassar,,,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Alejandro Vergaz,,,alejandro-vergaz,A. Vergaz,D,,185.0,9,M,1893909,EUR,1144886400.0,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Abdullah Hassoun,,,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600.0,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Abdulrahman Al Dosari,,,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624391,away,Al-Qadsiah,Saif Rashad Mohamed,Saif Rashad Mohamed,,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
