match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_blockedScoringAttempt,stat_penaltyWon,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyFaced,stat_punches,player_sofascoreId,stat_clearanceOffLine,stat_penaltyConceded
11399495,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,14.0,8.0,,,1.0,1.0,7.0,13.0,3.0,,,,,77.0,20.0,6.9,8.0,0.0,0.0,0.106612,0,,,2.0,3.0,8.0,,,,,,,1.0,,,2.0,,5.0,,,,,,,,,,,1.0,,,,,,,,,,
11399495,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,11.0,7.0,1.0,,3.0,3.0,4.0,13.0,5.0,,,,,28.0,19.0,7.4,9.0,0.0,0.0,0.0147038,0,,5.0,,1.0,3.0,,,,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
11399495,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,19,19,True,8.0,6.0,,,,,6.0,8.0,2.0,,,,,28.0,9.0,6.5,3.0,0.0,0.0,0.0166108,0,,,2.0,4.0,,1.0,,,,,,,,1.0,,,,,1.0,,Charles-Andreas,Brym,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181,271,M,1101444,EUR,1022025600,F,18,18,True,8.0,7.0,,,,,7.0,10.0,1.0,,,,,13.0,20.0,6.7,7.0,0.1957,0.2611,0.0310361,3,,2.0,,3.0,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
11399495,home,Sparta Rotterdam,Mehmet Yuksel,yuksel-mehmet,M. Yüksel,F,,180,6,M,1517607,EUR,1008460800,F,17,17,True,1.0,,,,,,1.0,2.0,,,,,,1.0,3.0,,1.0,0.0,0.0,0.0016613,0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Sergi,Rosanas,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,home,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182,58,M,996933,EUR,1016668800,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,1,1,False,37.0,19.0,28.0,11.0,9.0,16.0,10.0,21.0,10.0,,4.0,,,90.0,50.0,7.0,18.0,0.0,0.0,0.00744313,0,0.5341,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,
11399495,away,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,False,16.0,14.0,1.0,,5.0,5.0,9.0,13.0,3.0,,,,,45.0,26.0,6.9,5.0,0.0,0.0,0.00199739,0,,2.0,1.0,1.0,3.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,39.0,33.0,6.0,3.0,30.0,33.0,3.0,6.0,3.0,,,,,63.0,46.0,7.0,6.0,0.0,0.0,0.00606157,0,,,1.0,1.0,5.0,,,,,,4.0,1.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,31.0,27.0,3.0,1.0,20.0,22.0,7.0,9.0,,,,,,45.0,39.0,6.8,5.0,0.0,0.0,0.0599429,0,,,1.0,3.0,,,,,,,4.0,,,,,True,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,42.0,28.0,3.0,,20.0,29.0,9.0,14.0,9.0,,,,,90.0,63.0,7.1,16.0,0.041,0.0486,0.025336,2,,1.0,1.0,2.0,4.0,,,,1.0,1.0,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,c.verdonk,,
11399495,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,37.0,33.0,1.0,1.0,20.0,22.0,13.0,15.0,6.0,,,,,90.0,52.0,7.6,8.0,0.0762,0.5411,0.00821973,1,,,3.0,7.0,8.0,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,3.0,,,3.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
11399495,away,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,8,8,False,39.0,30.0,6.0,2.0,13.0,18.0,17.0,23.0,7.0,,,,,90.0,57.0,6.9,16.0,0.145,0.6025,0.0785686,3,,2.0,1.0,8.0,5.0,3.0,6.0,3.0,,2.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,
11399495,away,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,M,14,14,False,19.0,12.0,2.0,,7.0,9.0,5.0,11.0,6.0,,,,,75.0,31.0,6.7,11.0,0.0607,0.183,0.00831007,3,,1.0,2.0,9.0,4.0,5.0,,,2.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
11399495,away,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,11,11,False,24.0,20.0,,,10.0,12.0,10.0,12.0,6.0,,,,,90.0,50.0,7.2,10.0,0.1381,0.3679,0.0401254,3,,,4.0,10.0,11.0,1.0,8.0,6.0,2.0,1.0,2.0,,,2.0,4.0,,1.0,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,
11399495,away,NEC Nijmegen,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,M,5,5,False,19.0,13.0,2.0,,9.0,11.0,4.0,9.0,6.0,,,,,90.0,33.0,6.9,8.0,0.0,0.0,0.0111802,0,,1.0,1.0,6.0,7.0,2.0,2.0,1.0,,,,4.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0
11399495,away,NEC Nijmegen,Koki Ogawa,koki-ogawa,K. Ogawa,F,18,186,1469,M,831860,EUR,870998400,F,18,18,False,13.0,10.0,,,5.0,5.0,5.0,8.0,,,,,,75.0,23.0,6.3,9.0,0.0,0.0,0.0379314,0,,,5.0,9.0,3.0,1.0,1.0,,,,,,,3.0,1.0,,2.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,
11399495,away,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,F,10,10,True,7.0,6.0,,,2.0,2.0,4.0,5.0,4.0,,,,,45.0,18.0,6.7,5.0,0.04,0.0,0.00476002,1,,,,2.0,5.0,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,
11399495,away,NEC Nijmegen,Mathias Ross,mathias-ross,M. Ross,D,2,190,376,M,918435,EUR,979516800,D,4,4,True,15.0,11.0,4.0,2.0,8.0,9.0,3.0,6.0,2.0,,,,,45.0,23.0,6.7,4.0,0.0,0.0,0.00291827,0,,,1.0,1.0,2.0,,,,,,6.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Luc Netten,netten-luc,L. Netten,D,17,191,19,M,1521208,EUR,1081728000,D,35,35,True,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,,,27.0,14.0,6.3,,0.0,0.0,0.00079572,0,,,,2.0,1.0,1.0,,,,,5.0,1.0,,,,,,,1.0,,Luc Netten,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Nils Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,32,32,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,,15.0,4.0,6.4,1.0,0.0,0.0,0.00102503,0,,,,,,,,,,,,,,,,,,,,,Nils,Rossen,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Bas Dost,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,12,12,True,8.0,3.0,,,2.0,2.0,1.0,6.0,,,,,,15.0,11.0,6.8,5.0,0.0,0.0,0.029077,0,,,,,4.0,,,,,,1.0,,,,1.0,,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
11399495,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399495,away,NEC Nijmegen,Pedro Marques,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
