match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,captain,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_clearanceOffLine,stat_hitWoodwork
10385597,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,29.0,23.0,8.0,2.0,22.0,25.0,1.0,4.0,1.0,2.0,1.0,12.0,1.0,3.0,1.0,3.0,1.0,90.0,45.0,6.6,6.0,0.0,0.0,0.00071767,0,-1.2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385597,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,61.0,45.0,14.0,6.0,23.0,26.0,26.0,46.0,,2.0,1.0,10.0,1.0,,,,,90.0,93.0,7.6,29.0,0.0,0.0,0.721318,0,,1.0,11.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,
10385597,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,94.0,82.0,6.0,4.0,26.0,32.0,56.0,62.0,7.0,11.0,4.0,1.0,,,,,,90.0,108.0,7.5,13.0,0.0244,0.0,0.260131,1,,,,,3.0,6.0,,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,
10385597,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,93.0,90.0,8.0,8.0,49.0,51.0,41.0,42.0,4.0,4.0,3.0,6.0,,,,,,90.0,103.0,6.9,3.0,0.0851,0.073,0.0131678,2,,,,,3.0,3.0,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
10385597,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,97.0,85.0,3.0,,34.0,35.0,55.0,74.0,2.0,5.0,,7.0,,,,,,90.0,130.0,7.5,28.0,0.0,0.0,0.400168,0,,1.0,12.0,4.0,,3.0,1.0,3.0,1.0,,2.0,1.0,1.0,,5.0,,,1.0,,,,,,,,,,,,
10385597,home,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,False,54.0,48.0,4.0,2.0,17.0,19.0,32.0,38.0,,4.0,,2.0,,,,,,90.0,71.0,7.1,11.0,0.1089,0.0,0.0875787,2,,,3.0,1.0,,1.0,,2.0,,,3.0,2.0,2.0,,1.0,,,1.0,1.0,,,True,1.0,1.0,,,,,,
10385597,home,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,37.0,34.0,3.0,3.0,11.0,13.0,23.0,24.0,1.0,5.0,,3.0,2.0,,,,,60.0,44.0,7.4,3.0,0.0599,0.0,0.400624,1,,1.0,,,2.0,2.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,
10385597,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,38.0,36.0,,,14.0,14.0,22.0,24.0,1.0,6.0,,1.0,2.0,,,,,81.0,53.0,6.8,4.0,0.0,0.0,0.0176095,0,,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,
10385597,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,49.0,42.0,,,13.0,13.0,29.0,38.0,,3.0,,3.0,2.0,,,,,90.0,65.0,7.6,13.0,0.4279,0.8088,0.312296,3,,,2.0,,,3.0,,2.0,,,,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,
10385597,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,21.0,17.0,,,3.0,4.0,14.0,17.0,1.0,2.0,,1.0,,,,,,60.0,29.0,6.9,5.0,0.3591,0.0,0.0481452,4,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,
