match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalClearance,stat_outfielderBlock,captain,stat_aerialWon,stat_errorLeadToAGoal,stat_totalCross,stat_interceptionWon,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork
12450199,away,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183.0,3561,M,839493,EUR,823996800,D,62,62,False,35.0,26.0,4.0,,0.0,15.0,16.0,11.0,20.0,3.0,,,,90.0,63.0,6.6,15.0,0.0150347,0,,,,1.0,4.0,6.0,,1.0,,,,2.0,1.0,1.0,1.0,2.0,,2.0,,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,
12450199,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188.0,7165,M,928236,EUR,917308800,D,5,5,False,57.0,52.0,6.0,3.0,0.0,37.0,38.0,15.0,20.0,4.0,,,,90.0,69.0,6.6,8.0,0.00686777,2,,,,1.0,3.0,3.0,,,2.0,1.0,1.0,,,1.0,,1.0,0.1448,4.0,,True,2.0,,1.0,1.0,,,1.0,,,,,1.0,leobalerdi5,,,,,,,
12450199,away,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188.0,846,M,801411,EUR,880416000,D,13,13,False,53.0,50.0,5.0,4.0,0.0,29.0,29.0,21.0,24.0,5.0,,,,90.0,63.0,7.7,3.0,0.00724324,1,,,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,1.0,,0.0796,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
12450199,away,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185.0,742,M,558320,EUR,821318400,D,6,6,False,32.0,27.0,4.0,3.0,0.0,9.0,9.0,18.0,26.0,2.0,,,,75.0,52.0,6.2,14.0,0.00964124,0,,,,1.0,8.0,3.0,1.0,2.0,4.0,1.0,,,,1.0,,1.0,,1.0,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,
12450199,away,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,68.0,64.0,2.0,2.0,0.0,35.0,36.0,29.0,33.0,9.0,,,,90.0,81.0,7.3,6.0,0.0936203,2,,,,,2.0,6.0,,,,,1.0,3.0,2.0,,2.0,2.0,0.0735,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,
12450199,away,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4495,M,149593,EUR,807580800,M,23,23,False,58.0,54.0,3.0,2.0,1.0,34.0,35.0,20.0,23.0,2.0,,,,90.0,67.0,7.3,8.0,0.181888,0,,,,2.0,5.0,2.0,,2.0,,,,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,3.0,,hojbjerg23,,,,,,,
12450199,away,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,10,10,False,23.0,20.0,2.0,1.0,0.0,7.0,8.0,17.0,20.0,1.0,,,,89.0,43.0,7.9,10.0,0.277188,6,,,,,3.0,2.0,1.0,,2.0,1.0,2.0,,,4.0,,1.0,0.2384,,,,1.0,,5.0,,4.0,,,2.0,,1.0,2.0,2.0,MGreenwood,1.0,1.1001,,,,,
12450199,away,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191.0,11335,M,250737,EUR,796867200,M,25,25,False,28.0,19.0,,,0.0,4.0,6.0,15.0,23.0,4.0,,,,90.0,46.0,7.7,14.0,0.564282,5,,,,1.0,3.0,8.0,1.0,,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.7093,1.0,,,3.0,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,adrienrabiot_25,,0.0716,,,,,1.0
12450199,away,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2307,M,1065261,EUR,1051660800,M,17,17,False,17.0,13.0,,,0.0,2.0,2.0,11.0,16.0,,,,,62.0,43.0,7.3,9.0,0.0404642,2,,Jon Rowe,,,6.0,12.0,2.0,,8.0,4.0,1.0,3.0,1.0,,4.0,,0.0403,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,
12450199,away,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,26883,M,859026,EUR,950659200,F,9,9,False,18.0,15.0,,,0.0,3.0,4.0,15.0,22.0,3.0,,,,90.0,40.0,9.3,14.0,0.266219,3,,,,,4.0,5.0,,1.0,4.0,3.0,,,,4.0,2.0,2.0,1.2646,,,,,,8.0,,3.0,,,2.0,,1.0,4.0,1.0,amine_gouiri,2.0,1.6885,,,,,
12450199,away,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181.0,6103,M,977679,EUR,1008288000,F,44,44,True,12.0,10.0,2.0,1.0,1.0,2.0,2.0,8.0,10.0,1.0,,,,28.0,20.0,6.8,4.0,0.00830179,1,,,,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,0.0215,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
12450199,away,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,D,3,3,True,10.0,8.0,2.0,1.0,0.0,2.0,3.0,6.0,7.0,1.0,,,,15.0,12.0,6.4,3.0,0.0110742,0,,Quentin Merlin,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,4,4,True,,,,,0.0,,,,,,,,,11.0,3.0,6.7,,,0,,,,,,2.0,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,614,M,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Amar Dedić,amar-dedic,A. Dedić,D,17,180.0,5379,M,1102791,EUR,1029628800,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178.0,4739,M,1129527,EUR,1069891200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,Bilal,Nadir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450199,away,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179.0,11445,M,827522,EUR,866592000,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amineharit,,,,,,,
12450199,away,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171.0,2370,M,268903,EUR,839980800,F,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
