match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_errorLeadToAGoal,player_sofascoreId,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_goals
11401868,home,AFC Ajax,Jay Gorter,,,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,False,53.0,38.0,22.0,7.0,32.0,38.0,6.0,15.0,1.0,5.0,3.0,3.0,1.0,90.0,61.0,6.5,16.0,0.00316166,0,-0.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401868,home,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,False,18.0,14.0,3.0,3.0,11.0,12.0,3.0,7.0,,1.0,,,,32.0,22.0,5.9,5.0,0.00325987,0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401868,home,AFC Ajax,Josip Šutalo,,,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,101.0,96.0,5.0,4.0,73.0,75.0,23.0,26.0,1.0,6.0,,,,90.0,108.0,6.5,5.0,0.0188887,1,,,1.0,,2.0,2.0,1.0,1.0,1.0,,josip.sutalo,1.0,1.0,1.0,1.0,0.0425,,,,,,,,,,,,,,,,,
11401868,home,AFC Ajax,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,109.0,96.0,7.0,1.0,69.0,72.0,27.0,37.0,1.0,10.0,,,,90.0,126.0,6.3,17.0,0.0179659,0,,,4.0,3.0,9.0,11.0,3.0,2.0,1.0,,,,5.0,3.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11401868,home,AFC Ajax,Borna Sosa,,,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,False,22.0,18.0,1.0,,10.0,14.0,8.0,11.0,1.0,1.0,,,,45.0,35.0,6.0,7.0,0.00636349,1,,3.0,1.0,,3.0,2.0,1.0,1.0,,,BornaSosa,1.0,,,,0.0148,2.0,,1.0,,,,,,,,,,,,,,
11401868,home,AFC Ajax,Silvano Vos,,,silvano-vos,S. Vos,M,55,190,846,M,1142565,EUR,1110931200,M,24,24,False,49.0,45.0,1.0,,33.0,34.0,12.0,15.0,,7.0,,,,81.0,61.0,6.7,5.0,0.00961835,1,,,,1.0,1.0,3.0,1.0,1.0,4.0,,,,1.0,1.0,1.0,0.0413,,,1.0,1.0,1.0,,,,,,,,,,,,
11401868,home,AFC Ajax,Branco van den Boomen,,,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,False,74.0,60.0,15.0,9.0,26.0,28.0,35.0,48.0,,8.0,,,,90.0,87.0,7.1,17.0,0.0810246,1,,2.0,1.0,1.0,3.0,3.0,,,1.0,,,1.0,2.0,2.0,3.0,0.0144,,,,,2.0,1.0,3.0,,,,,,,,,,
11401868,home,AFC Ajax,Steven Berghuis,,,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,44.0,32.0,9.0,6.0,11.0,12.0,21.0,36.0,,2.0,,,,90.0,62.0,7.0,19.0,0.0463451,3,,4.0,2.0,,5.0,4.0,,,,,,1.0,1.0,,3.0,0.0987,,,3.0,1.0,1.0,,,True,1.0,0.377,,,,,,,
11401868,home,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,34.0,29.0,3.0,2.0,12.0,13.0,17.0,21.0,2.0,7.0,,,,90.0,44.0,6.2,10.0,0.131998,0,,,2.0,2.0,7.0,4.0,,,,,,,1.0,,3.0,,,2.0,2.0,,2.0,,,,,,1.0,,,,,,
11401868,home,AFC Ajax,Carlos Forbs,Carlos Forbs,,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,M,11,11,False,21.0,14.0,1.0,,2.0,5.0,13.0,18.0,,5.0,,,,81.0,43.0,6.5,19.0,0.216235,1,,2.0,1.0,,9.0,4.0,2.0,1.0,,,,,3.0,3.0,,0.0776,3.0,4.0,,1.0,5.0,1.0,1.0,,,,,,,,,,
