match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_expectedGoals,stat_clearanceOffLine,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon
12764228,home,GNK Dinamo Zagreb,Ivan Nevistić,,,ivan-nevistic,I. Nevistić,G,33,195,929,M,357582,EUR,901843200,G,33,33,False,20.0,11.0,20.0,11.0,0.0,1.0,3.0,10.0,17.0,9.0,1.0,2.0,1.0,2.0,90.0,25.0,6.3,9.0,0.00376089,0,0.8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Maxime Bernauer,,,maxime-bernauer,M. Bernauer,D,6,184,560,M,802137,EUR,899251200,D,6,6,False,30.0,22.0,13.0,6.0,0.0,16.0,18.0,6.0,12.0,8.0,,,,,90.0,43.0,6.5,9.0,0.00306692,0,,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Kévin Théophile-Catherine,,,kevin-theophile-catherine,K. Théophile-Catherine,D,28,183,786,M,44225,EUR,625536000,D,28,28,False,5.0,2.0,2.0,,0.0,,,2.0,5.0,1.0,,,,,90.0,25.0,6.9,3.0,0.00027925,1,,1.0,1.0,2.0,15.0,1.0,1.0,,,,1.0,1.0,1.0,0.1226,,,,,,,,,,,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193,726,M,1134758,EUR,1000080000,D,4,4,False,24.0,16.0,8.0,3.0,0.0,11.0,14.0,5.0,10.0,3.0,,,,,90.0,41.0,7.6,8.0,0.00554879,0,,1.0,3.0,4.0,7.0,3.0,2.0,,,2.0,1.0,,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Stefan Ristovski,,,stefan-ristovski,S. Ristovski,D,33,180,897,M,73146,EUR,697852800,M,22,22,False,33.0,22.0,4.0,2.0,0.0,5.0,8.0,18.0,29.0,8.0,,,,,90.0,60.0,6.9,16.0,0.0909029,0,,,3.0,5.0,1.0,,,,,,,,2.0,,,2.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Petar Sučić,,,petar-sucic,P. Sučić,M,8,184,8046,M,1091303,EUR,1067040000,M,25,25,False,37.0,25.0,3.0,2.0,0.0,14.0,17.0,11.0,21.0,11.0,,,,,90.0,53.0,7.4,19.0,0.0261231,1,,,4.0,5.0,,,1.0,2.0,,2.0,,,2.0,0.6247,,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,1.0,1.0,0.7145,,,,,,,
12764228,home,GNK Dinamo Zagreb,Josip Mišić,,,josip-misic,J. Mišić,M,27,187,1002,M,243713,EUR,772761600,M,27,27,False,40.0,32.0,7.0,6.0,0.0,16.0,17.0,16.0,25.0,7.0,,,,,90.0,53.0,7.1,10.0,0.0575894,1,,,2.0,5.0,,,2.0,,,2.0,1.0,,3.0,0.0136,,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,
12764228,home,GNK Dinamo Zagreb,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,900,M,826293,EUR,897696000,M,18,18,False,25.0,21.0,2.0,,0.0,8.0,9.0,13.0,17.0,6.0,,,,,90.0,47.0,6.8,11.0,0.0401781,0,,,6.0,6.0,2.0,,1.0,,,1.0,,,1.0,,,1.0,,1.0,,1.0,2.0,1.0,7.0,5.0,,,,,,,,,,
12764228,home,GNK Dinamo Zagreb,Arijan Ademi,,,arijan-ademi,A. Ademi,M,8,183,1114,M,51168,EUR,675475200,F,5,5,False,19.0,14.0,1.0,,0.0,5.0,7.0,9.0,13.0,1.0,,,,,63.0,28.0,6.5,10.0,0.0229896,0,,1.0,6.0,2.0,,,,3.0,,4.0,1.0,,,,,,,1.0,,,,1.0,2.0,1.0,,,,,True,1.0,,,,
12764228,home,GNK Dinamo Zagreb,Martin Baturina,,,martin-baturina,M. Baturina,M,20,172,10779,M,1090019,EUR,1045353600,F,10,10,False,32.0,26.0,1.0,1.0,1.0,14.0,14.0,14.0,23.0,6.0,,,,,75.0,61.0,8.8,18.0,0.400394,1,,,6.0,8.0,,,1.0,6.0,,2.0,,,2.0,0.0414,,2.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,0.2985,,,,martinbaturina,1.0,,
