match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_totalContest,stat_wonContest,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_hitWoodwork
10385398,home,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,False,10.0,6.0,,,1.0,1.0,5.0,9.0,4.0,,1.0,1.0,3.0,,,,,90.0,29.0,6.9,10.0,0.6822,1.3197,0.015369,4,,,,3.0,,1.0,1.0,2.0,,,,1.0,,OllieWatkins,,2.0,,3.0,1.0,,1.0,1.0,,,2.0,1.0,,
10385398,home,Aston Villa,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,10,172,68776,M,119159,EUR,708307200,M,23,23,True,4.0,2.0,1.0,,,,2.0,4.0,1.0,,,1.0,,,,,,9.0,6.0,6.4,3.0,0.0,0.0,0.00120913,0,,,,,,,,,,,,1.0,,Coutinho,,,,,,,,,,,,,1.0,
10385398,home,Aston Villa,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,True,9.0,8.0,1.0,1.0,6.0,6.0,2.0,3.0,1.0,,,,,,,,,9.0,10.0,6.4,2.0,0.0,0.0,0.00231843,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385398,home,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,9,9,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,9.0,3.0,6.6,1.0,0.0,0.0,0.00276833,0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10385398,home,Aston Villa,Filip Marschall,,,filip-marschall,F. Marschall,G,1,196,129,M,994557,EUR,1051142400,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385398,home,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9380,M,833956,EUR,870912000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,mattycash622,,,,,,,,,,,,,,
10385398,home,Aston Villa,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,janbednarek_,,,,,,,,,,,,,,
10385398,home,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,598,M,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385398,home,Aston Villa,Kadan Young,,,kadan-young,K. Young,M,19,176,315,M,1167065,EUR,1137628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385398,home,Aston Villa,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385398,away,Liverpool,Alisson,,,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,24.0,21.0,7.0,4.0,19.0,21.0,2.0,3.0,,,,10.0,,5.0,5.0,,,90.0,38.0,7.4,3.0,0.0,0.0,0.0009885,0,0.7171,,,1.0,,1.0,,,,,,,,AlissonBecker,,,,,,,,,,,,,,
10385398,away,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,74.0,57.0,15.0,7.0,29.0,36.0,30.0,41.0,1.0,,1.0,6.0,1.0,,,,,79.0,95.0,7.7,20.0,0.0,0.0,0.463562,0,,3.0,,4.0,2.0,,,1.0,2.0,,,1.0,1.0,TrentAA,2.0,1.0,1.0,,2.0,,,,,,,,,
10385398,away,Liverpool,Joël Matip,,,joel-matip,J. Matip,D,,195,3362,M,51501,EUR,681609600,D,32,32,False,64.0,59.0,7.0,6.0,42.0,44.0,17.0,20.0,1.0,,4.0,5.0,,,,,,90.0,79.0,7.8,5.0,0.0,0.0,0.00464771,0,,,1.0,8.0,7.0,,,1.0,2.0,1.0,,,,joelmatip,,,,,,,,,,,1.0,,,
10385398,away,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,151545,EUR,678931200,D,4,4,False,63.0,57.0,8.0,5.0,48.0,50.0,9.0,13.0,1.0,,9.0,5.0,,,,,,90.0,78.0,7.7,6.0,0.0218,0.2816,0.00242033,1,,,1.0,2.0,,,1.0,2.0,3.0,,,,,VvD,,,,1.0,,,,,,,,1.0,,
10385398,away,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,32.0,27.0,7.0,6.0,17.0,20.0,13.0,20.0,1.0,,1.0,5.0,3.0,,,,,90.0,55.0,8.0,16.0,0.0,0.0,0.597563,0,,8.0,1.0,4.0,2.0,1.0,,,,2.0,,1.0,1.0,andyrobertson94,3.0,,2.0,,2.0,,,,1.0,,,,1.0,
10385398,away,Liverpool,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,42694,EUR,645580800,M,14,14,False,55.0,45.0,5.0,3.0,12.0,14.0,34.0,42.0,1.0,,,3.0,,,,,,79.0,58.0,7.0,10.0,0.0411,0.0191,0.0996562,1,,1.0,1.0,,,,,,,,,,,jordanhenderson,1.0,,,1.0,1.0,True,,,,,,,1.0,
10385398,away,Liverpool,Fabinho,,,fabinho,Fabinho,M,8,187,9273,M,243585,EUR,751334400,M,3,3,False,54.0,47.0,6.0,2.0,27.0,29.0,20.0,25.0,2.0,1.0,3.0,6.0,,,,,,90.0,68.0,7.0,7.0,0.0208,0.0,0.0175819,1,,,,4.0,3.0,,2.0,1.0,1.0,2.0,,,,Fabinho,,,,,,,,,,1.0,,,1.0,
10385398,away,Liverpool,Thiago Alcântara,,,thiago-alcantara,Thiago,M,,174,8236,M,53825,EUR,671328000,M,6,6,False,46.0,35.0,8.0,4.0,22.0,23.0,13.0,23.0,5.0,,2.0,7.0,1.0,,,,,67.0,60.0,7.0,14.0,0.0177,0.0,0.0351993,1,,,1.0,4.0,3.0,1.0,2.0,,1.0,,,,,thiago6,,2.0,1.0,,1.0,,,,,1.0,,,,
10385398,away,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,F,11,11,False,28.0,23.0,1.0,1.0,6.0,7.0,17.0,22.0,6.0,1.0,,6.0,3.0,,,,,90.0,43.0,8.0,14.0,0.8401,0.4714,0.0436956,3,,1.0,,2.0,,2.0,2.0,,,,,2.0,,MoSalah,,1.0,1.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,,1.0
10385398,away,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,924871,EUR,930182400,F,27,27,False,12.0,4.0,,,1.0,1.0,3.0,12.0,2.0,,,,1.0,,,,,88.0,24.0,5.7,10.0,1.1561,0.5164,0.0648635,6,,1.0,1.0,3.0,,,1.0,3.0,,,,,,Darwin,,,,4.0,1.0,,4.0,,,2.0,2.0,,,
10385398,away,Liverpool,Alex Oxlade-Chamberlain,,,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3175,M,10577,EUR,745372800,F,15,15,False,18.0,11.0,1.0,,4.0,6.0,7.0,12.0,6.0,1.0,1.0,4.0,4.0,,,,,67.0,31.0,6.1,16.0,0.0,0.0,0.00724352,0,,,,1.0,,1.0,1.0,,,,,4.0,,AlexOxChambo,,,,,1.0,,,,,,,,,
10385398,away,Liverpool,Naby Keïta,,,naby-keita,N. Keïta,M,5,172,16640,M,365772,EUR,792374400,M,8,8,True,17.0,15.0,2.0,1.0,8.0,10.0,7.0,7.0,2.0,1.0,,4.0,2.0,,,,,23.0,21.0,6.4,4.0,0.0328,0.0,0.00385241,1,,,,,,,1.0,,,,,,,keitanabydeco,,,,,,,,,,1.0,,,,
10385398,away,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,7.0,5.0,1.0,,4.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,,,,23.0,10.0,6.5,2.0,0.0,0.0,0.00020837,0,,,,,,,1.0,,,,,,,harvelliott,,,,,,,,,,,,,,
10385398,away,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,318927,EUR,864345600,D,2,2,True,7.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,,,2.0,,,,,,11.0,11.0,6.5,3.0,0.0,0.0,0.00790939,0,,,,,,,,,1.0,,,1.0,,joegomez5,,,,,,,,,,,,,,
10385398,away,Liverpool,Stefan Bajčetić,,,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,1142636,EUR,1098403200,D,43,43,True,10.0,8.0,,,4.0,4.0,4.0,6.0,2.0,1.0,1.0,4.0,1.0,,,,,11.0,20.0,7.6,4.0,0.5761,0.8993,0.00208689,2,,,,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,stefanbajcetic,,,,1.0,,,,1.0,,,,1.0,,
10385398,away,Liverpool,Ben Gannon-Doak,Ben Doak,,ben-doak,B. Doak,M,11,174,6791,M,1154861,EUR,1131667200,F,50,50,True,3.0,1.0,1.0,,,,1.0,3.0,1.0,,,3.0,,,,,,2.0,6.0,,3.0,0.0,0.0,0.00096136,0,,,,1.0,1.0,,,,,1.0,,1.0,,bendoak._,,,,,,,,,,,,,,
10385398,away,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,caoimhinkelleher98,,,,,,,,,,,,,,
10385398,away,Liverpool,Nathaniel Phillips,,,nathaniel-phillips,N. Phillips,D,3,190,2174,M,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385398,away,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,TK21,,,,,,,,,,,,,,
10385398,away,Liverpool,Fabio Carvalho,,,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,_fabio.10,,,,,,,,,,,,,,
