match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,stat_clearanceOffLine,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11807986,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,1,186.0,110,M,795006,EUR,897609600,G,31,31,False,33.0,15.0,28.0,10.0,6.0,7.0,9.0,26.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,90.0,45.0,7.6,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190.0,129,M,874936,EUR,972777600,D,6,6,False,28.0,24.0,3.0,1.0,11.0,13.0,14.0,19.0,4.0,11.0,2.0,5.0,7.0,4.0,,,,90.0,49.0,7.6,8.0,1,,,4.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,,189.0,78,M,781556,EUR,690076800,D,29,29,False,33.0,28.0,4.0,1.0,16.0,18.0,12.0,15.0,1.0,5.0,5.0,4.0,3.0,1.0,,,,81.0,48.0,7.0,6.0,1,,,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11807986,home,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189.0,431,M,916943,EUR,995414400,D,15,15,False,44.0,32.0,10.0,2.0,23.0,28.0,9.0,16.0,,3.0,5.0,6.0,2.0,2.0,,,,90.0,53.0,7.1,12.0,0,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11807986,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179.0,771,M,961677,EUR,1010016000,M,42,42,False,29.0,24.0,3.0,2.0,9.0,10.0,17.0,22.0,,4.0,,5.0,,,,,,90.0,52.0,6.5,13.0,3,,,3.0,2.0,1.0,5.0,,1.0,,,,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,
11807986,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177.0,104,M,858226,EUR,904867200,M,22,22,False,31.0,27.0,1.0,1.0,18.0,18.0,9.0,15.0,,3.0,2.0,8.0,2.0,2.0,,,,90.0,48.0,7.5,7.0,0,,,2.0,,1.0,4.0,,,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
11807986,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,20,20,False,26.0,23.0,,,6.0,7.0,17.0,19.0,6.0,8.0,9.0,7.0,1.0,,,,,65.0,49.0,7.7,5.0,2,,,,,,5.0,3.0,1.0,1.0,6.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,
11807986,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178.0,40,M,1046725,EUR,1025308800,M,13,13,False,34.0,23.0,5.0,2.0,11.0,13.0,14.0,27.0,,3.0,2.0,2.0,2.0,1.0,,,,90.0,56.0,7.2,18.0,0,,,6.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
11807986,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,F,17,17,False,28.0,18.0,1.0,1.0,7.0,11.0,12.0,20.0,1.0,3.0,1.0,4.0,1.0,,,,,90.0,48.0,7.0,18.0,3,,,3.0,1.0,,5.0,,2.0,,,2.0,1.0,1.0,,,,3.0,2.0,1.0,,,1.0,1.0,,,,,,
11807986,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176.0,361,M,1126966,EUR,1061164800,F,25,25,False,22.0,19.0,1.0,,6.0,7.0,14.0,18.0,1.0,3.0,,4.0,2.0,,,,,74.0,36.0,6.9,10.0,0,,,3.0,1.0,2.0,7.0,1.0,,,2.0,2.0,2.0,1.0,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,
11807986,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,,186.0,361,M,112794,EUR,723168000,F,8,8,False,22.0,14.0,,,1.0,2.0,13.0,20.0,3.0,4.0,1.0,2.0,,,,,,81.0,32.0,6.4,13.0,1,,,,,1.0,5.0,,1.0,,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,True,,,,
11807986,home,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,8,181.0,118,M,966542,EUR,1019779200,M,21,21,True,8.0,6.0,2.0,1.0,5.0,5.0,1.0,3.0,,,,4.0,,,,,,25.0,12.0,6.3,4.0,0,,,,,1.0,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
11807986,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,10,173.0,301,M,975307,EUR,972518400,F,7,7,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,2.0,,,,,,16.0,9.0,7.2,1.0,1,,,,,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,
11807986,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,43,43,True,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,9.0,4.0,6.6,1.0,0,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Andy Visser,visser-andy,A. Visser,F,30,193.0,79,M,1613312,EUR,1095811200,F,58,58,True,3.0,2.0,1.0,1.0,,,2.0,3.0,2.0,2.0,,1.0,,,,,,9.0,5.0,7.2,1.0,1,Andy Visser,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,
11807986,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,26,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Eloy Room,eloy-room,E. Room,G,,188.0,179,M,40859,EUR,602726400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Kaya Symons,symons-kaya,K. Symons,D,21,178.0,96,M,1196919,EUR,1112227200,D,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,Kaya,Symons,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Mats Egbring,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,home,Vitesse,Jordi Altena,altena-jordi,J. Altena,M,23,,104,M,1388307,EUR,1070496000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807986,away,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188.0,97,M,242313,EUR,771465600,G,13,13,False,20.0,17.0,7.0,4.0,15.0,17.0,2.0,3.0,,,1.0,11.0,,,2.0,4.0,,90.0,32.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11807986,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,34.0,21.0,5.0,,16.0,24.0,5.0,12.0,2.0,8.0,4.0,6.0,2.0,,,,,90.0,63.0,6.7,17.0,0,Oliver Braude,,2.0,,1.0,3.0,,,,,1.0,,2.0,1.0,,,,1.0,3.0,,,,,1.0,,,,,
