match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_lastManTackle,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
12514199,home,Vitória SC,Dieu-Merci Michel,dieu-merci-michel,D. Michel,F,86,191,142,M,2015328,EUR,1076284800,F,86,86,False,,10.0,8.0,,,0.0,1.0,2.0,7.0,8.0,3.0,4.0,,,,,,,,90.0,26.0,7.2,9.0,0.0227828,2,,,,,11.0,,1.0,1.0,,1.0,,1.0,,5.0,2.0,0.5528,0.9868,1.0,,,7.0,,,,,,,1.0,1.0,,,
12514199,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,,11.0,8.0,,,0.0,3.0,5.0,6.0,8.0,,2.0,,3.0,,,,,,23.0,17.0,6.8,4.0,0.0287434,1,,,,2.0,3.0,2.0,,,,1.0,,1.0,1.0,,1.0,0.082,0.0362,1.0,,1.0,,,,,,1.0,,,,,,
12514199,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,True,,5.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,,,,,,,,14.0,10.0,6.5,6.0,0.0147106,0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12514199,home,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,,6.0,4.0,1.0,,0.0,,1.0,5.0,9.0,,1.0,1.0,,,,,,,9.0,14.0,6.5,6.0,0.0191483,0,,,,4.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
12514199,home,Vitória SC,Marco Cruz,marco-cruz,M. Cruz,M,8,182,106,M,1167194,EUR,1077494400,M,5,5,True,,9.0,6.0,3.0,1.0,0.0,2.0,2.0,4.0,8.0,,1.0,,,,,,,,9.0,18.0,6.8,7.0,0.00716843,0,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12514199,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,home,Vitória SC,Rodrigo Silva,rodrigo-silva,R. Silva,D,96,173,12,M,2033905,EUR,1173830400,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rodrigo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,home,Vitória SC,Diogo Sousa,diogo-lobao,D. Lobao,M,23,176,105,M,1434543,EUR,1137715200,M,92,92,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,home,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,Nico Mantl,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,False,,20.0,16.0,7.0,3.0,0.0,15.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,,,90.0,30.0,7.2,4.0,0.00014711,0,-0.0873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,,31.0,20.0,3.0,2.0,0.0,9.0,12.0,11.0,19.0,6.0,11.0,8.0,3.0,,,,,,90.0,72.0,8.3,15.0,0.0140323,4,,,,,3.0,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.4783,0.6463,,,,1.0,2.0,,,,,,,1.0,,,
12514199,away,FC Arouca,Chico Lamba,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,,57.0,48.0,6.0,1.0,0.0,38.0,42.0,10.0,15.0,2.0,9.0,6.0,2.0,,,,,,90.0,79.0,7.6,12.0,0.0104378,1,,,,,2.0,,1.0,2.0,2.0,1.0,,3.0,2.0,1.0,,0.2105,0.7696,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,
12514199,away,FC Arouca,Jose Fontán,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,,57.0,52.0,10.0,6.0,0.0,40.0,41.0,12.0,17.0,2.0,3.0,10.0,5.0,,,,,,90.0,74.0,7.0,7.0,0.0053207,0,,,,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,
12514199,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,,23.0,20.0,1.0,1.0,0.0,9.0,9.0,11.0,17.0,1.0,6.0,3.0,2.0,,,,,,90.0,50.0,6.7,11.0,0.00517602,0,,,,3.0,7.0,2.0,1.0,1.0,1.0,,1.0,3.0,3.0,,2.0,,,,,1.0,2.0,,,,,,,,,,,
12514199,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,True,72.0,59.0,13.0,9.0,0.0,31.0,34.0,29.0,42.0,,2.0,4.0,11.0,,,,,,90.0,89.0,7.8,20.0,0.493222,1,,,,4.0,2.0,,1.0,,,,2.0,2.0,2.0,3.0,1.0,0.0166,,6.0,,,,,,,,1.0,2.0,1.0,,,,
12514199,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,,29.0,29.0,7.0,7.0,0.0,17.0,17.0,12.0,12.0,,2.0,,1.0,,,,,,58.0,37.0,6.5,4.0,0.00622879,0,,,,,6.0,1.0,2.0,1.0,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,
12514199,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,,10.0,4.0,1.0,,0.0,,3.0,4.0,9.0,,2.0,,2.0,,,,,,75.0,29.0,6.6,15.0,0.0156435,2,,,,2.0,6.0,3.0,1.0,,,,2.0,1.0,1.0,5.0,1.0,0.1459,,2.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,
12514199,away,FC Arouca,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,22,22,False,,22.0,17.0,2.0,,0.0,7.0,8.0,10.0,18.0,,3.0,,5.0,,,,,,89.0,37.0,6.6,12.0,0.0136699,2,,,,4.0,7.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,0.0612,0.0693,,1.0,1.0,4.0,,,,,,,1.0,,,1.0,
12514199,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,2.0,,1.0,,,,,,45.0,16.0,6.4,5.0,0.0478941,2,,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,2.0,,0.078,,,,1.0,,1.0,,,,,,1.0,,,,
12514199,away,FC Arouca,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,False,,15.0,9.0,,,0.0,5.0,7.0,4.0,8.0,1.0,2.0,2.0,1.0,,,,,,58.0,27.0,6.3,12.0,0.00228209,3,,,,,2.0,,1.0,,,1.0,,1.0,,4.0,,0.3866,0.3052,,,,1.0,1.0,,,,,,1.0,,1.0,,
12514199,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,,17.0,14.0,4.0,2.0,0.0,7.0,7.0,7.0,12.0,,3.0,,3.0,,,,,,45.0,27.0,7.0,8.0,0.0689527,2,,,,2.0,2.0,,,3.0,1.0,,,1.0,1.0,1.0,,0.0876,,2.0,,1.0,,1.0,,,,,,1.0,,,,morlayesylla2
12514199,away,FC Arouca,Taichi Fukui,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,True,,14.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,10.0,,2.0,2.0,4.0,,,,,,32.0,21.0,6.9,3.0,0.0127505,1,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,0.0229,0.03,,,1.0,,,,,,,,,,,,
12514199,away,FC Arouca,Dylan Nandín,dylan-nandin,D. Nandín,F,23,186,149,M,1510444,EUR,1014854400,F,23,23,True,,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,2.0,,2.0,,,,,,32.0,13.0,6.6,7.0,0.00180831,1,,Dylan Alexander,Nandín Berrutti,,7.0,1.0,,2.0,,,,1.0,,2.0,1.0,0.0503,,1.0,,1.0,3.0,1.0,,,,,,,,,,
12514199,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,7.0,6.0,,,0.0,,,6.0,8.0,,3.0,,,,,,,,15.0,11.0,7.1,2.0,0.0242612,0,,,,1.0,,,,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12514199,away,FC Arouca,Henrique Araújo,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,9.0,4.0,6.5,2.0,0.00022192,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514199,away,FC Arouca,Mamadou Loum,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
