match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_totalContest,captain,stat_wonContest,player_height,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_hitWoodwork,stat_totalOffside
11048716,home,West Chester United,Cameron Sanders,Cameron Sanders,,cameron-sanders,C. Sanders,G,1,0,M,1193382,EUR,892166400.0,G,1,1,False,13.0,12.0,1.0,1.0,12.0,13.0,7.0,1.0,1.0,1.0,1.0,90.0,21.0,5.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048716,home,West Chester United,Ryan Fincher,Ryan Fincher,,ryan-fincher,R. Fincher,M,25,0,M,1193393,EUR,869097600.0,D,25,25,False,38.0,31.0,3.0,3.0,14.0,16.0,4.0,,,,,73.0,60.0,6.9,17.0,0,17.0,26.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11048716,home,West Chester United,Luca Mellor,,,luca-mellor,L. Mellor,D,15,1,M,983243,EUR,874540800.0,D,8,8,False,72.0,60.0,14.0,10.0,40.0,46.0,6.0,,,,,90.0,93.0,7.1,15.0,3,21.0,28.0,2.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11048716,home,West Chester United,Shane Bradley,Shane Bradley,,shane-bradley,S. Bradley,D,6,0,M,1193396,EUR,860630400.0,D,6,6,False,60.0,51.0,8.0,3.0,37.0,39.0,7.0,,,,,90.0,77.0,7.1,10.0,3,14.0,21.0,,,1.0,8.0,,5.0,1.0,3.0,2.0,,,,3.0,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,
11048716,home,West Chester United,Bobby Hickerson,Bobby Hickerson,,bobby-hickerson,B. Hickerson,D,25,0,M,1193380,EUR,805593600.0,D,15,15,False,24.0,21.0,1.0,1.0,11.0,11.0,5.0,,,,,73.0,52.0,6.6,11.0,0,10.0,16.0,3.0,3.0,6.0,6.0,,3.0,1.0,6.0,3.0,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
11048716,home,West Chester United,Conor Bradley,Conor Bradley,,conor-bradley,C. Bradley,M,7,1,M,1193387,EUR,860630400.0,M,7,7,False,41.0,26.0,7.0,4.0,8.0,12.0,10.0,,,,,90.0,54.0,6.9,19.0,1,19.0,31.0,2.0,2.0,6.0,5.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,,1.0,2.0,True,1.0,,,,,,,
11048716,home,West Chester United,Michael Gonzalez,,,michael-gonzalez,M. Gonzalez,M,23,0,M,983261,EUR,,M,23,23,False,37.0,31.0,8.0,4.0,20.0,20.0,3.0,,,,,56.0,40.0,6.5,6.0,0,11.0,17.0,,1.0,3.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,173.0,,,,,,
11048716,home,West Chester United,Kyle Tucker,Kyle Tucker,,kyle-tucker,K. Tucker,M,16,1,M,1479807,EUR,932688000.0,M,13,13,False,39.0,32.0,4.0,2.0,12.0,12.0,3.0,,,,,90.0,67.0,8.2,14.0,1,28.0,41.0,14.0,2.0,5.0,6.0,1.0,,1.0,3.0,2.0,7.0,,8.0,1.0,1.0,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,
11048716,home,West Chester United,James McLaughlin,James McLaughlin,,james-mclaughlin,J. McLaughlin,M,28,1,M,1479789,EUR,736128000.0,F,28,28,False,22.0,18.0,2.0,2.0,4.0,4.0,4.0,,,,,56.0,34.0,7.0,10.0,1,16.0,24.0,6.0,1.0,3.0,3.0,,,,3.0,3.0,1.0,,2.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,
11048716,home,West Chester United,Jacob Gosselin,Jacob Gosselin,,jacob-gosselin,J. Gosselin,F,9,0,M,1193389,EUR,891388800.0,F,9,9,False,12.0,6.0,,,3.0,4.0,1.0,,,,,73.0,32.0,6.5,15.0,2,4.0,9.0,1.0,3.0,9.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,2.0,6.0,,2.0,,,,,,,
11048716,home,West Chester United,Finn Reese,Finn Reese,,finn-reese,F. Reese,M,17,0,M,1479777,EUR,777168000.0,F,17,17,False,18.0,8.0,5.0,1.0,2.0,5.0,3.0,,,,,90.0,36.0,6.7,14.0,5,6.0,13.0,,5.0,8.0,4.0,,,1.0,1.0,,,,,,2.0,2.0,1.0,3.0,1.0,2.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,
11048716,home,West Chester United,Thomas King,Thomas King,,thomas-king,T. King,M,24,0,M,1193397,EUR,924480000.0,M,22,22,True,19.0,14.0,1.0,,5.0,5.0,5.0,,,,,34.0,30.0,6.8,7.0,0,9.0,15.0,1.0,,1.0,4.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,
11048716,home,West Chester United,Ryan Kingsford,Ryan Kingsford,,ryan-kingsford,R. Kingsford,F,3,0,M,1479640,EUR,997660800.0,F,3,3,True,6.0,4.0,,,,1.0,2.0,,,,,34.0,22.0,6.6,8.0,3,5.0,6.0,1.0,2.0,8.0,2.0,,,1.0,,,,,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,,3.0,3.0,,1.0,169.0,,,,,,
11048716,home,West Chester United,Ridge Robinson,Ridge Robinson,,ridge-robinson,R. Robinson,M,10,0,M,1479827,EUR,742003200.0,M,10,10,True,3.0,2.0,,,,,1.0,,,,,17.0,12.0,6.0,8.0,0,2.0,4.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,3.0,1.0,,,,,,,,,
11048716,home,West Chester United,Kenneth Roby,Kenneth Roby,,kenneth-roby,K. Roby,M,28,2,M,1479803,EUR,988934400.0,M,27,27,True,6.0,5.0,,,3.0,3.0,1.0,,,,,17.0,13.0,6.7,3.0,1,2.0,3.0,,,4.0,3.0,,,,2.0,2.0,,,,,1.0,,,1.0,,,,,1.0,,,3.0,,1.0,,,,,,,
11048716,home,West Chester United,Levi Maruca,Levi Maruca,,levi-maruca,L. Maruca,M,5,0,M,1193391,EUR,874022400.0,M,5,5,True,6.0,5.0,,,2.0,2.0,2.0,,,,,17.0,14.0,6.4,4.0,0,3.0,4.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,
11048716,home,West Chester United,George New,George New,,george-new,G. New,M,2,0,M,1479781,EUR,850089600.0,M,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048716,home,West Chester United,Clay Moyer,Clay Moyer,,clay-moyer,C. Moyer,F,12,0,M,1193385,EUR,903312000.0,F,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11048716,away,Ocean City Nor'easters,Brady Hochman,Brady Hochman,,brady-hochman,B. Hochman,G,1,0,M,1479413,EUR,943228800.0,G,1,1,False,33.0,21.0,27.0,16.0,15.0,19.0,9.0,,6.0,,7.0,90.0,45.0,8.0,12.0,0,6.0,14.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,
11048716,away,Ocean City Nor'easters,João Oliveira,João Oliveira,,joao-oliveira,J. Oliveira,M,5,0,M,1479418,EUR,891993600.0,D,5,5,False,44.0,29.0,2.0,,14.0,21.0,8.0,,,,,90.0,64.0,6.6,18.0,0,15.0,23.0,,,6.0,8.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,,3.0,5.0,,5.0,,,,,,,
