match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_totalOffside,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt
12437627,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,1.0,,,,,71.0,17.0,7.4,6.0,0.00180809,2,,,,1.0,2.0,3.0,,,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,0.8433,0.6269,1.0,,,1.0,1.0,,,,,,
12437627,home,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184,93,M,1010335,EUR,928886400,M,4,4,True,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,,1.0,,,,,19.0,15.0,6.8,2.0,0.00567711,0,,,,,1.0,2.0,,,1.0,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,,19.0,11.0,6.6,4.0,0.0009097,0,,,,1.0,3.0,4.0,,,1.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,8,8,True,8.0,6.0,1.0,,0.0,1.0,3.0,6.0,6.0,,3.0,,,,,11.0,12.0,6.5,3.0,0.0628421,0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,,,,2.0,6.0,,2.0,0.00036611,0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,801391,EUR,823737600,M,24,24,True,,,,,0.0,,,,,,,,,,,2.0,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0291,,1.0,,,,,,,,,,
12437627,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195,5965,M,1606792,EUR,1144713600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189,498,M,921417,EUR,840153600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,15.0,12.0,3.0,1.0,0.0,11.0,12.0,1.0,3.0,1.0,10.0,1.0,3.0,1.0,1.0,90.0,27.0,6.9,3.0,0.00043955,0,-0.1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12437627,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,71.0,65.0,3.0,,1.0,33.0,35.0,33.0,39.0,3.0,2.0,,,,,90.0,88.0,7.1,8.0,0.46057,0,,3.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,
12437627,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,67.0,62.0,5.0,3.0,0.0,38.0,42.0,24.0,25.0,3.0,2.0,,,,,90.0,71.0,6.5,5.0,0.00505529,0,,,,,1.0,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,68.0,62.0,3.0,2.0,0.0,31.0,35.0,31.0,34.0,4.0,4.0,,,,,90.0,78.0,6.7,8.0,0.0201787,1,,1.0,,1.0,3.0,5.0,,,1.0,,1.0,,,3.0,,2.0,1.0,,,,1.0,,,1.0,0.0123,0.1402,,,,,,,,1.0,,,
12437627,away,Villarreal,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,29.0,25.0,,,0.0,10.0,13.0,15.0,19.0,2.0,2.0,,,,,90.0,50.0,7.1,8.0,0.101317,1,,3.0,,1.0,4.0,2.0,,,1.0,,3.0,3.0,,1.0,3.0,1.0,1.0,,,,,,,1.0,0.2463,0.6522,,,,,,,,,1.0,1.0,
12437627,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,11,11,False,30.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,25.0,,4.0,,,,,82.0,50.0,7.2,9.0,0.141242,3,,1.0,,1.0,6.0,8.0,1.0,,,4.0,2.0,1.0,,1.0,,,,,,,,6.0,3.0,1.0,0.0919,0.1323,2.0,iliasakhomach,,,,,,,,,
12437627,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,34.0,31.0,,,0.0,10.0,10.0,21.0,24.0,1.0,5.0,,,,,70.0,45.0,6.7,6.0,0.0193693,2,,,,,4.0,5.0,2.0,,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,0.1139,,1.0,,,,,,,,,,1.0
12437627,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,75.0,72.0,3.0,2.0,0.0,25.0,26.0,47.0,49.0,1.0,2.0,,,,,90.0,83.0,7.1,3.0,0.0385414,0,,,,2.0,3.0,4.0,,,,1.0,1.0,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12437627,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,45.0,34.0,6.0,3.0,0.0,10.0,12.0,28.0,42.0,,4.0,,,,,89.0,68.0,8.5,17.0,0.248957,3,,9.0,4.0,,4.0,5.0,,,1.0,2.0,2.0,7.0,,,,2.0,2.0,,,,2.0,1.0,1.0,,0.1415,,2.0,alexbaena,,,,,,,,1.0,1.0
12437627,away,Villarreal,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,43.0,33.0,1.0,,0.0,6.0,7.0,27.0,37.0,1.0,1.0,,,,,89.0,55.0,7.4,14.0,0.0395776,2,,1.0,,3.0,4.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,2.0,2.0,2.0,0.2026,1.1271,,nicolas_pepe19,,,,,,,,,
12437627,away,Villarreal,Thierno Barry,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,12.0,7.0,,,0.0,2.0,2.0,5.0,10.0,,,,,,,70.0,21.0,7.2,8.0,0.00394513,4,,,,,2.0,5.0,1.0,,2.0,2.0,1.0,,,3.0,,,,,,,,,,2.0,0.4847,1.1663,2.0,t.barry29,,1.0,,,,,,,
12437627,away,Villarreal,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,True,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,8.0,2.0,2.0,,,,,20.0,19.0,6.7,4.0,0.00372291,2,,,,1.0,3.0,2.0,,,,2.0,,,,,,,,,,,,2.0,,1.0,0.2819,0.6341,1.0,p.gueye24,,,,,,,,1.0,
12437627,away,Villarreal,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,20.0,10.0,7.4,2.0,0.0480383,2,,,,,2.0,,1.0,,,,,3.0,,,,,,,,,,1.0,,1.0,0.5574,0.9484,,,,1.0,,,,,,,1.0
12437627,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,True,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,2.0,,,,,8.0,10.0,6.8,3.0,0.00936721,1,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.2326,,,,,,,,,,,,1.0
12437627,away,Villarreal,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,12,12,True,,,,,0.0,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,20,20,True,,,,,0.0,,,,,,,,,,,1.0,3.0,,3.0,,0,,,,1.0,3.0,,,,1.0,,,,,,,,,,Ramón Terrats,,,2.0,,,,,,,,,,,,,,,
12437627,away,Villarreal,Luiz Júnior,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Luiz Lúcio Reis Júnior,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Rubén Gómez,ruben-gomez,R. Gómez,G,31,185,45,M,1407702,EUR,1011830400,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Rubén Gómez Peris,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Willy Kambwala,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Willy Kambwala,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Pau Navarro,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437627,away,Villarreal,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Pau Cabanes De La Torre,,,,,,,,,,,,,,,,,,
