match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_sofascoreId,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_lastManTackle,stat_wonTackle,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,captain,stat_goodHighClaim,stat_punches,stat_goals
14771944,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600.0,G,1,1,False,17.0,15.0,7.0,5.0,0.0,14.0,14.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,85.0,20.0,6.6,2.0,0.00067839,19.107714144882,4.0,17.85,5.775,0.3318,0,0.2479,0.04,-0.01,-0.15,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771944,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,46.0,37.0,2.0,,0.0,15.0,16.0,22.0,30.0,3.0,,,,,,74.0,73.0,6.7,17.0,0.0195258,131.87446370707,16.0,100.38,19.95,,1,,0.08,0.1,-0.18,,2.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.1282,0.1465,20.928341453637,1.0,0.07,,,,,,,,,,,,,,,,,,,,
14771944,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400.0,D,2,2,False,73.0,65.0,7.0,6.0,0.0,30.0,34.0,35.0,39.0,12.0,,,,,,90.0,96.0,7.5,10.0,0.0203015,249.08274217984,26.0,158.445,23.73,,4,,0.3,0.26,-0.05,,2.0,2.0,3.0,8.0,,,,1.0,,,5.0,,0.0716,0.1249,47.476584459728,2.0,-0.31,DaniloP,3.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,,,,,,,,,,,
14771944,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,43.0,41.0,3.0,3.0,0.0,23.0,24.0,18.0,19.0,4.0,1.0,,,,,74.0,46.0,6.8,2.0,0.00910128,82.037387333079,13.0,62.79,9.555,,0,,0.25,0.06,0.42,,,3.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
14771944,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200.0,D,15,15,False,50.0,48.0,2.0,1.0,0.0,22.0,22.0,26.0,28.0,7.0,,,,,,90.0,57.0,6.6,2.0,0.0327029,106.6178893042,16.0,73.71,21.0,,0,,0.26,0.11,-0.17,,,2.0,2.0,2.0,,,,,1.0,,,,,,21.158380278273,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
14771944,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,40.0,35.0,1.0,1.0,0.0,6.0,7.0,29.0,33.0,5.0,2.0,,,,,90.0,55.0,6.7,10.0,0.163333,111.15720321579,12.0,65.73,20.16,,1,,0.29,0.15,-0.09,,2.0,1.0,6.0,1.0,2.0,2.0,,1.0,,1.0,,,0.364,0.1653,36.471664903424,2.0,0.15,nglkante,,1.0,,,,,1.0,3.0,,,,,1.0,1.0,1.0,,,,
14771944,home,Al-Ittihad,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200.0,M,17,17,False,69.0,59.0,6.0,3.0,0.0,15.0,16.0,44.0,53.0,4.0,3.0,,,,,90.0,85.0,7.5,15.0,0.0940137,269.84370977031,35.0,132.825,15.435,,5,,0.41,0.31,-0.16,,,,8.0,6.0,3.0,4.0,,1.0,1.0,2.0,1.0,,0.1049,0.143,,,0.31,,,2.0,2.0,2.0,,,,2.0,Mahamadou Doumbia,,,,,4.0,,,,,
14771944,home,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600.0,M,19,19,False,21.0,19.0,1.0,,0.0,4.0,4.0,15.0,17.0,,,,,,,81.0,40.0,6.3,15.0,0.155194,91.299278080591,7.0,65.52,18.9,,2,,-0.07,0.16,-0.07,,8.0,,2.0,1.0,1.0,2.0,,1.0,,4.0,,1.0,0.0713,0.0524,18.761013432115,1.0,-0.2,moussadiaby,,,,1.0,,,,1.0,,,,,2.0,1.0,1.0,,,,
14771944,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800.0,M,34,34,False,23.0,20.0,,,0.0,4.0,4.0,16.0,19.0,1.0,3.0,,,,,86.0,39.0,6.7,11.0,0.0260648,136.33025664844,13.0,17.85,25.305,,1,,0.24,0.03,-0.06,,3.0,,4.0,7.0,,4.0,1.0,,1.0,3.0,2.0,,0.248,,25.71186809627,1.0,-0.53,StevenBergwijn,2.0,,1.0,,,,,1.0,,,,,,2.0,,,,,
14771944,home,Al-Ittihad,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170.0,2642,M,1128560,EUR,1132531200.0,M,78,78,False,23.0,18.0,,,0.0,6.0,6.0,12.0,17.0,5.0,1.0,,,,,81.0,50.0,6.2,22.0,0.0254046,101.70315888667,13.0,65.205,26.775,,0,,-0.01,0.07,-0.08,,12.0,2.0,4.0,2.0,1.0,1.0,,,1.0,4.0,,1.0,,,26.794421527624,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,
14771944,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400.0,F,9,9,False,32.0,18.0,4.0,3.0,0.0,3.0,4.0,15.0,28.0,2.0,1.0,,,,,90.0,43.0,7.0,18.0,0.466649,105.09299089725,10.0,55.125,27.405,,2,,0.56,0.19,0.13,,,2.0,5.0,1.0,2.0,1.0,1.0,,,1.0,,,0.2614,,57.424053131171,3.0,-0.38,KBenz9,,,2.0,,,,,1.0,,,,,,1.0,1.0,True,,,
14771944,home,Al-Ittihad,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000.0,D,32,32,True,12.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,1.0,,,,,,16.0,26.0,7.1,10.0,0.0190508,48.881971569819,5.0,36.12,27.195,,0,,0.03,0.05,0.32,,6.0,,,2.0,,,,,,1.0,,,,,27.243924992556,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
14771944,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,F,22,22,True,6.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,,,,,,16.0,11.0,6.8,2.0,0.05426,56.145813192497,3.0,52.29,30.24,,0,,0.21,0.03,0.16,,2.0,,,1.0,,,,,1.0,,,,,,49.753528780802,2.0,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,
14771944,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,9.0,4.0,6.5,1.0,0.00043171,,,,,,1,,-0.02,,0.0,,1.0,,,1.0,,,1.0,,,,1.0,,0.1338,,,,-0.39,,,,1.0,,,,,,,,,,,,,,,,
14771944,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000.0,F,11,11,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,9.0,1.0,6.5,1.0,,7.9106217201937,1.0,2.94,2.94,,0,,-0.09,0.11,0.0,,,,,,,,,,,,,,,,7.9106217201937,1.0,,,,,,,,,,,,,,,,,,,,,
14771944,home,Al-Ittihad,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600.0,G,50,50,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,1.0,,,12.0,3.0,7.0,,6.6e-06,,,,,0.1906,0,0.1806,0.0,,0.13,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,
14771944,home,Al-Ittihad,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800.0,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771944,home,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800.0,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,
14771944,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,
14771944,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
