match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAGoal,player_firstName,stat_totalContest,stat_interceptionWon,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
12451071,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,11.0,11.0,1.0,1.0,0.0,11.0,11.0,1.0,1.0,10.0,2.0,3.0,90.0,23.0,6.4,0.00016218,0,-1.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,False,39.0,32.0,,,0.0,10.0,11.0,6.0,3.0,3.0,,,77.0,61.0,6.4,0.027022,1,,22.0,30.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,10.0,0.0193,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,127.0,115.0,7.0,4.0,0.0,42.0,44.0,2.0,1.0,7.0,,,90.0,136.0,7.2,0.302973,0,,73.0,83.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,15.0,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,,988907,EUR,941500800,D,20,20,False,77.0,68.0,6.0,1.0,0.0,35.0,37.0,1.0,,2.0,,,66.0,83.0,5.9,0.0207046,1,,33.0,40.0,,4.0,,1.0,,,,,,10.0,0.0881,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,D,3,3,False,38.0,34.0,3.0,,0.0,7.0,7.0,7.0,2.0,,,,45.0,50.0,5.5,0.0165277,1,,27.0,31.0,,2.0,,,,,,2.0,,7.0,0.0234,,,,,,,2.0,1.0,1.0,Quentin Merlin,3.0,1.0,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,55.0,46.0,2.0,,0.0,12.0,15.0,5.0,2.0,7.0,,,90.0,72.0,7.1,0.0618227,3,,34.0,42.0,2.0,8.0,2.0,,,3.0,2.0,,3.0,15.0,0.1637,,,2.0,,,3.0,,1.0,,,3.0,1.0,3.0,1.0,,,,,,,,,,,
12451071,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,86.0,78.0,5.0,2.0,0.0,25.0,28.0,4.0,1.0,5.0,,,90.0,106.0,7.2,0.0569715,2,,53.0,59.0,1.0,8.0,2.0,2.0,,4.0,3.0,2.0,,15.0,0.2199,2.0,,2.0,3.0,,3.0,,,,,,1.0,,,,,,,,,,,,,
12451071,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,52.0,44.0,4.0,2.0,0.0,10.0,10.0,8.0,2.0,3.0,,,90.0,85.0,8.1,1.28328,3,,41.0,54.0,12.0,6.0,1.0,,,2.0,2.0,,1.0,23.0,0.8865,8.0,,,,1.0,3.0,1.0,1.0,,,8.0,,4.0,,7.0,1.0,1.0,0.9242,,,,,,,
12451071,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,49.0,45.0,1.0,,0.0,12.0,12.0,3.0,,6.0,,,90.0,62.0,6.6,0.0583737,1,,33.0,40.0,3.0,1.0,,,,,,1.0,1.0,10.0,0.0156,1.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,
12451071,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,M,17,17,False,15.0,12.0,1.0,,0.0,1.0,1.0,6.0,,2.0,,,45.0,33.0,6.7,0.00579634,2,,11.0,17.0,3.0,5.0,,,,,,2.0,,11.0,0.307,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,,Jon Rowe,3.0,,2.0,1.0,,1.0,,0.0946,,1.0,,,,,
